N	2gram	Tiupa_Vved_1	Narrotol
3199	наррации между	1	1
3200	родителей по	1	1
3201	устойчиво позитивный	1	1
3202	циклическому лиминальному	1	1
3203	по анфиладе	1	1
3204	единством глубинного	1	1
3205	к типологической	1	1
3206	простенького чеховского	1	1
3207	архаической символики	1	1
3208	такой диспозиции	1	1
3209	от своей	1	1
3210	итак место	1	1
3211	также интриги	1	1
3212	в данной	2	1
3213	по выражению	2	1
3214	итеративным описанием	1	1
3215	опыта который	1	1
3216	вынуждая критически	1	1
3217	откровения текст	1	1
3218	звена представляют	1	1
3219	внутреннем зрении	1	1
3220	содержание судьбы	1	1
3221	аномальна позитивно	1	1
3222	смена модальности	1	1
3223	обозначенному выше	1	1
3224	актант не	1	1
3225	кошке молока	1	1
3226	усилиям нарратора	1	1
3227	любимыми свободными	1	1
3228	предполагающем определенного	1	1
3229	читательское восприятие	1	1
3230	референтных объектов	1	1
3231	это неподвижное	1	1
3232	мир в	1	1
3233	и вспять	1	1
3234	внутренним континуумом	1	1
3235	этом в	1	1
3236	нравственного абсолюта	1	1
3237	данной сферы	1	1
3238	специальная модификация	1	1
3239	обозначаемое греческим	1	1
3240	именно они	1	1
3241	не вывели	1	1
3242	восстановления исходной	1	1
3243	гостиной где	1	1
3244	и их	1	1
3245	пороговую модель	1	1
3246	повествуемым отрезкам	1	1
3247	дискурс неустранимо	1	1
3248	временнóго цикла	1	1
3249	направленная позиция	1	1
3250	своим неро	1	1
3251	модель восстановления	1	1
3252	универсальных схем	1	1
3253	и воскресение	1	1
3254	жизненный опыт	1	1
3255	в прозе	1	1
3256	осипа мандельштама	1	1
3257	динамики жизни	1	1
3258	однако свойственная	1	1
3259	признать мифологические	1	1
3260	которые разворачиваются	2	1
3261	значимые локусы	1	1
3262	мы непрерывно	1	1
3263	иные объекты	1	1
3264	практик следует	1	1
3265	отхода ко	1	1
3266	в одном	1	1
3267	как произойдет	1	1
3268	неустранимо предполагает	1	1
3269	и организатор	1	1
3270	до всего	1	1
3271	когнитивной нарратологии	1	1
3272	котят защиты	1	1
3273	душ статус	1	1
3274	повествование начинающееся	1	1
3275	для языковой	1	1
3276	мира общее	1	1
3277	адресата и	1	1
3278	нашем сознании	1	1
3279	читательского опыта	1	1
3280	взаимопонимания коммуникативной	1	1
3281	установки и	1	1
3282	границ их	1	1
3283	смертью по	1	1
3284	мертвых преображения	1	1
3285	рассказчик позиционирует	1	1
3286	не о	2	1
3287	себе например	1	1
3288	неразрывно сопряжены	1	1
3289	рассказ или	1	1
3290	человеческого присутствия	3	1
3291	что диегетический	1	1
3292	к человеку	1	1
3293	историю некоторого	1	1
3294	единственном событии-прецеденте	1	1
3295	и бесконечно	1	1
3296	времена принципиально	1	1
3297	которым приводит	1	1
3298	мандельштама движущей	1	1
3299	длительность диегетического	1	1
3300	время топос	1	1
3301	хх столетия	1	1
3302	события например	1	1
3303	не примкнет	1	1
3304	частности через	1	1
3305	не сводятся	1	1
3306	с легкой	2	1
3307	прерыванию его	1	1
3308	которые могут	1	1
3309	что толстой	1	1
3310	остранняющей наррации	1	1
3311	евою но	1	1
3312	взаимодействие персонажей	1	1
3313	от внутритекстового	1	1
3314	согласия или	1	1
3315	семейный обед	1	1
3316	на вот	1	1
3317	принципиально разнятся	1	1
3318	заметить что	1	1
3319	пространство же	1	1
3320	кругу универсальных	1	1
3321	а низ	1	1
3322	нарратором моментов	1	1
3323	адекватным художественным	1	1
3324	тем что	2	1
3325	как участие	1	1
3326	маленький человек	1	1
3327	был призван	1	1
3328	соотносится с	1	1
3329	в структуре	1	1
3330	ими время	1	1
3331	т.е повествуемым	1	1
3332	как исполнения	1	1
3333	событием картина	1	1
3334	или ином	1	1
3335	чтение письменно	1	1
3336	континуум который	1	1
3337	диегетическое если	1	1
3338	осуществляется посредством	2	1
3339	условиям событийности	1	1
3340	к первонарративу	1	1
3341	литература а	1	1
3342	отсылает к	2	1
3343	ценностными смыслами	1	1
3344	художественная творит	1	1
3345	завершена в	1	1
3346	рассказывающие некоторую	1	1
3347	дома однодневным	1	1
3348	и конкретном	1	1
3349	данного дискурса	2	1
3350	или воображаемого	1	1
3351	художественный текст	1	1
3352	эксплицитным с	1	1
3353	в текстах	2	1
3354	в осмысленном	1	1
3355	идентифицировать себя	1	1
3356	часть эпилога	1	1
3357	гендерной и	1	1
3358	подходом к	1	1
3359	безопасности но	1	1
3360	бы оказаться	1	1
3361	лишает котят	1	1
3362	же никакая	1	1
3363	которое бахтин	1	1
3364	обеду предшествовал	1	1
3365	между безграничным	1	1
3366	рассказа не	1	1
3367	необходимо все	1	1
3368	о действительной	1	1
3369	пространства само	1	1
3370	известные границы	1	1
3371	например верх	1	1
3372	за перельманом	1	1
3373	этом будет	1	1
3374	пространства его	1	1
3375	степени в	1	1
3376	в символический	1	1
3377	где в	3	1
3378	прецедентной не	1	1
3379	или внутренним	1	1
3380	после него	1	1
3381	в последние	1	1
3382	пастернаковского романа	1	1
3383	она происходит	1	1
3384	аналог действительного	1	1
3385	миросозерцания для	1	1
3386	эпилога войны	1	1
3387	неповторимую актуализацию	1	1
3388	рассказу фрактально	1	1
3389	диегесис репрезентирует	1	1
3390	частности из	1	1
3391	запрещает детям	1	1
3392	персонажа или	3	1
3393	литературное ремесло	1	1
3394	рода общий	1	1
3395	согласно конструктивной	1	1
3396	которого служит	1	1
3397	а целенаправленно	1	1
3398	является носителем	1	1
3399	нарратологии его	1	1
3400	интриги с	1	1
3401	бывает в	1	1
3402	могут встречаться	1	1
3403	воскресающего бога	1	1
3404	рода миниатюра	1	1
3405	котят причем	1	1
3406	другого в	1	1
3407	часть целого	1	1
3408	и маргарите	1	1
3409	а стало	1	1
3410	с повествовательной	1	1
3411	вот возьми	1	1
3412	согласия между	1	1
3413	целого текста	1	1
3414	достигающим эффектов	1	1
3415	великим мастером	1	1
3416	и кумулятивной	1	1
3417	варианта если	1	1
3418	является их	1	1
3419	этнографии терминологией	1	1
3420	невозможно да	1	1
3421	некоторым ценностным	1	1
3422	не ведая	1	1
3423	авантюрно-приключенческих сюжетов	1	1
3424	круге которого	1	1
3425	сохраняется здесь	1	1
3426	значимыми образцами	1	1
3427	смысла данного	1	1
3428	безысходном отчаянии	1	1
3429	а мы	1	1
3430	правилами существования	1	1
3431	схемы оказываются	1	1
3432	фиктивных описаний	1	1
3433	моделирования адресата	1	1
3434	в кадры	2	1
3435	его имплицитному	1	1
3436	перформативно-итеративный характер	1	1
3437	первом эпизоде	1	1
3438	[...] правилами	1	1
3439	ожидания и	1	1
3440	соотносить свою	1	1
3441	сюжетного действия	1	1
3442	именоваться императивной	1	1
3443	выстроить полноценный	1	1
3444	знаменует оцельняющую	1	1
3445	от любого	1	1
3446	партнерств испытания	1	1
3447	ли это	2	1
3448	нарративе стремился	1	1
3449	как субъект	2	1
3450	если говорить	1	1
3451	фактическим погубителем	1	1
3452	символическая смерть	1	1
3453	пространством единстве	1	1
3454	диагностическая и	1	1
3455	именовать прецедентной	1	1
3456	интригу читательского	1	1
3457	во вступлении	1	1
3458	катастрофичность бытия	2	1
3459	а именно	1	1
3460	нарратологии наименее	1	1
3461	а всякая	1	1
3462	объемлющей их	1	1
3463	и эпизодов	1	1
3464	и пост-чеховской	1	1
3465	только второе	1	1
3466	модальность представляет	1	1
3467	время излагаемых	1	1
3468	модальностям но	1	1
3469	значимым событием	1	1
3470	однако об	1	1
3471	эпизоде как	1	1
3472	восприятия рассказанной	1	1
3473	примкнет второй	1	1
3474	формироваться образ	1	1
3475	некоторое условное	1	1
3476	менее сохраняет	1	1
3477	коммуникативной конвергенции	1	1
3478	является повествование	1	1
3479	природе наррации	1	1
3480	мир воображенный	1	1
3481	рассказ возможен	1	1
3482	и последующих	1	1
3483	миниатюра большой	1	1
3484	него итак	1	1
3485	это все	1	1
3486	личной жизни	1	1
3487	переходить от	1	1
3488	же о	1	1
3489	поводу гибели	1	1
3490	мира открывается	1	1
3491	мировидения некоторым	1	1
3492	экфрасис отсылает	1	1
3493	озабоченности судьбой	2	1
3494	общеизвестная особенность	1	1
3495	кухни гостиной	1	1
3496	неразрывном единстве	1	1
3497	лиминальному или	1	1
3498	оценке в	1	1
3499	враждебно настроенный	1	1
3500	но о	2	1
3501	связанные между	1	1
3502	исходных допущений	1	1
3503	то создатель	1	1
3504	второй третий	1	1
3505	рафаэля барони	1	1
3506	что не	1	1
3507	от присутствия	1	1
3508	романе пушкина	1	1
3509	активизация читательского	1	1
3510	наконец приносит	1	1
3511	с пребыванием	1	1
3512	организовывая ими	1	1
3513	чеховскому рассказу	1	1
3514	на реплику	1	1
3515	горизонта такая	1	1
3516	пролепсис что	1	1
3517	смысловым в	1	1
3518	пушкина как	1	1
3519	детского сознания	3	1
3520	объект высказывания	1	1
3521	преобразует это	1	1
3522	ретрансляции событийного	1	1
3523	событие томас	1	1
3524	единой поскольку	1	1
3525	закрепленным в	1	1
3526	персонажами неро	1	1
3527	разработал емкую	1	1
3528	ритуальности жизненного	1	1
3529	но все-таки	1	1
3530	рода не	1	1
3531	время динамика	1	1
3532	чтения создается	1	1
3533	выступает в	1	1
3534	себя мир	1	1
3535	связано с	3	1
3536	причем враждебно	1	1
3537	же нарративное	1	1
3538	из-под земли	1	1
3539	кошке этой	1	1
3540	является искусством	1	1
3541	сути дела	1	1
3542	можем рассмеяться	1	1
3543	маркированы упоминанием	1	1
3544	полагал что	1	1
3545	дискурса таким	1	1
3546	семейного быта	1	1
3547	именуя котят	1	1
3548	комнат иначе	1	1
3549	а исключительно	1	1
3550	кругозоре устрашающие	1	1
3551	фигурой данного	1	1
3552	перспектива взаимопонимания	1	1
3553	желая стать	1	1
3554	направляющей читательского	1	1
3555	на этот	1	1
3556	словом экфрасис	1	1
3557	ван геннепа	1	1
3558	о безысходном	1	1
3559	читателем или	1	1
3560	и составляет	3	1
3561	чужого в	1	1
3562	прецедентной картиной	1	1
3563	легковесность в	1	1
3564	не исключает	1	1
3565	их смыслу	1	1
3566	рикёру это	1	1
3567	начинающееся как	1	1
3568	своей несинхронности	1	1
3569	этой системе	1	1
3570	возможности фиктивных	1	1
3571	что находится	1	1
3572	однако его	1	1
3573	преступление так	1	1
3574	обращенности не	1	1
3575	частью пастернаковского	1	1
3576	мира гарантирует	1	1
3577	первому рассказу	1	1
3578	рассказывания создает	1	1
3579	однако и	2	1
3580	воспроизводит универсальную	1	1
3581	человеческой жизни	3	1
3582	более сознаний	1	1
3583	иронически подстегивающему	1	1
3584	для пост-классического	1	1
3585	нарратора наделяя	1	1
3586	набор правил	1	1
3587	например трактатом	1	1
3588	другой в	1	1
3589	едином континуальном	1	1
3590	обладает ценностной	1	1
3591	сценариями фреймами	1	1
3592	признать вполне	1	1
3593	оказываются ресурсами	1	1
3594	по обратимости/необратимости	1	1
3595	к некоторой	1	1
3596	стороны и	1	1
3597	отрезок жизни	1	1
3598	сюжетосложения а	1	1
3599	употребления нарративных	1	1
3600	возрождением первая	1	1
3601	специально оговорить	1	1
3602	что обычно	1	1
3603	наиболее древними	1	1
3604	текстах референтная	1	1
3605	и с	2	1
3606	его собственной	1	1
3607	земли выросши	1	1
3608	смысла позиционирует	1	1
3609	ни о	1	1
3610	на эту	1	1
3611	рикёра чтобы	1	1
3612	события самого	1	1
3613	носители нарративной	1	1
3614	средневековое повествование	1	1
3615	точно из	1	1
3616	или обретения	1	1
3617	картин мира	2	1
3618	противостоять один	1	1
3619	имеется некоторая	1	1
3620	и родителями	2	1
3621	интереса в	1	1
3622	отца котят	1	1
3623	либо обновления	1	1
3624	что мы	2	1
3625	быть рассказано	1	1
3626	не истории	1	1
3627	в неразрывном	1	1
3628	изложенная в	1	1
3629	персонажей второго	1	1
3630	литературная интрига	1	1
3631	какой тональности	1	1
3632	ситуации с	1	1
3633	мастера и	2	1
3634	подлежит не	1	1
3635	вещей референтных	1	1
3636	иметь под	1	1
3637	время остановленное	1	1
3638	может именоваться	2	1
3639	предоставляет ящик	1	1
3640	рода последовательность	1	1
3641	художественного целого	1	1
3642	интенцию адресата	1	1
3643	сердцевине истории	2	1
3644	о постигшей	1	1
3645	их самих	1	1
3646	в литературно-художественном	1	1
3647	он обеспечивает	1	1
3648	это конвенциональный	1	1
3649	некоторый участок	1	1
3650	ценностным кругозором	1	1
3651	не психический	1	1
3652	завершающего пассажа	1	1
3653	времени ощущали	1	1
3654	в нарративной	1	1
3655	носитель сюжетной	1	1
3656	в речи	2	1
3657	дальше-то? однако	1	1
3658	героях о	1	1
3659	замедляет восприятие	1	1
3660	здесь именно	1	1
3661	смысловой потенциал	1	1
3662	перипетийному а	1	1
3663	с помощью	1	1
3664	слушался отца	1	1
3665	о самых	1	1
3666	всего началом	1	1
3667	проникновения в	2	1
3668	образ типический	1	1
3669	умножает отклонения	1	1
3670	собственную историю	1	1
3671	пьера безухова	1	1
3672	сменяется ночью	1	1
3673	впоследствии художественной	1	1
3674	использовать данный	1	1
3675	категориях должного	1	1
3676	как любое	1	1
3677	ситуации появляется	1	1
3678	долго думают	2	1
3679	по контрасту	1	1
3680	однако человек	1	1
3681	шедевр мы	1	1
3682	эпизодов только	1	1
3683	жизни знаменующее	1	1
3684	свести к	1	1
3685	эпизодов кроется	1	1
3686	события нельзя	1	1
3687	близко высоко	1	1
3688	обширное пространство	1	1
3689	мира следует	1	1
3690	новой риторики	1	1
3691	нарративных практик	1	1
3692	позитивно на	1	1
3693	систем представления	1	1
3694	нарративной природы	1	1
3695	в далеком	1	1
3696	обнаруживает катастрофическое	1	1
3697	рода нейтральных	1	1
3698	сколь угодно	1	1
3699	прельщению адама	1	1
3700	образом соотносится	1	1
3701	весть о	1	1
3702	случае гибели	1	1
3703	нашем внутреннем	1	1
3704	чтобы выстроить	1	1
3705	поименованное в	2	1
3706	абсолюта вслед	1	1
3707	это рецептивный	1	1
3708	подпадают как	1	1
3709	вместе с	1	1
3710	пространству событийного	1	1
3711	согласия ограничивает	1	1
3712	яркого примера	1	1
3713	ожидание конца	1	1
3714	событийного существования	1	1
3715	для рецептивного	1	1
3716	испытания пребывания	1	1
3717	высказывания топос	1	1
3718	настоящем существовании	1	1
3719	таится привкус	1	1
3720	взаимопонимание недостижимо	1	1
3721	или два-три	1	1
3722	детская единственное	1	1
3723	и актуализируется	1	1
3724	времени рассказываемых	1	1
3725	рецептивными актами	1	1
3726	инстанции отнюдь	1	1
3727	такое определение	1	1
3728	априорных фаз	1	1
3729	авторского рассуждения	1	1
3730	последний это	1	1
3731	и потому	1	1
3732	математическому пространству	1	1
3733	она тем	1	1
3734	направлении возможного	2	1
3735	вне данного	1	1
3736	ресурсами организации	1	1
3737	всей его	2	1
3738	появляются чужие	1	1
3739	интерсубъективной встречи	1	1
3740	но неопределенного	2	1
3741	возникает весьма	1	1
3742	пространственно-временных границ	1	1
3743	позицию свидетеля	1	1
3744	событие здесь	1	1
3745	этого простенького	1	1
3746	идиллическим однако	1	1
3747	протяжении единого	1	1
3748	поведения а	1	1
3749	повествовательного текста	3	1
3750	текстовый результат	1	1
3751	в историю	2	1
3752	однако для	1	1
3753	сочувствием к	1	1
3754	человеческое чувство	1	1
3755	дано нам	1	1
3756	не оставляющей	1	1
3757	женетт назвал	1	1
3758	богах как	1	1
3759	нарратива к	1	1
3760	развертывания событийной	1	1
3761	они едины	1	1
3762	опирается на	1	1
3763	некий набор	1	1
3764	завершается же	1	1
3765	иносказательного то	1	1
3766	рафаэль барони	2	1
3767	игровую легковесность	1	1
3768	действий человека	1	1
3769	например когда	1	1
3770	образцами повествования	1	1
3771	назвал диегетическим	1	1
3772	времени физического	1	1
3773	рассуждения расставляющего	1	1
3774	дела мы	1	1
3775	для объектов	1	1
3776	безграничным континуумом	1	1
3777	преображения данная	1	1
3778	лишь рассказыванием	1	1
3779	как сказано	1	1
3780	не сразу	1	1
3781	устного рассказывания	1	1
3782	интерсубъективной реальностью	1	1
3783	самому невозможно	1	1
3784	и временных	1	1
3785	функции ложный	1	1
3786	другим лицам	1	1
3787	только часть	1	1
3788	т.п строго	1	1
3789	являющей себя	1	1
3790	энтимемы служат	1	1
3791	позицию адресата	2	1
3792	физическое так	1	1
3793	мысля в	1	1
3794	смысловом отношении	1	1
3795	эта история	1	1
3796	миры действительной	1	1
3797	по скорости	1	1
3798	эксплицитная пара	1	1
3799	без другого	1	1
3800	и стилистике	1	1
3801	история будет	1	1
3802	предположить что	1	1
3803	которого движется	1	1
3804	миропорядок в	1	1
3805	фуко конституируется	1	1
3806	мертвые знаки	1	1
3807	некоторой хтонической	1	1
3808	практике подавляющее	1	1
3809	пределами этой	1	1
3810	мире мире	1	1
3811	собой креативную	1	1
3812	течения малое	1	1
3813	перипетийном чередовании	1	1
3814	символики инициации	1	1
3815	мы невольно	1	1
3816	преобразуется он	1	1
3817	согласно наблюдениям	1	1
3818	назначается на	1	1
3819	романа тетрадью	1	1
3820	фабуле чем	1	1
3821	которого создается	1	1
3822	и бесцельно	1	1
3823	зареветь завершается	1	1
3824	его обращенности	1	1
3825	вопрос обычно	1	1
3826	эпизодического устройства	1	1
3827	дети в	1	1
3828	типологической характеристике	1	1
3829	дача своего	1	1
3830	объектов и	1	1
3831	симптоме катастрофичности	1	1
3832	и эмоциональность	1	1
3833	дело кончится	1	1
3834	гиперроман как	1	1
3835	на разнофункциональные	1	1
3836	процесса время	1	1
3837	обретение концентрирующая	1	1
3838	чеховский рассказ	1	1
3839	что же	3	1
3840	позаботившаяся о	1	1
3841	общения комплекс	1	1
3842	не наиболее	1	1
3843	и маргариты	2	1
3844	средневековью нарративная	1	1
3845	ведая экзистенциальной	1	1
3846	персонажам возможности	1	1
3847	оно необратимо	1	1
3848	выбирает а	1	1
3849	рассказа в	1	1
3850	[...] то	1	1
3851	легкой руки	2	1
3852	за рамки	1	1
3853	тайне истории	1	1
3854	одно без	1	1
3855	и великим	1	1
3856	в мир	1	1
3857	именуют наррататором	1	1
3858	множественными виртуальными	2	1
3859	позиционируется как	1	1
3860	внимания на	1	1
3861	в первой	1	1
3862	конвергенции схождения	1	1
3863	энигматической интригой	1	1
3864	категориях идиллического	1	1
3865	позиция предельно	1	1
3866	ощущали себя	1	1
3867	возвращаться переходить	1	1
3868	предполагает событийности	1	1
3869	умею положить	1	1
3870	носителем которого	1	1
3871	аналог фактического	1	1
3872	историю приобретенной	1	1
3873	в нарушении	1	1
3874	сведена к	1	1
3875	новейшей литературе	1	1
3876	к трагедийному	1	1
3877	матери а	1	1
3878	после которых	1	1
3879	как слушатели-читатели	1	1
3880	знаков и	1	1
3881	цели вследствие	1	1
3882	реакции на	1	1
3883	на свете	1	1
3884	евгении онегине	1	1
3885	и артикуляционно-текстовое	1	1
3886	способно оттеснять	1	1
3887	плачут и	2	1
3888	сознаний и	1	1
3889	кризису последующим	1	1
3890	варианте от	1	1
3891	ментальное и	1	1
3892	вписано в	1	1
3893	категория которая	1	1
3894	с неким	1	1
3895	возрождение к	1	1
3896	приготовленную таким	1	1
3897	верного пути	1	1
3898	родителями становится	1	1
3899	виртуальными перспективами	2	1
3900	например илиады	1	1
3901	целесообразно именовать	1	1
3902	также возможность	1	1
3903	его иметь	1	1
3904	нашего существования	1	1
3905	есть ожидание	1	1
3906	норм ритуальности	1	1
3907	центральных эпизодах	1	1
3908	что рассказчик	1	1
3909	конечность аналогичная	1	1
3910	образцом для	1	1
3911	отвести энигматической	1	1
3912	каштанку чехова	1	1
3913	отношении симметрии	1	1
3914	упрощенным но	1	1
3915	для нарратологии	1	1
3916	положить вымышленным	1	1
3917	время есть	1	1
3918	выражению осипа	1	1
3919	художественного шедевра	1	1
3920	приобретает в	2	1
3921	сознаний без	1	1
3922	времени затрачиваемого	1	1
3923	явлениям жизни	1	1
3924	сам также	1	1
3925	риторические в	1	1
3926	обряда однако	1	1
3927	слова и	1	1
3928	структуре повествования	1	1
3929	предполагается строгий	1	1
3930	быть типической	1	1
3931	жити как	1	1
3932	императивной ею	1	1
3933	только раскрывают	1	1
3934	участвуем как	1	1
3935	сказать не	1	1
3936	котята могли	1	1
3937	всякому диегетическому	1	1
3938	события а	1	1
3939	и от	2	1
3940	схема коррелирующая	1	1
3941	читатель становится	1	1
3942	обращается читая	1	1
3943	событийный опыт	2	1
3944	схема кумулятивная	1	1
3945	которого взаимопонимание	1	1
3946	средневекового миросозерцания	1	1
3947	капризно зареветь	1	1
3948	действие достаточно	1	1
3949	констатирует согласно	1	1
3950	его поражения	1	1
3951	и рецептивных	1	1
3952	и статусного	1	1
3953	могут входить	1	1
3954	завязкой а	1	1
3955	которой служит	1	1
3956	референтная сторона	1	1
3957	нарративности и	1	1
3958	циклом повседневного	1	1
3959	поступки только	1	1
3960	некоторой культурной	1	1
3961	лишены отрезки	1	1
3962	стать логикой	1	1
3963	персонаж не	1	1
3964	они искренне	1	1
3965	становится художественно-зримым	1	1
3966	не рассматривается	1	1
3967	действительно состоит	1	1
3968	в стране	1	1
3969	него термину	1	1
3970	мама поначалу	1	1
3971	в смысловом	2	1
3972	с характеристиками	1	1
3973	вечный бог	1	1
3974	все это	1	1
3975	позиция субъекта	1	1
3976	придает повествуемым	1	1
3977	аномальным явлениям	1	1
3978	этот метарецептивный	1	1
3979	вектор а	1	1
3980	особый виртуальный	1	1
3981	стабильно изменчиво	1	1
3982	конструктивной природе	1	1
3983	внутритекстового дискурса	1	1
3984	и оно	2	1
3985	продолжения если	1	1
3986	трехмерная протяженность	1	1
3987	этом и	2	1
3988	объективная данность	1	1
3989	крыс которым	1	1
3990	ответное слово	1	1
3991	лицам и	1	1
3992	трехфазная нарративная	1	1
3993	персонажей как	1	1
3994	для свободы	1	1
3995	называют все	1	1
3996	сюжетные схемы	1	1
3997	о богах	1	1
3998	мира у	1	1
3999	гибели котят	1	1
4000	нежданной аномалией	1	1
4001	подобные вопросы	1	1
4002	méandres рассказа	1	1
4003	и неповторимую	1	1
4004	осмысленном и	1	1
4005	нарративного целого	1	1
4006	зла неро	1	1
4007	как адресованный	1	1
4008	спрашивать о	1	1
4009	мире а	1	1
4010	годы разработал	1	1
4011	вымышленным мною	1	1
4012	развязка находятся	1	1
4013	нарративное высказывание	1	1
4014	подземелье отчего	1	1
4015	и конца	1	1
4016	мир персонажа	1	1
4017	напряженного чтения	1	1
4018	единственного верного	1	1
4019	предпосылками событийности	1	1
4020	время рассказанной	1	1
4021	тому или	1	1
4022	таких разлома	1	1
4023	имел место	1	1
4024	интригу дидактических	1	1
4025	иногда именуют	1	1
4026	конвенциональный условный	1	1
4027	сокрытия и	1	1
4028	в смысловой	1	1
4029	случае он	1	1
4030	детской в	1	1
4031	легко можно	1	1
4032	большие глаза	1	1
4033	наблюдательно и	1	1
4034	семантической границы	1	1
4035	одного лица	1	1
4036	нередко ориентирует	1	1
4037	каждой из	1	1
4038	объекты повествования	1	1
4039	в цепь	1	1
4040	судьбы наиболее	1	1
4041	чем дело	1	1
4042	то женитьба	1	1
4043	составляет нарративную	1	1
4044	интригой состоит	1	1
4045	составе циклической	1	1
4046	самих жестокой	1	1
4047	только чем	1	1
4048	эпохе с	1	1
4049	помойке он	1	1
4050	повествования и	3	1
4051	интроспективное повествование	1	1
4052	повествования акцентирует	1	1
4053	примет в	1	1
4054	природы войны	1	1
4055	случае эти	1	1
4056	разрешается в	1	1
4057	с мифологикой	1	1
4058	знаков наррация	1	1
4059	с утвердившейся	1	1
4060	замкнуть единым	1	1
4061	волшебной сказки	1	1
4062	только а	1	1
4063	это специфический	1	1
4064	событие взаимодействия	2	1
4065	лишь иносказательного	1	1
4066	коммуникации и	1	1
4067	обнаруживается фрактальный	1	1
4068	читательского участия	1	1
4069	слова но	2	1
4070	лев толстой	1	1
4071	эпизодов но	1	1
4072	актуализируется только	1	1
4073	времени его	2	1
4074	нарративных текстах	2	1
4075	текста цепь	1	1
4076	кладовой и	1	1
4077	выступают мальчик	1	1
4078	реплика мамы	1	1
4079	очарованности живым	1	1
4080	упоминанием обеда	1	1
4081	мышления трехфазная	1	1
4082	вычленения событий	1	1
4083	сознаниях коммуникантов	1	1
4084	в связи	1	1
4085	ю.м лотмана	1	1
4086	своей взаимодополнительности	1	1
4087	встречи двух	1	1
4088	вследствие этих	1	1
4089	сопоставляя трактовки	1	1
4090	дети не	1	1
4091	был его	1	1
4092	возможного но	2	1
4093	мастером остранняющей	1	1
4094	не существует	2	1
4095	готовились капризно	1	1
4096	вследствие чего	1	1
4097	любая история	1	1
4098	повествовательные кадры	2	1
4099	сохраняется и	2	1
4100	образцом может	1	1
4101	очень существенный	1	1
4102	рода управляющий	1	1
4103	где появляются	1	1
4104	упоминаемая дача	1	1
4105	итоге мы	1	1
4106	ранней чеховской	1	1
4107	корнями своими	1	1
4108	их статусной	1	1
4109	мире напротив	1	1
4110	не подлежит	1	1
4111	в пределе	1	1
4112	здесь подлинным	1	1
4113	соотнести с	1	1
4114	рассказывания или	1	1
4115	котором он	2	1
4116	значимость развязки	1	1
4117	оцельняющую рассказ	1	1
4118	суетной человеческой	1	1
4119	цепь эпизодов	1	1
4120	целесообразным поскольку	1	1
4121	или в	1	1
4122	это он	1	1
4123	первом и	1	1
4124	параллелизма такого	1	1
4125	и манифестированный	1	1
4126	имеется устойчивая	1	1
4127	опираясь прежде	1	1
4128	антоши чехонте	1	1
4129	мира представляет	1	1
4130	ее скорей	1	1
4131	или слушателем	1	1
4132	и описана	1	1
4133	возможности двоякой	1	1
4134	котят приобретает	1	1
4135	помощников у	1	1
4136	коммуникантов некоторое	1	1
4137	входить персонажи	1	1
4138	воспринимающих сознаний	1	1
4139	составляет противоположность	1	1
4140	ней представляет	1	1
4141	человеку а	1	1
4142	завершенная совокупность	1	1
4143	описана в.я	1	1
4144	в обращениях	1	1
4145	только традиционной	1	1
4146	не повторения	1	1
4147	к одной	1	1
4148	которая адресатом	1	1
4149	в литературно-художественной	1	1
4150	бахтин выявил	1	1
4151	гербовой бумаги	1	1
4152	но эти	1	1
4153	интрига как	1	1
4154	своем нероманном	1	1
4155	гоголь тем	1	1
4156	помещение где	1	1
4157	бытия угадывается	1	1
4158	романных интриг	1	1
4159	рассказываемые события	1	1
4160	ситуации а	1	1
4161	сложные романные	1	1
4162	идиллического мира	1	1
4163	функции выполняют	1	1
4164	мама мальчик	1	1
4165	как идиллическая	1	1
4166	этого локуса	2	1
4167	в последовательности	1	1
4168	в этих	3	1
4169	отображением пространственная	1	1
4170	еще более	1	1
4171	оставляя сколь	1	1
4172	движущей силой	1	1
4173	план референтное	1	1
4174	истории соотнесенность	1	1
4175	управляющий повествуемого	1	1
4176	не рассказыванию	1	1
4177	образует едва	1	1
4178	призваны улыбнуться	1	1
4179	уникально повествуемое	1	1
4180	экстрадиегетический мир	1	1
4181	инициатор и	1	1
4182	мы должны	1	1
4183	настраиваться на	1	1
4184	выделяют центрального	1	1
4185	повествование о	1	1
4186	перспектив продолжения	1	1
4187	этнической научной	1	1
4188	масштабы того	1	1
4189	рассказывания перечитывая	1	1
4190	не непосредственно	1	1
4191	порядка когда	1	1
4192	а суетной	1	1
4193	такая сепаратность	1	1
4194	возникнуть если	1	1
4195	собой время	1	1
4196	возобновляется в	1	1
4197	оборачивается страшной	1	1
4198	т.д здесь	1	1
4199	будто бы	3	1
4200	толстого его	1	1
4201	правил существования	1	1
4202	разворачиваются в	2	1
4203	мира оно	1	1
4204	быта временем	1	1
4205	общее наименование	1	1
4206	событийного ряда	1	1
4207	не забудьте	1	1
4208	столько самой	1	1
4209	мира будучи	1	1
4210	собой очень	1	1
4211	и защищенными	1	1
4212	раздается реплика	1	1
4213	от неро	1	1
4214	вопросу повествователя	1	1
4215	по ходу	1	1
4216	времени создается	1	1
4217	первобытного мышления	1	1
4218	уж рифмы	1	1
4219	имеет начало	1	1
4220	этих событий	2	1
4221	исполняет папа	1	1
4222	забеганий вперед	1	1
