N	3gram	Tiupa_Narr_1	Narrotol
2724	физически мучительной для	1	1
2725	с легкой руки	1	1
2726	речи но переход	1	1
2727	как мы видели	1	1
2728	церкви вокруг плачущего	1	1
2729	архиерей в нем	1	1
2730	уносился мыслями в	1	1
2731	восприятие происходящего в	1	1
2732	нарративного текста в	1	1
2733	постукивая палочкой а	1	1
2734	не случайно того	1	1
2735	преосвященный посидел немного	1	1
2736	спальню вошел отец	1	1
2737	воскресного дня столь	1	1
2738	возможность увидеть лиминальную	1	1
2739	раз свечным салом	1	1
2740	моментом всеобщего единения	1	1
2741	благодаря временным границам	1	1
2742	павла преосвященного в	1	1
2743	вставал с постели	1	1
2744	такие вкрапления отнюдь	1	1
2745	пространственно-временного единства наделяет	1	1
2746	связи с кристаллизацией	1	1
2747	то увидел у	1	1
2748	самого персонажа нестерпимо	1	1
2749	настроений в последние	1	1
2750	сверхсобытийности текста повествующего	1	1
2751	образом завершается медитацией	1	1
2752	и пространстве преосвященный	1	1
2753	точка зрения здесь	1	1
