N	2gram	Tiupa_Anal_3	TeoriaLi
3201	его как	3	1
3202	в одно	1	1
3203	внутреннего хронотопа	1	1
3204	культура границ	1	1
3205	же собе	1	1
3206	и любое	1	1
3207	ивана ильича	1	1
3208	то она	1	1
3209	перспективе окончательного	1	1
3210	конфликтного характера	1	1
3211	и большим	1	1
3212	в связи	1	1
3213	своем оказывается	1	1
3214	и литературные	1	1
3215	роковое знамение	1	1
3216	первом слоге	1	1
3217	ср державинское	1	1
3218	комедии невольно	1	1
3219	к возникновению	1	1
3220	однажды аллитерация	1	1
3221	пушкинские повести	1	1
3222	не меньшими	1	1
3223	константой текста	1	1
3224	с помощью	1	1
3225	на столь	1	1
3226	все-таки она	1	1
3227	целого однако	2	1
3228	же стихотворения	1	1
3229	сами но	1	1
3230	может иметь	1	1
3231	подобно аристофану	1	1
3232	внеязыковое и	1	1
3233	большого сверхличного	1	1
3234	ореолом трагедии	1	1
3235	примеряя ее	1	1
3236	перевод его	1	1
3237	данного коммуникативного	1	1
3238	гостьи и	1	1
3239	поэзии очень	1	1
3240	за непособие	1	1
3241	на новую	1	1
3242	лишь однажды	1	1
3243	позицией соучастника	1	1
3244	делает героя	1	1
3245	недостоверностью отвергает	1	1
3246	перейдем к	1	1
3247	по рассуждению	1	1
3248	мать лирических	1	1
3249	парадокс характеризует	1	1
3250	личного странного	1	1
3251	скрыто под	1	1
3252	чаадаеву направляет	1	1
3253	выставляет на	1	1
3254	если граница	1	1
3255	до этого	1	1
3256	совпадение личного	1	1
3257	языком ставят	1	1
3258	стихотворение написано	1	1
3259	полноценной трагической	1	1
3260	подобно страстны	1	1
3261	знанием верификация	1	1
3262	некий нравственный	1	1
3263	сатирическая личность	1	1
3264	раздваивается между	1	1
3265	героические персонажи	1	1
3266	внутренне единую	1	1
3267	строки однако	1	1
3268	мифологемы в	1	1
3269	на конец	1	1
3270	а некий	1	1
3271	а при	1	1
3272	сверхсхемным ударением	1	1
3273	случаи совпадения	1	1
3274	я из	1	1
3275	становится сама	1	1
3276	ценности миропорядка	1	1
3277	они едины	1	1
3278	со словом	1	1
3279	сути дела	1	1
3280	персонажи не	1	1
3281	выбор лексики	1	1
3282	каждая из	1	1
3283	проста внутренний	1	1
3284	сынов своих	1	1
3285	требует от	1	1
3286	сказания или	3	1
3287	нимало не	1	1
3288	звуки соседних	1	1
3289	пересиливает аллитерацию	1	1
3290	третьих строках	1	1
3291	контекстуально смежными	1	1
3292	я подобно	1	1
3293	преступается не	1	1
3294	служения даме	1	1
3295	горизонтальным хронотопом	1	1
3296	хвалы добудем	1	1
3297	ударение на	1	1
3298	слово деритуализовано	1	1
3299	к самоопределению	1	1
3300	исторически продуктивный	1	1
3301	напряжения знаменующему	1	1
3302	творится окказиональная	1	1
3303	это сопряжение	1	1
3304	влияние со	1	1
3305	передаваемого текста	1	1
3306	излишне широк	1	1
3307	аллитерацию д	1	1
3308	естественной фонологической	1	1
3309	собственную персону	1	1
3310	и татаро-монгольским	1	1
3311	особенно личные	1	1
3312	целостности состоит	1	1
3313	на осмеяние	1	1
3314	приобщение к	1	1
3315	музы наиболее	1	1
3316	содержанию миропорядка	1	1
3317	хронотоп поэтического	1	1
3318	художественностью с	1	1
3319	в европейской	1	1
3320	дневной хронотоп	1	1
3321	изображается так	1	1
3322	анаграмматических поля	1	1
3323	истории не	2	1
3324	личности ничтожно	1	1
3325	психологический парадокс	1	1
3326	любое произведение	1	1
3327	первоначально озвучивает	1	1
3328	достаточно очевидные	1	1
3329	было и	1	1
3330	но вы	1	1
3331	тому как	2	1
3332	ждущее я	1	1
3333	свершающегося ночью	1	1
3334	но основной	1	1
3335	стороны художественной	1	1
3336	способу мышления	1	1
3337	диалогической ситуации	1	1
3338	и ритмически	1	1
3339	выбора в	1	1
3340	перестают быть	1	1
3341	традиционные для	1	1
3342	дифференцированном и	1	1
3343	выше она	1	1
3344	анаграмму имени	1	1
3345	концепты героя	1	1
3346	единственной в	1	1
3347	катастрофической неуверенности	1	1
3348	освоением неполноты	1	1
3349	глядела на	1	1
3350	да и	2	1
3351	примерами следует	1	1
3352	ним определенные	1	1
3353	уточненная таким	1	1
3354	гоголевский хома	1	1
3355	суетных амбиций	1	1
3356	сторон чего	1	1
3357	другие модальности	1	1
3358	ритмически выделяют	1	1
3359	слово сказания	1	1
3360	исполнитель передаваемого	1	1
3361	каким диалогическим	1	1
3362	сообщает нечто	1	1
3363	жизнь второй	1	1
3364	рана дорога	1	1
3365	значениями приход	1	1
3366	ударения в	1	1
3367	организующего учительный	1	1
3368	вещей встречи	1	1
3369	в наличии	1	1
3370	ср просьбы	1	1
3371	позиция осмеяния	1	1
3372	деритуализовано инициативно	1	1
3373	вследствие которого	2	1
3374	интонацию обремененного	1	1
3375	оправданно ведь	1	1
3376	целостности своего	1	1
3377	искусства характеризуется	1	1
3378	ее полюса	1	1
3379	сатирического изображения	1	1
3380	совпадая со	1	1
3381	свободы т.е	1	1
3382	она названа	1	1
3383	же природы	1	1
3384	взгляда муза	1	1
3385	ему о	1	1
3386	она явилась	1	1
3387	границ экзистенции	1	1
3388	мыслится как	1	1
3389	жизни стих	1	1
3390	русской поэтической	1	1
3391	степени и	1	1
3392	архаикой традиционалистского	1	1
3393	способных нести	1	1
3394	главного героя	1	1
3395	его летописных	1	1
3396	а целостное	1	1
3397	стихотворение героика	1	1
3398	душе поскольку	1	1
3399	к жизненному	1	1
3400	внешне-внутренней целостности	1	1
3401	самозабвение или	1	1
3402	авторская позиция	3	1
3403	предел до	1	1
3404	выбора все	1	1
3405	схемы и	1	1
3406	меньшими основаниями	1	1
3407	в контексте	2	1
3408	с этой	1	1
3409	протопопа аввакума	1	1
3410	пиррихий в	1	1
3411	мастерства рассказчика	1	1
3412	свою культурную	1	1
3413	и формы	1	1
3414	воспроизводимой в	1	1
3415	от мастерства	1	1
3416	воодушевленно устремляется	1	1
3417	музе ахматовой	1	1
3418	своей карнавальной	1	1
3419	всего подтвержденные	1	1
3420	священного новелла	1	1
3421	совершенно исчезает	1	1
3422	стихе как	1	1
3423	разделение иерархично	1	1
3424	здесь сводится	1	1
3425	поведении персонажа	1	1
3426	этом случае	1	1
3427	высказывания жанр	1	1
3428	художественное произведение	1	1
3429	отречение от	1	1
3430	народного предания	1	1
3431	восхищенное эстетическое	1	1
3432	я стихотворение	1	1
3433	очевидное смятение	1	1
3434	объединяющая субъекта	1	1
3435	известном смысле	1	1
3436	большинстве своем	1	1
3437	к преступлению	1	1
3438	только исполнитель	1	1
3439	сделанный выбор	1	1
3440	я-в-мире обоснована	1	1
3441	же показателем	1	1
3442	изначально и	1	1
3443	персонаж не	1	1
3444	своей жизни	1	1
3445	согласия личности	1	1
3446	постепенное освоение	1	1
3447	высказывания но	1	1
3448	как любая	1	1
3449	о его	2	1
3450	безударного слогов	1	1
3451	все это	3	1
3452	общечеловеческой культуры	1	1
3453	полноценной рецептивной	1	1
3454	этом и	1	1
3455	взаимная условленность	1	1
3456	не удовлетворясь	1	1
3457	форме определенной	1	1
3458	самом деянии	1	1
3459	или смешным	1	1
3460	стихе представлено	1	1
3461	как субъекты	1	1
3462	ее содержание	1	1
3463	распределена ровно	1	1
3464	знаменательна ддд	1	1
3465	лирическим субъектом	1	1
3466	уже сделанный	1	1
3467	жизненного процесса	1	1
3468	нередко кощунственное	1	1
3469	повтором ч	1	1
3470	средствами поэтической	1	1
3471	оправданном а	1	1
3472	зависимость анекдота	1	1
3473	коммуникативным событием	2	1
3474	персонажа чья	1	1
3475	субъективной стороной	1	1
3476	не носит	1	1
3477	не вопрошает	1	1
3478	положении например	1	1
3479	финале же	1	1
3480	принципиально новой	1	1
3481	смятенного порыва	1	1
3482	диктовала уточненная	1	1
3483	она глядела	1	1
3484	себе еще	1	1
3485	суть референтная	1	1
3486	мы по	1	1
3487	героической системе	1	1
3488	передает очевидное	1	1
3489	очерченном с	1	1
3490	иерархические отношения	1	1
3491	разрушить художественную	1	1
3492	батыем трагическая	1	1
3493	теряют статус	1	1
3494	на всех	1	1
3495	характерно однако	1	1
3496	противоположная сатире	1	1
3497	служат лишь	1	1
3498	каждой из	1	1
3499	обладает достоверным	1	1
3500	умершее солнце	1	1
3501	эстетическая культура	1	1
3502	это уже	1	1
3503	сатирической виной	1	1
3504	сверхличным олицетворением	1	1
3505	тройной повтор	1	1
3506	эстетическим аналогом	1	1
3507	стопе заключительный	1	1
3508	персонажа то	1	1
3509	субъективную избыточность	1	1
3510	известной степени	3	1
3511	индивидуальной души-личности	1	1
3512	с сгущение	1	1
3513	высказывания реализующий	1	1
3514	реализуют в	1	1
3515	объекта или	1	1
3516	самоопределению здесь	1	1
3517	повторам с	1	1
3518	такого высказывания	1	1
3519	из случаев	1	1
3520	для автора	1	1
3521	текстов не	1	1
3522	мифологемы божественной	1	1
3523	преступлению переступанию	1	1
3524	обломках самовластья	1	1
3525	границы куда	1	1
3526	также повторы	1	1
3527	подвергающегося фонологически	1	1
3528	чертами сатирический	1	1
3529	собственно и	1	1
3530	отношений и	1	1
3531	и частной	1	1
3532	и от	2	1
3533	ради вещей	1	1
3534	рисунки абсолютного	1	1
3535	определенные возможности	1	1
3536	апостолов нового	1	1
3537	императивом поэтической	1	1
3538	словарного слова	1	1
3539	является сюжетообразующим	1	1
3540	публицистикой нередко	1	1
3541	стопах при	1	1
3542	игорь истягну	1	1
3543	утяжеленный повторами	1	1
3544	мире бобчинским	1	1
3545	рассказчика не	1	1
3546	мира которая	1	1
3547	гостья оказывается	1	1
3548	отводимой воспринимающему	1	1
3549	рассказывания поскольку	1	1
3550	как рассказчик	1	1
3551	в результате	5	1
3552	хома брут	1	1
3553	обладают не	1	1
3554	все они	2	1
3555	внутренней оторванности	1	1
3556	и сентиментальной	1	1
3557	юности и	1	1
3558	строфе соответствующей	1	1
3559	жанр в	1	1
3560	знания даже	1	1
3561	своею и	1	1
3562	со сверхличным	1	1
3563	своей значимости	1	1
3564	от риторической	1	1
3565	и постепенное	1	1
3566	архетипичность музы	1	1
3567	сюжета два	1	1
3568	отчизны на	1	1
3569	выступающая анаграмматическим	1	1
3570	собе хвалы	1	1
3571	ходом ибо	1	1
3572	героическая апофегма	1	1
3573	не позволяет	1	1
3574	отпадоша однако	1	1
3575	однако полноценной	1	1
3576	себя самого	1	1
3577	нечто смешное	1	1
3578	дискурсии обладает	1	1
3579	предносится целое	1	1
3580	риторической позы	1	1
3581	но обязательно	1	1
3582	ударными гласными	1	1
3583	дант и	1	1
3584	иной коммуникативный	1	1
3585	дискурса претерпевшего	1	1
3586	анекдот равнодостойности	1	1
3587	субъект дискурсии	1	1
3588	места в	1	1
3589	бы в	1	1
3590	хронотопа откровения	1	1
3591	не более	2	1
3592	смысла сатирическая	1	1
3593	как притчу	1	1
3594	когда персонажи	1	1
3595	соответствующий тип	1	1
3596	часто знаменует	1	1
3597	финальной немой	1	1
3598	олицетворением ее	1	1
3599	в маркированном	1	1
3600	благодаря повторам	1	1
3601	которому впервые	1	1
3602	сочетание самозабвения	1	1
3603	или анекдота	2	1
3604	сцеплены воедино	1	1
3605	риторика ролевого	1	1
3606	компетенции суть	1	1
3607	стороны в	1	1
3608	местоимения не	1	1
3609	с формой	1	1
3610	поля глоссализации	1	1
3611	вполне факультативна	1	1
3612	рассказчик анекдота	1	1
3613	наблюдения именно	1	1
3614	персонажи сказания	1	1
3615	в финальной	2	1
3616	разорении рязани	1	1
3617	гордость героическая	1	1
3618	миропорядка проступает	1	1
3619	ведущего эстетических	1	1
3620	гиперболизированное и	1	1
3621	курьезная риторика	1	1
3622	я внутри	1	1
3623	выбирают а	1	1
3624	и отвечает	1	1
3625	с другими	1	1
3626	своей внутренней	1	1
3627	и позволило	1	1
3628	позиции исчезает	1	1
3629	анекдотического персонажа	1	1
3630	одно зрение	1	1
3631	в сравнении	2	1
3632	диалектов а	1	1
3633	карамазов в	1	1
3634	самозабвения и	1	1
3635	же в	2	1
3636	интонация героично	1	1
3637	сгущением ударных	1	1
3638	интонации диссонанса	1	1
3639	к видам	1	1
3640	типу так	1	1
3641	и третьей	1	1
3642	полагал что	1	1
3643	муза ей	1	1
3644	но всегда	2	1
3645	ситуативного диалогизированного	1	1
3646	соответствующих эстетических	1	1
3647	у е	1	1
3648	оказывается всего	1	1
3649	даже будучи	1	1
3650	героическом мире	1	1
3651	бульбе например	1	1
3652	в гомеровой	1	1
3653	дозволенное посрамление	1	1
3654	идейно-эмоциональной оценки	1	1
3655	не есть	4	1
3656	ценностей и	1	1
3657	в стихах	1	1
3658	над собою	1	1
3659	стопе ударный	1	1
3660	вступает в	3	1
3661	в готовом	2	1
3662	однако герой	1	1
3663	целью и	1	1
3664	к самому	1	1
3665	строфой из	1	1
3666	в снятии	1	1
3667	нами не	1	1
3668	надиндивидуальным трансцендентным	1	1
3669	большим я	1	1
3670	привычные жизненные	1	1
3671	куда не	1	1
3672	ожидания последующие	1	1
3673	слова гостья	1	1
3674	множества половцев	1	1
3675	может и	1	1
3676	чем с	1	1
3677	коллизий эта	1	1
3678	судьбы они	1	1
3679	а о	1	1
3680	притче есть	1	1
3681	обретшего свою	1	1
3682	игра воображения	1	1
3683	трех фундаментальных	1	1
3684	реплики общения	1	1
3685	управляемая единым	1	1
3686	произведением художественным	1	1
3687	служебного долга	1	1
3688	о собе	1	1
3689	характеристика художественного	1	1
3690	участников коммуникативного	3	1
3691	фигура могла	1	1
3692	защищенностью в	1	1
3693	притча не	1	1
3694	она разрушает	1	1
3695	тебе моем?	2	1
3696	ценности аллитерационная	1	1
3697	речь о	1	1
3698	поэмы блока	1	1
3699	потоке оговоримся	1	1
3700	троекратные в	1	1
3701	а е	1	1
3702	своего мнения	1	1
3703	от всех	1	1
3704	впервые в	3	1
3705	литературе являет	1	1
3706	каждым живущим	1	1
3707	стабильно дифференцированном	1	1
3708	понижены в	1	1
3709	совершенно не	2	1
3710	быть признано	1	1
3711	только ритм	1	1
3712	верифицируемым знанием	1	1
3713	анекдот легко	1	1
3714	приход который	1	1
3715	всегда осложнена	1	1
3716	гласным а	1	1
3717	есть острота	1	1
3718	конец повторам	1	1
3719	внутреннюю свободу	1	1
3720	от ударений	1	1
3721	в иной	2	1
3722	иной преемственно	1	1
3723	себе самому	2	1
3724	музы прозрачна	1	1
3725	вступить в	2	1
3726	излагателя народного	1	1
3727	традициях общечеловеческой	1	1
3728	автора в	1	1
3729	которому автор	1	1
3730	структура стихотворения	1	1
3731	европейской традиции	1	1
3732	имена в	2	1
3733	адресату сатирической	1	1
3734	дегероизированной системе	1	1
3735	сотворческим сопереживанием	1	1
3736	достоверным но	1	1
3737	осмеяние и	1	1
3738	личности восхищенное	1	1
3739	стих этот	1	1
3740	тождественно мнению	1	1
3741	признает никакого	1	1
3742	структурная оппозиция	1	1
3743	говорящего иначе	1	1
3744	из этого	1	1
3745	предназначения когда	1	1
3746	стих передает	1	1
3747	отня злата	1	1
3748	и ударной	1	1
3749	имплицитно присутствующего	1	1
3750	неотъемлемое звено	1	1
3751	искусства силой	1	1
3752	дудения муза	1	1
3753	значимой редукции	1	1
3754	стопе в	1	1
3755	и поучаемого	1	1
3756	игорь и	1	1
3757	себя сами	1	1
3758	шире ролевой	1	1
3759	к героическому	1	1
3760	переживание переживания	1	1
3761	стилей социальных	1	1
3762	момент художественной	1	1
3763	к сверхличному	1	1
3764	картина жизни	1	1
3765	воля рекоша	1	1
3766	кощунство и	1	1
3767	героизирована ратная	1	1
3768	политического четко	1	1
3769	этот звук	1	1
3770	и б	2	1
3771	сатирик их	1	1
3772	учительный дискурс	1	1
3773	жизни и	1	1
3774	бульба нимало	1	1
3775	его кругозора	1	1
3776	есть реализация	1	1
3777	или долг	1	1
3778	идет полным	1	1
3779	конвенции определяющие	1	1
3780	свободного выбора	1	1
3781	случаев сгущенные	1	1
3782	ее в	1	1
3783	е функционально	1	1
3784	и другие	1	1
3785	в скрижали	1	1
3786	словесное кощунство	1	1
3787	в своих	1	1
3788	острота наизнанку	1	1
3789	по поводу	3	1
3790	типа есть	1	1
3791	ситуация есть	1	1
3792	жанр сказания	1	1
3793	него неприемлемой	1	1
3794	забвение злата	1	1
3795	в коммуникативной	1	1
3796	сугубо смеховой	1	1
3797	размежевывающая личность	1	1
3798	личностного я	2	1
3799	уготованной ему	1	1
3800	становления героическая	1	1
3801	монологического вдохновения	1	1
3802	иной позицией	1	1
3803	или хулы	1	1
3804	авторской оценке	1	1
3805	замирания внимательно	1	1
3806	ритмико-ассонансная субструктура	1	1
3807	оказывается уже	2	1
3808	в таком	1	1
3809	попросту чудаковатое	1	1
3810	кого-либо другого	1	1
3811	все что	1	1
3812	рецептивной значимостью	1	1
3813	стихотворение ахматовой	1	1
3814	своея воля	1	1
