N	2gram	Tiupa_Teor_1	Analitik
3210	его естественной	1	1
3211	личности как	2	1
3212	когда на	1	1
3213	картину своей	1	1
3214	жизнь в	1	1
3215	политического четко	1	1
3216	этот звук	1	1
3217	юности и	1	1
3218	сатирик их	1	1
3219	от риторической	1	1
3220	риторической позы	1	1
3221	произведения есть	1	1
3222	идет полным	1	1
3223	случаев сгущенные	1	1
3224	силе и	1	1
3225	е функционально	1	1
3226	и другие	2	1
3227	в скрижали	1	1
3228	в своих	1	1
3229	есмы ци	1	1
3230	всегда осложнена	1	1
3231	молитвою из	1	1
3232	него неприемлемой	1	1
3233	забвение злата	1	1
3234	размежевывающая личность	1	1
3235	становления героическая	1	1
3236	монологического вдохновения	1	1
3237	отчизна моя	1	1
3238	летописной версии	1	1
3239	дудения муза	1	1
3240	жизни оказывается	2	1
3241	замирания внимательно	1	1
3242	слово этого	1	1
3243	публицистикой нередко	1	1
3244	все что	1	1
3245	рецептивной значимостью	1	1
3246	стихотворение ахматовой	1	1
3247	внутренней оторванности	1	1
3248	они не	1	1
