N	2gram	Tiupa_Narr	Narrotol
3283	последующими фразами	1	1
3284	нарратологии это	1	1
3285	несомненна сколько	1	1
3286	собственно и	3	1
3287	не поговорил	1	1
3288	парах эпизодов	1	1
3289	коммуникативном событии	2	1
3290	уехала то	1	1
3291	матери благодарим	1	1
3292	цепь необратимых	1	1
3293	их между	1	1
3294	главы отмеченном	1	1
3295	над ним	1	1
3296	суть не	1	1
3297	текста напротив	1	1
3298	всех без	1	1
3299	как то	1	1
3300	движение чеховского	1	1
3301	с повествовательной	1	1
3302	нему иначе	1	1
3303	композиционная форма	1	1
3304	ее сыне	1	1
3305	славу обретает	1	1
3306	построена таким	1	1
3307	доктор полный	1	1
3308	повествовательного рисунка	1	1
3309	главу нумерологические	1	1
3310	было и	2	1
3311	а лишь	1	1
3312	признать что	1	1
3313	в россию	1	1
3314	обыкновению поднимались	1	1
3315	чертог украшенный	1	1
3316	в спальню	1	1
3317	жизни на	1	1
3318	структуре конфигурирующей	1	1
3319	оделся и	1	1
3320	отсутствие рациональной	1	1
3321	не затрагивает	1	1
3322	иной степени	1	1
3323	видения героя	1	1
3324	с длинной	1	1
3325	собственно говоря	3	1
3326	юродивый вспомним	1	1
3327	побочным ее	1	1
3328	бородой сисоя	1	1
3329	равной степени	3	1
3330	циклический параллелизм	1	1
3331	детства думая	1	1
3332	павлу об	1	1
3333	знаменует следующую	1	1
3334	вставал с	1	1
3335	повествователя о	1	1
3336	оказывается с	1	1
3337	случайно того	1	1
3338	истории истории	1	1
3339	верили несогласованность	1	1
3340	из существенных	1	1
3341	изъявительного наклонения	1	1
3342	которого доносятся	1	1
3343	даже чудотворное	1	1
3344	не меньшей	1	1
3345	окружающих главного	1	1
3346	эпизоде где	1	1
3347	смысл рассказа	1	1
3348	фрагмент текста	1	1
3349	следующих осколка	1	1
3350	подобный вопрос	2	1
3351	аналогичного настроению	1	1
3352	в.я проппом	1	1
3353	ситуациях общая	1	1
3354	возможность увидеть	1	1
3355	постели в	1	1
3356	чего уж	1	1
3357	простой обыкновенный	1	1
3358	для окружающих	2	1
3359	павлушей их	1	1
3360	иисуса помимо	1	1
3361	мотивировано полудремотным	1	1
3362	в юность	1	1
3363	но переход	1	1
3364	этом не	1	1
3365	пребыванием архиерея	1	1
3366	чеховский павлуша	1	1
3367	иисуса христа	1	1
3368	этом своем	1	1
3369	неразрывно объединены	1	1
3370	смерть центрального	1	1
3371	система смыслов	1	1
3372	котором рассказано	1	1
3373	делятся на	1	1
3374	по-человечески то	1	1
3375	поле его	1	1
3376	слышит чувствует	1	1
3377	деревьями уходит	1	1
3378	эпизода четко	1	1
3379	называя вновь	1	1
3380	автора способом	1	1
3381	бы существенной	1	1
3382	эта нарративная	1	1
3383	радости переживаемой	1	1
3384	этот статус	1	1
3385	с позиции	4	1
3386	специальном сюжетологическом	1	1
3387	за нею	2	1
3388	человеческого сознания	2	1
3389	девочка к	1	1
3390	начальных связана	1	1
3391	лишь в	3	1
3392	могло быть	2	1
3393	гипотетической авторской	1	1
3394	с гипотетической	1	1
3395	образом не	1	1
3396	не вставал	1	1
3397	для читателя	1	1
3398	приехав домой	1	1
3399	эти происходят	1	1
3400	и три	1	1
3401	смертью архиерея	1	1
3402	вокруг плачущего	1	1
3403	архиереем а	1	1
3404	поэтически свидетельствует	1	1
3405	известной степени	1	1
3406	семантической границы	1	1
3407	бытия это	1	1
3408	звеньев если	1	1
3409	воскресения утрачивает	1	1
3410	на некоторые	1	1
3411	самым создающего	1	1
3412	в отрыве	1	1
3413	предстают не	1	1
3414	зрения нарратора	1	1
3415	душа дрожит	1	1
3416	мы знакомимся	1	1
3417	ни одного	2	1
3418	чудотворной иконой	1	1
3419	бы желая	2	1
3420	внешний облик	1	1
3421	службе шестые	1	1
3422	физически страдающего	1	1
3423	мигая глядела	2	1
3424	больного церковной	1	1
3425	знакомством с	1	1
3426	бы умирающий	1	1
3427	существенной ошибкой	1	1
3428	нечего там	1	1
3429	неотделимость события	1	1
3430	вечером монахи	1	1
3431	не сливаются	2	1
3432	естественность взгляда	1	1
3433	себе подобный	1	1
3434	стоит отчего	1	1
3435	в подлинное	1	1
3436	палочкой а	1	1
3437	ощущаться завершенная	1	1
3438	со сменой	1	1
3439	место своего	1	1
3440	литургии он	1	1
3441	обратим внимание	2	1
3442	павлу флоренскому	1	1
3443	же самое	3	1
3444	помимо отмеченных	1	1
3445	между людьми	1	1
3446	эпизодов текста	1	1
3447	не становится	1	1
3448	которое над	1	1
3449	абзац при	1	1
3450	их сближает	1	1
3451	людей так	1	1
3452	функции не	1	1
3453	случае смерть	1	1
3454	всего рассказа	1	1
3455	из его	1	1
3456	читателя предстает	1	1
3457	не помнила	1	1
3458	этим создается	1	1
3459	безрезультатным визитам	1	1
3460	старо-петровского монастыря	1	1
3461	отмеченном к	1	1
3462	племянница катя	1	1
3463	самостоятельный эпизод	1	1
3464	христа апостольское	1	1
3465	падает дело	1	1
3466	с уксусом	1	1
3467	архиереем перемещается	1	1
3468	эффект семантической	1	1
3469	характерный абзац	1	1
3470	это существенно	1	1
3471	какое угнетает	1	1
3472	заключительную главу	1	1
3473	умирающего и	1	1
3474	к ней	3	1
3475	в комнате	1	1
3476	к однозначности	1	1
3477	мотив влекущего	1	1
3478	символики это	1	1
3479	чему у	1	1
3480	с тематическим	2	1
3481	персонажей глава	2	1
3482	сутки пробегает	1	1
3483	нарратора это	2	1
3484	голосов весьма	1	1
3485	возвращения в	1	1
3486	в самом	8	1
3487	неклассической нарративике	1	1
3488	от донарративных	1	1
3489	восемь лет	1	1
3490	женетта фрагмент	1	1
3491	в карету	1	1
3492	человеческих отношений	2	1
3493	некоего созерцающего	1	1
3494	соответствии с	7	1
3495	позицию адресата	1	1
3496	само по	1	1
3497	строй двуголосого	1	1
3498	у себя	2	1
3499	память читателя	1	1
3500	рода ключом	1	1
3501	отрыве от	1	1
3502	облекается в	1	1
3503	жизни не	1	1
3504	к двум	2	1
3505	национальной и	1	1
3506	времени организован	1	1
3507	символ бессмертия	1	1
3508	категория по	1	1
3509	на хорах	1	1
3510	осуществляется данным	1	1
3511	поскольку обладает	2	1
3512	нумерологические изыскания	1	1
3513	первая эпизод	1	1
3514	поскольку вслед	1	1
3515	вкрапления отнюдь	1	1
3516	на две	2	1
3517	страстям господним	2	1
3518	протяжении всего	1	1
3519	суть проблемной	1	1
3520	нем не	2	1
3521	сюжета относительно	1	1
3522	его краткости	1	1
3523	втором из	1	1
3524	коммуникативно значимые	1	1
3525	нарративности как	2	1
3526	фигуре этот	1	1
3527	времени жизни	1	1
3528	его составе	1	1
3529	карнавальную пару	1	1
3530	преобразившегося героя	1	1
3531	он неявным	1	1
3532	кантовской философией	1	1
3533	светом панкратиевский	1	1
3534	для обозначения	2	1
3535	как для	2	1
3536	обязанностей в	1	1
3537	внутренне отрешенный	1	1
3538	в новейшее	1	1
3539	нарративного общения	1	1
3540	этнографии терминологией	1	1
3541	им первого	1	1
3542	конце предыдущего	1	1
3543	ярче как	1	1
3544	одном полюсе	1	1
3545	в плане	1	1
3546	вторая дюжина	1	1
3547	без точки	1	1
3548	говоря коммуникативная	1	1
3549	явления девочки	1	1
3550	что ослабел	1	1
3551	в толпе	1	1
3552	ваше преосвященство	2	1
3553	положении оказывается	1	1
3554	речи главного	1	1
3555	однако для	1	1
3556	не случаен	1	1
3557	архиерея не	1	1
3558	прошедшего времени	1	1
3559	в мифологическую	1	1
3560	постигаем мир	1	1
3561	интуиции художника	1	1
3562	реального действия	1	1
3563	они лишены	1	1
3564	сомнение и	1	1
3565	нее по	1	1
3566	завершающий фрагмент	1	1
3567	вошла мать	2	1
3568	создающего эффект	1	1
3569	явившись актантной	1	1
3570	для такого	1	1
3571	обратной симметрии	1	1
3572	и ответ	1	1
3573	рода механизмом	1	1
3574	в четвертом	1	1
3575	молящихся он	1	1
3576	продолжаться картина	1	1
3577	явлением нового	1	1
3578	говорящих и	1	1
3579	называют владыкой	1	1
3580	двумя последующими	1	1
3581	присутствие в	2	1
3582	весьма изощренную	1	1
3583	его коммуникативной	1	1
3584	еракин а	1	1
3585	события от	2	1
3586	событие архиерея	1	1
3587	эпизоды анализируемого	1	1
3588	в ходе	4	1
3589	но имеется	1	1
3590	тексте случай	1	1
3591	монастыря впрочем	1	1
3592	статусом эпизода	1	1
3593	личности героя	3	1
3594	напряженности устремленного	1	1
3595	от которой	2	1
3596	благодаря временным	1	1
3597	рассказа что	1	1
3598	чудотворное рождение	1	1
3599	после ухода	1	1
3600	лунном свете	1	1
3601	человеческой жизни	3	1
3602	дюжина эпизодов	1	1
3603	личного опыта	2	1
3604	о смерти	2	1
3605	фоновых персонажей	1	1
3606	думал о	1	1
3607	увидим впоследствии	1	1
3608	эффект уподобления	1	1
3609	роста напряженности	1	1
3610	пели про	1	1
3611	же усиливает	1	1
3612	мира архиерей	1	1
3613	повторами ряда	1	1
3614	активизированной противящейся	1	1
3615	поехал в	1	1
3616	сдвиг в	1	1
3617	качестве одного	1	1
3618	согласно все	1	1
3619	самым личная	1	1
3620	от обремененного	1	1
3621	в этикетных	1	1
3622	в собор	1	1
3623	мира но	1	1
3624	о его	3	1
3625	и томящим	1	1
3626	промежуточные микрособытия	1	1
3627	выходила сходилась	1	1
3628	нами два	1	1
3629	возраст пока	1	1
3630	непредвзято как	1	1
3631	благодаря этому	1	1
3632	истории фабулы	1	1
3633	залитый светом	1	1
3634	двуголосой форме	1	1
3635	текстуальной данности	1	1
3636	себе два	1	1
3637	опять становясь	1	1
3638	двоится читатель	1	1
3639	этикетных ситуациях	1	1
3640	же очевидным	2	1
3641	же несомненна	1	1
3642	незначительным но	1	1
3643	глагольных времен	1	1
3644	для больного	1	1
3645	к чужому	1	1
3646	анализируемого нарративного	1	1
3647	которое мы	1	1
3648	изощренную как	1	1
3649	и символическую	1	1
3650	томящим его	1	1
3651	свести к	2	1
3652	бессмертия матери	1	1
3653	силу своей	1	1
3654	внутренняя точка	1	1
3655	события здесь	1	1
3656	эпизоде герой	1	1
3657	от торопливо	1	1
3658	также следующее	1	1
3659	дюжина с	1	1
3660	повествователя? как	1	1
3661	эпизодов разумеется	1	1
3662	фазой по	1	1
3663	ухода героя	1	1
3664	реакция оба	1	1
3665	место своеобразного	1	1
3666	наделяя его	1	1
3667	тот же	1	1
3668	но именно	3	1
3669	умиранием христа	1	1
3670	тумане в	1	1
3671	ни стилистических	1	1
3672	сыночком своего	1	1
3673	в рассказанном	1	1
3674	предвидеть той	1	1
3675	связывающая умирание	1	1
3676	текста выделенный	1	1
3677	человека как	2	1
3678	для образования	1	1
3679	сюжета затем	1	1
3680	за пределами	3	1
3681	и уединением	1	1
3682	грядущего в	1	1
3683	с нею	2	1
3684	и около	1	1
3685	доставляет герою	1	1
3686	в глазах	7	1
3687	также повторами	1	1
3688	торопливо помолился	1	1
3689	ибо жизнь	1	1
3690	дьяконицей чем	2	1
3691	этих двух	2	1
3692	т.д при	1	1
3693	церкви с	1	1
3694	может показаться	1	1
3695	текстом преимущественно	1	1
3696	соборной человеческой	1	1
3697	даже если	2	1
3698	место для	1	1
3699	кадр со	1	1
3700	вненаходимости бахтин	1	1
3701	возвратном преображении	1	1
3702	эпизоды перекликаются	1	1
3703	голоса сисоя	1	1
3704	четвертую фразу	1	1
3705	было идти	1	1
3706	матерью предсмертный	1	1
3707	пусты они	1	1
3708	ни психологически	1	1
3709	оно живет	1	1
3710	фрагменте о	1	1
3711	существенно углубляется	1	1
3712	оспорена это	1	1
3713	времена различные	1	1
3714	настаивать на	1	1
3715	нарратор занимает	1	1
3716	преимущественно в	1	1
3717	точно во	1	1
3718	дважды за	1	1
3719	что все	1	1
3720	речей персонажа	1	1
3721	место в	3	1
3722	сколь и	1	1
3723	мы будем	1	1
3724	чего он	1	1
3725	объект и	1	1
3726	по контрасту	1	1
3727	наконец пара	1	1
3728	сказано ниже	1	1
3729	с которым	1	1
3730	прочитано как	1	1
3731	обоих эпизодах	1	1
3732	все время	2	1
3733	одной эпилоговой	1	1
3734	день душа	1	1
3735	подлинное имя	1	1
3736	событий процессов	1	1
3737	для рассказа	1	1
3738	данным нарративным	1	1
3739	протяжении последних	1	1
3740	действующие лица	1	1
3741	только покидая	1	1
3742	всякий раз	2	1
3743	теми же	1	1
3744	данным текстом	1	1
3745	его устранения	1	1
3746	забыт всеми	1	1
3747	весело с	1	1
3748	лиминальную ситуацию	1	1
3749	нарратологических исследований	1	1
3750	и небессмысленность	1	1
3751	тексте парадоксальное	1	1
3752	внучкой а	1	1
3753	наступает в	1	1
3754	звучит один	1	1
3755	мотив чуда	1	1
3756	эпизоде точка	1	1
3757	происходят в	1	1
3758	от повествовательного	1	1
3759	в общем	1	1
3760	строго пополам	1	1
3761	миром прослеженный	1	1
3762	забыл об	1	1
3763	фрагмента с	1	1
3764	сторону эпизода	1	1
3765	примеров рассмотрим	1	1
3766	он может	1	1
3767	способу присутствия	1	1
3768	символическую значимость	1	1
3769	незабвенное детство	1	1
3770	робко вошла	2	1
3771	или неким	1	1
3772	стилистических ни	1	1
3773	бытия нуждалась	1	1
3774	два слова	1	1
3775	все тому	1	1
3776	зеркальность литературного	1	1
3777	угнетенности от	1	1
3778	собор когда	1	1
3779	события эти	1	1
3780	входил к	1	1
3781	после обедни	1	1
3782	потускнели фитили	1	1
3783	монахов о	1	1
3784	одного и	2	1
3785	излагаемых ею	1	1
3786	мотивировка портретной	1	1
3787	характерное для	1	1
3788	нагромождения или	1	1
3789	не сразу	1	1
3790	уже никто	1	1
3791	любимого героем	1	1
3792	кадров внутреннего	1	1
3793	обособления содержащий	1	1
3794	памяти об	1	1
3795	моментом всеобщего	1	1
3796	абзаца открывающего	1	1
3797	персонажем в	1	1
3798	день была	1	1
3799	свидетельствуют о	1	1
3800	пространстве с	1	1
3801	создается отсутствием	1	1
3802	перенос его	1	1
3803	жил в	1	1
3804	хорах изредка	1	1
3805	эпизоде герою	1	1
3806	переноса во	1	1
3807	преосвященный открыл	1	1
3808	пришла старуха	1	1
3809	литературного сюжета	1	1
3810	формальных оснований	1	1
3811	зеленоватой бородой	1	1
3812	оба смеются	1	1
3813	некоторые из	1	1
3814	начиная с	3	1
3815	толстого или	2	1
3816	членов своего	1	1
3817	идти куда	1	1
3818	себе седьмые	1	1
3819	расхождений между	1	1
3820	разрушают повествовательного	1	1
3821	картину глава	1	1
3822	читатель вместе	1	1
3823	рассказу явно	1	1
3824	нарастанием от	1	1
3825	освобождает и	1	1
3826	они еще	1	1
3827	далекое прошлое	1	1
3828	речи окружающих	1	1
3829	аналогично процитированному	1	1
3830	до известной	1	1
3831	объединены мотивами	1	1
3832	причинно-следственной связи	1	1
3833	число двенадцать	1	1
3834	в явной	1	1
3835	также пели	1	1
3836	бахтин может	2	1
3837	добрые дядечка	1	1
3838	мелкому и	1	1
3839	горькую иронию	1	1
3840	слова длинный	1	1
3841	эквивалентности параллельных	1	1
3842	и внутренняя	1	1
3843	ракурса выстроен	1	1
3844	архиерея состоит	1	1
3845	фрагмент статусом	1	1
3846	а непосредственно	1	1
3847	освобождается умирающий	1	1
3848	себе самому	5	1
3849	такие вкрапления	1	1
3850	гуровым в	1	1
3851	монастыря а	1	1
3852	о роли	2	1
3853	рассказывать говорила	1	1
3854	дано увидеть	1	1
3855	симметрия начала	1	1
3856	в начальной	1	1
3857	десятых эпизодах	1	1
3858	весело светилось	2	1
3859	для невольного	1	1
3860	не раскаяние	1	1
3861	достаточно напомнить	1	1
3862	героя окружающими	1	1
3863	этот момент	1	1
3864	зрения начальный	1	1
3865	дискурсивно артикулирующую	1	1
3866	не гарантирует	1	1
3867	перекличек в	1	1
3868	несут в	1	1
3869	же аналогично	1	1
3870	длинный и	1	1
3871	мать и	3	1
3872	переклички своего	1	1
3873	в половине	1	1
3874	завершается медитацией	1	1
3875	пространственно-временного единства	1	1
3876	по поводу	3	1
3877	нем звучит	1	1
3878	не входит	1	1
3879	рассказа в	5	1
3880	историю и	1	1
3881	с читателем	2	1
3882	в данный	1	1
3883	не ндравится	2	1
3884	верю ли	1	1
3885	дядечка и	1	1
3886	выросла перед	1	1
3887	этой ситуации	1	1
3888	в полунощи	1	1
3889	попросту по-человечески	1	1
3890	и умирание	1	1
3891	предсмертном видении	1	1
3892	жизни деревьями	1	1
3893	их совпадениями	1	1
3894	он свободен	2	1
3895	этот краткий	1	1
3896	в непосредственном	1	1
3897	очевидно что	1	1
3898	сомнению и	1	1
3899	о болезни	1	1
3900	на отрезки	1	1
3901	на всем	1	1
3902	являют собой	1	1
3903	его матерью	1	1
3904	самого иисуса	1	1
3905	случае уединившимся	1	1
3906	последняя служба	1	1
3907	отчужденно как	1	1
3908	событие фрактально	1	1
3909	дело теперь?	1	1
3910	немногочисленных случаях	1	1
3911	поскольку как	1	1
3912	вот этот	1	1
3913	голос в	1	1
3914	до сего	1	1
3915	а как	2	1
3916	умирание наступает	1	1
3917	появляется в	1	1
3918	служит исходное	1	1
3919	маркированность голосов	1	1
3920	монахом не	1	1
3921	широкое небо	2	1
3922	герою сообщают	1	1
3923	первой формы	1	1
3924	редуцирована после	1	1
3925	только священнослужителя	1	1
3926	человек не	1	1
3927	обоих десятых	1	1
3928	похоже было	2	1
3929	за все	1	1
3930	ее суть	1	1
3931	архиерея семантическая	1	1
3932	едином но	1	1
3933	м.м бахтина	1	1
3934	голосами повествователя	1	1
3935	архиерея стилистическая	1	1
3936	массою с	1	1
3937	над проснувшимися	1	1
3938	говорила и	1	1
3939	нежданного явления	1	1
3940	изредка вскрикивал	1	1
3941	медитацией героя	1	1
3942	надо было	1	1
3943	нарративном дискурсе	1	1
3944	молчали задумавшись	1	1
3945	отрешенный от	1	1
3946	приходы сисоя	1	1
3947	много-много лет	1	1
3948	к ее	3	1
3949	связей в	1	1
3950	геннепа и	1	1
3951	изображенного времени	1	1
3952	уже восьмое	1	1
3953	нему входит	1	1
3954	не удается	1	1
3955	длительности и	1	1
3956	символическую фигуру	1	1
3957	своей болезни	1	1
3958	сохраняется повествованием	1	1
3959	долго наконец	1	1
3960	поведение в	1	1
3961	только потому	1	1
3962	неутолимое духовное	1	1
3963	означать время	1	1
3964	место из	1	1
3965	ключевой повествовательный	1	1
3966	преосвященный узнает	1	1
3967	т.д эпизодами	1	1
3968	весеннего настроения	1	1
3969	кати папаша	1	1
3970	и персонажи	1	1
3971	в него	2	1
3972	эпизод образован	1	1
3973	и открывает	1	1
3974	пасхальному преображению	1	1
3975	прослеживать историю	1	1
3976	в системе	1	1
3977	очередного архиерея	1	1
3978	явно недостает	1	1
3979	ни аксиологических	1	1
3980	убеждения в	1	1
3981	уходит бог	1	1
3982	его смерти	2	1
3983	делится строго	1	1
3984	альтернативна внешней	1	1
3985	его именуют	1	1
3986	повествователя может	1	1
3987	матрицы предстает	1	1
3988	смерти как	1	1
3989	но мать	1	1
3990	чем и	2	1
3991	в.я проппа	1	1
3992	плача архиерея	1	1
3993	очевидная граница	1	1
3994	интонационно-стилистически не	1	1
3995	можно назвать	2	1
3996	не представляется	1	1
3997	нарративные структуры	2	1
3998	залитое солнцем	2	1
3999	креативного и	1	1
4000	и наличие	1	1
4001	третьем от	1	1
4002	далее выходила	1	1
4003	меньшей степени	2	1
4004	глазами окружающих	1	1
4005	двумя их	1	1
4006	хотя они	1	1
4007	простейший пример	1	1
4008	солнышко у	1	1
4009	в едином	2	1
4010	отсутствует но	1	1
4011	самую суть	1	1
4012	самого нарратора	2	1
4013	словно какой-нибудь	1	1
4014	обедни временная	1	1
4015	раскаяние в	1	1
4016	в самой	1	1
4017	в залитый	1	1
4018	повествователь не	1	1
4019	как самостоятельный	2	1
4020	и противоположно	1	1
4021	в классической	1	1
4022	двумя безотносительными	1	1
4023	стало причиной	1	1
4024	является событием	3	1
4025	дополнительной персонажной	1	1
4026	перемещается в	1	1
4027	улыбкой стало	1	1
4028	и совершенно	1	1
4029	не вглядеться	1	1
4030	воспоминаниям героя	1	1
4031	преобразившего ритуал	1	1
4032	начало эпизоду	1	1
4033	формы ко	1	1
4034	в один	1	1
4035	двадцати эпизодов	1	1
4036	возвращения героя	1	1
4037	ряд вставных	1	1
4038	в целом	5	1
4039	мир общая	1	1
4040	голос сравним	1	1
4041	днях то	1	1
4042	из текстуальной	1	1
4043	убеждениям что	1	1
4044	некоторые коммуникативно	1	1
4045	настоящего времени	1	1
4046	между уходом	1	1
4047	следует краткий	1	1
4048	архиерея который	1	1
4049	оцененном мире	1	1
4050	мог предвидеть	1	1
4051	именует архиерея	1	1
4052	крайней мере	1	1
4053	речью повествователя	1	1
4054	помазание а	1	1
4055	рефлектирующего ментальному	1	1
4056	преосвященного как	2	1
4057	переносов во	1	1
4058	приобретает символическую	1	1
4059	перерывом во	1	1
4060	действия или	1	1
4061	с толпой	1	1
4062	непосредственной формой	1	1
4063	и слушающих	3	1
4064	детство и	1	1
4065	слова в	4	1
4066	поддается аннулированию	1	1
4067	сознание адресата	1	1
4068	едва ли	5	1
4069	дело здесь	1	1
4070	героя вновь	1	1
4071	впервые говорит	1	1
4072	ухода сисоя	1	1
4073	в даме	6	1
4074	сливаются в	2	1
4075	через месяц	1	1
4076	время пребывания	1	1
4077	чеховском тексте	1	1
4078	и наконец	2	1
4079	к нарративному	2	1
4080	крупнотелый доктор	1	1
4081	сисоя не	1	1
4082	слова долго	1	1
4083	подлинное событие	1	1
4084	хотение влечение	1	1
4085	чеховскому рассказу	1	1
4086	рассказа как	1	1
4087	двенадцатым архиереем	1	1
4088	утра герой	1	1
4089	жизни с	1	1
4090	и давит	1	1
4091	повествования когда	1	1
4092	старик с	1	1
4093	к двойной	1	1
4094	есть последних	1	1
4095	впрочем за	1	1
4096	нарративный кадр	2	1
4097	с таким	1	1
4098	случаен художественно	1	1
4099	стороны нарратора	1	1
4100	пятнадцатом эта	1	1
4101	видит со	1	1
4102	залитого солнцем	1	1
4103	напимшись голубчик	1	1
4104	и конец	3	1
4105	пребывания в	4	1
4106	в готовом	1	1
4107	возможностей в	1	1
4108	из уст	2	1
4109	как символ	1	1
4110	жизненный опыт	3	1
4111	мировой истории	1	1
4112	повествующего не	1	1
4113	непонятно ему	1	1
4114	мы видели	1	1
4115	пели стройно	1	1
4116	но поскольку	1	1
4117	всеобщего единения	1	1
4118	адресата высказывания	1	1
4119	антитезу начальным	1	1
4120	без помощи	1	1
4121	начальным единением	1	1
4122	имя петр	1	1
4123	собой его	1	1
4124	реализма толстого	1	1
4125	дифференцированном и	1	1
4126	слабые будьте	1	1
4127	внешнем времени	1	1
4128	его людей	1	1
4129	эпизод отмеченный	1	1
4130	после обозначения	1	1
4131	внутренняя до	1	1
4132	и воскресающего	1	1
4133	днях жизни	2	1
4134	вопросы то	1	1
4135	не исчезновению	1	1
4136	случае следует	1	1
4137	и уже	4	1
4138	обратиться к	2	1
4139	возможна только	1	1
4140	то катя	1	1
4141	единения личности	1	1
4142	цитирует прямую	1	1
4143	архиерея за	1	1
4144	и ничего	1	1
4145	себе а	1	1
4146	комнате катю	1	1
4147	как глазами	1	1
4148	желая разгадать	2	1
4149	и быть	1	1
4150	небессмысленность прожитой	1	1
4151	глазами белая	1	1
4152	реверсивного преображения	1	1
4153	как возвращение	1	1
4154	слышно было	1	1
4155	наличии у	1	1
4156	он существует	1	1
4157	событие это	2	1
4158	ситуацию пасхального	1	1
4159	событийную сторону	1	1
4160	зрения здесь	1	1
4161	оценивающий ситуацию	1	1
4162	более того	1	1
4163	и по	3	1
4164	единственный в	1	1
4165	лишены необходимого	1	1
4166	может ощущаться	1	1
4167	любви и	1	1
4168	ныне прославися	1	1
4169	захотелось это	1	1
4170	персонажа находится	1	1
4171	мучительной для	1	1
4172	аналогично пасхальному	1	1
4173	героя со	1	1
4174	в специальном	2	1
4175	эпизодов вновь	1	1
