N	3gram	Tiupa_Narr	Narrotol
2718	вставать и его	1	1
2719	значении термина поскольку	1	1
2720	и он свободен	2	1
2721	фактами и не	1	1
2722	квалифицироваться как нулевая	1	1
2723	своей матери а	1	1
2724	и ценностной позиции	1	1
2725	этих двух наиболее	1	1
2726	пространстве его жизни	1	1
2727	как символ бессмертия	1	1
2728	двенадцать евангелий наконец	1	1
2729	миру детства что	1	1
2730	на разных местах	1	1
2731	мать уже обращается	1	1
2732	что он вот-вот	1	1
2733	и чутка была	1	1
2734	гостиной голоса сисоя	1	1
2735	в развитии сюжета	1	1
2736	детстве а в	1	1
2737	глядела на него	1	1
2738	как известно камень	1	1
2739	преосвященный петр и	1	1
2740	и т.д при	1	1
2741	уподобления чуду нежданного	1	1
2742	пуанту и тем	1	1
2743	из повествуемого мира	1	1
2744	их между собой	1	1
2745	где о преосвященном	1	1
2746	времени жизни персонажа	1	1
2747	сколь и противоположно	1	1
2748	сисоя не ндравится	1	1
2749	явившись актантной инстанцией	1	1
2750	плит монастыря давящих	1	1
2751	очевидны что побуждают	1	1
2752	единством абзаца открывающего	1	1
2753	по терминологии женетта	1	1
2754	отрезку времени когда	1	1
2755	шумно если в	1	1
2756	весеннего настроения аналогичного	1	1
2757	персонажа глава вторая	1	1
2758	за все время	1	1
2759	эпизода мы узнаем	1	1
2760	волосы как сияние	1	1
2761	чутка была мать	1	1
2762	непосредственное восприятие происходящего	1	1
2763	на чем он	1	1
2764	живого бога сколь	1	1
2765	относительно евангельского манифестирована	1	1
2766	текста дискурсивно артикулирующую	1	1
2767	столь же аналогично	1	1
2768	вновь обесцениваются единством	1	1
2769	уже забыл об	1	1
2770	младенческому способу присутствия	1	1
2771	нашей способности прослеживать	1	1
2772	героя в этом	1	1
2773	персонажа сопровождается хотя	1	1
2774	ему было как	1	1
2775	возвращения архиерея к	1	1
2776	семантические рифмы обнаруживаемые	1	1
2777	последний из выделяемых	1	1
2778	символическая деталь как	1	1
2779	говоря коммуникативная передача	1	1
2780	графически реплика согласия	1	1
2781	моментом всеобщего единения	1	1
2782	каяться архиерей уносился	1	1
2783	в себе два	1	1
2784	как теперь начинает	1	1
2785	стремится к однозначности	1	1
2786	сменяющая внешнюю внутренняя	1	1
2787	и сыночком своего	1	1
2788	менее фраза построена	1	1
2789	матери а в	1	1
2790	тихо робко вошла	2	1
2791	белая зубчатая стена	1	1
2792	шире и содержательнее	1	1
2793	сообщают о приезде	1	1
2794	точки зрения как	1	1
2795	как в рассказанном	1	1
2796	старик с длинной	1	1
2797	свою лиминальную событийность	1	1
2798	в нем звучит	1	1
2799	эпизодов напоминающая закономерный	1	1
2800	как и пара	1	1
2801	коим образом не	1	1
2802	качестве одного из	1	1
2803	после его устранения	1	1
2804	архиерей садился в	1	1
2805	он уже простой	1	1
2806	на мир общая	1	1
2807	длинной седой бородой	1	1
2808	героя чего он	1	1
2809	раз строгая циклическая	1	1
2810	жизненная установка человека	1	1
2811	что похоже было	1	1
2812	одного из этих	1	1
2813	и третий оценивающий	1	1
2814	ее принадлежности к	1	1
2815	поведения в этикетных	1	1
2816	задать себе подобный	1	1
2817	к себе с	1	1
2818	жизни как глазами	1	1
2819	о ее принадлежности	1	1
2820	в тех немногочисленных	1	1
2821	самым личная память	1	1
2822	приезде матери то	1	1
2823	даме с собачкой	7	1
2824	данным текстом преимущественно	1	1
2825	статус и в	1	1
2826	эпизода появление персонажа	1	1
2827	тело преосвященного в	1	1
2828	как о некой	1	1
2829	преосвященном петре уже	1	1
2830	с доброй радостной	1	1
2831	волосы в которых	1	1
2832	что это за	2	1
2833	узнаем о болезни	1	1
2834	литургии он слушая	1	1
2835	фразу где инспективный	1	1
2836	и т.п за	1	1
2837	он оделся и	1	1
2838	внешнем времени и	1	1
2839	новой фигуры и	1	1
2840	истолкована весьма превратно	1	1
2841	героем рассказа что	1	1
2842	трактуют как горькую	1	1
2843	к нему в	1	1
2844	повторами ряда мотивов	1	1
2845	то катя не	1	1
2846	всеми уже забыл	1	1
2847	в россию после	1	1
2848	безотносительными рядоположными фактами	1	1
2849	зрения здесь не	1	1
2850	появлением дорогих гостей	1	1
2851	монастыря давящих героя	1	1
2852	верят его матери	1	1
2853	к жизни деревьями	1	1
2854	соборе приехав домой	1	1
2855	иного мира но	1	1
2856	племянницы в спальню	1	1
2857	же словами он	1	1
2858	герою сообщают о	1	1
2859	и ей не	1	1
2860	тихого плача архиерея	1	1
2861	вас приехали доложил	1	1
2862	матери материнского начала	1	1
2863	отграниченная система смыслов	1	1
2864	не помнила что	1	1
2865	абзац при всей	1	1
2866	как отец сисой	1	1
2867	в даме с	6	1
2868	собор когда служба	1	1
2869	только речи окружающих	1	1
2870	наличие хотя бы	1	1
2871	чехова от классического	1	1
2872	аналогичного настроению любимого	1	1
2873	себя внимание и	1	1
2874	грядущего в полунощи	1	1
2875	эпизоды связаны фигурой	1	1
2876	как оказывается с	1	1
2877	светлой пасхальной радости	1	1
2878	четвертая в четверг	1	1
2879	что когда-то отграниченность	1	1
2880	хотела искала предлога	1	1
2881	быстро весело интеллигибельная	1	1
2882	эпизода приходы сисоя	1	1
2883	строгая циклическая согласованность	1	1
2884	как результат творческой	1	1
2885	чьи волосы как	1	1
2886	и физически страдающего	1	1
2887	а как же	1	1
2888	жизни по-матерински соборной	1	1
2889	по длительности и	1	1
2890	появление дополнительного персонажа	1	1
2891	к пуанту и	1	1
2892	отграниченность этого эпизода	1	1
2893	от тех кто	1	1
2894	павла преосвященного в	1	1
2895	же очевидным образом	1	1
2896	но именно это	1	1
2897	и преобразившего ритуал	1	1
2898	естественного процесса и	1	1
2899	это видение решающим	1	1
2900	самого рассказывания в	2	1
2901	человеческой мысли о	1	1
2902	речь центрального персонажа	1	1
2903	нарастанием как организующий	1	1
2904	суть не только	1	1
2905	не сливаются в	1	1
2906	что не имеет	1	1
2907	сравним три следующих	1	1
2908	за всех членов	1	1
2909	и в тэрнера	1	1
2910	ни коим образом	1	1
2911	знает преосвященный петр	1	1
2912	размежеванию с его	1	1
2913	ним искренне попросту	1	1
2914	событии текста так	1	1
2915	значимые странности нарративной	1	1
2916	текста выделенный в	1	1
2917	но имеется ряд	1	1
2918	день душа дрожит	1	1
2919	старо-петровском монастыре локализация	1	1
2920	перспективу события смерти	1	1
2921	это за человек	2	1
2922	крупнотелый доктор полный	1	1
2923	приехали доложил келейник	1	1
2924	больного церковной службе	1	1
2925	лишний раз подтверждается	1	1
2926	не только прямыми	1	1
2927	кати папаша были	1	1
2928	фрагмента характерные образцы	1	1
2929	настоящим временем и	1	1
2930	перекликаются резкими переломами	1	1
2931	а длится подобно	1	1
2932	друг от друга	1	1
2933	у нас нет	2	1
2934	не воскрес знаменательно	1	1
2935	свечным салом своего	1	1
2936	эти происходят в	1	1
2937	является катастрофой в	1	1
2938	уже умер но	1	1
2939	героя и с	1	1
2940	зрения впервые двоится	1	1
2941	явную антитезу начальным	1	1
2942	формах косвенной речи	1	1
2943	восприятие умирания героя	1	1
2944	главу нумерологические изыскания	1	1
2945	из многочисленных примеров	1	1
2946	рассказанном событии текста	1	1
2947	иконой мотив чуда	1	1
2948	двенадцать первая дюжина	1	1
2949	не раскаяние в	1	1
2950	место своего рода	1	1
2951	начальные главы рассказа	1	1
2952	главного героя но	1	1
2953	доктор полный старик	1	1
2954	дюжина эпизодов составляет	1	1
2955	несобственно-прямая речь центрального	1	1
2956	чувствовал не раскаяние	1	1
2957	еще одного персонажа	1	1
2958	коммуникативная передача событий	1	1
2959	не страны мертвых	1	1
2960	прямыми их совпадениями	1	1
2961	исходя из текстуальной	1	1
2962	мальчика ветхого человека	1	1
2963	понятие точки зрения	1	1
2964	приезд матери с	1	1
2965	после рождения иисуса	1	1
2966	как не выделенная	1	1
2967	грехах невинному ребенку	1	1
2968	связаны фигурой покашливающего	1	1
2969	существует сам по	1	1
2970	аналогично пасхальному преображению	1	1
2971	часовая стрелка дважды	1	1
2972	которое над проснувшимися	1	1
2973	зрения одного из	1	1
2974	техники нарратологического описания	1	1
2975	чеховскому рассказу явно	1	1
2976	старуха которая живет	1	1
2977	время они неразрывно	1	1
2978	в забвении вместо	1	1
2979	ключевой как в	1	1
2980	зеркала сделать не	1	1
2981	он идет быстро	1	1
2982	на протяжении всего	1	1
2983	ли это видение	1	1
2984	одеялом сменяется интроспективным	1	1
2985	стилистическая маркированность голосов	1	1
2986	так появление трех	1	1
2987	что соответствовало бы	1	1
2988	и томящим его	1	1
2989	придает ему событийный	1	1
2990	социально-ролевое имя петр	1	1
2991	сверхсобытия входит ангелоподобной	1	1
2992	такие добрые дядечка	1	1
2993	преображению а не	1	1
2994	рассогласованности глагольных времен	1	1
2995	вдруг выросла перед	1	1
2996	котором рассказано в	1	1
2997	пасхального празднества после	1	1
2998	идти в церковь	1	1
2999	ритуал всенощной в	1	1
3000	вдруг отчужденно как	1	1
3001	героя со словами	1	1
3002	мотивные переклички своего	1	1
3003	он думает и	1	1
3004	собственно говоря и	2	1
3005	а теперь возле	1	1
3006	о своей болезни	1	1
3007	четко делятся на	1	1
3008	первом случае купец	1	1
3009	страны детства думая	1	1
3010	продолжается двумя последующими	1	1
3011	семантическая опустошенность этих	1	1
3012	ко второй практически	1	1
3013	лишенными какой бы	1	1
3014	стороны свою худобу	1	1
3015	было как отец	1	1
3016	ходе литургии он	1	1
3017	в нарративных текстах	1	1
3018	фаза существенно углубляется	1	1
3019	аналогично процитированному выше	1	1
3020	повествованием и его	1	1
3021	архиерей уносился мыслями	1	1
3022	очевидным образом завершается	1	1
3023	еракин а во	1	1
3024	первый раз свечным	1	1
3025	терминологии женетта фрагмент	1	1
3026	флоренскому жизненная установка	1	1
3027	внешне отсутствующего героя	1	1
3028	вспомнил что когда-то	1	1
3029	из них согласно	1	1
3030	от повествовательного рисунка	1	1
3031	павел есть юродивый	1	1
3032	верю ли я	1	1
3033	вставал с постели	1	1
3034	именно видение матери	1	1
3035	матери с племянницей	1	1
3036	в культуре конфигурациям	1	1
3037	исходное для рассказа	1	1
3038	желая разгадать что	2	1
3039	угнетает и давит	1	1
3040	улыбкой стало причиной	1	1
3041	текста если начальный	1	1
3042	скоро и служба	1	1
3043	чудотворной иконой мотив	1	1
3044	этого построения со	1	1
3045	или неким побочным	1	1
3046	если во втором	1	1
3047	локализация кладет начало	1	1
3048	монастыря где огни	1	1
3049	своем предсмертном видении	1	1
3050	эпизода отрезку времени	1	1
3051	в этой ситуации	1	1
3052	ночь а утром	1	1
3053	не понимает смысла	1	1
3054	него весело с	1	1
3055	в равной степени	3	1
3056	к нему громко	1	1
3057	полном его составе	1	1
3058	не меньшей степени	1	1
3059	он как хорошо	1	1
3060	когда также пели	1	1
3061	сумерек старо-петровского монастыря	1	1
3062	рассказа а в	1	1
3063	а утром пришла	1	1
3064	героя окружающими ничего	1	1
3065	существенной ошибкой отождествить	1	1
3066	чеховский павлуша который	1	1
3067	в церковь благодаря	1	1
3068	как сказано далее	1	1
3069	смысл рассказа как	1	1
3070	господнем парадоксальное референтное	1	1
3071	деревьями уходит бог	1	1
3072	чеховского архиерея в	1	1
3073	излагаемых повествователем фактов	1	1
3074	значении придаваемом этому	1	1
3075	полное забвение в	1	1
3076	поскольку обладает более	1	1
3077	существование какое угнетает	1	1
3078	персонажей рефлектирующего ментальному	1	1
3079	ни интонационно-стилистически не	1	1
3080	с бывшим мальчиком	1	1
3081	мелкому и ненужному	1	1
3082	заключительном эпизоде где	1	1
3083	голосом иначе говоря	1	1
3084	эквивалентности параллельных эпизодов	1	1
3085	как же обстоит	1	1
3086	то они лишены	1	1
3087	причастной вненаходимости бахтин	1	1
3088	обозначения временной границы	1	1
3089	живет теперь как	1	1
3090	как единого художественного	1	1
3091	солнцем неба которое	1	1
3092	реализма толстого или	1	1
3093	и в двух	1	1
3094	предыдущих парах эпизодов	1	1
3095	обладает более глубоким	1	1
3096	эпизоде преосвященный узнает	1	1
3097	автора способом рассказывания	1	1
3098	слышит чувствует и	1	1
3099	мира архиерей не	1	1
3100	восьмое евангелие он	1	1
3101	по-человечески то катя	1	1
3102	был назначен последний	1	1
3103	времен старуха которая	1	1
3104	персонажа продолжает звучать	1	1
3105	нагромождения или нарастания	1	1
3106	мыслями в далекое	1	1
3107	себя внимание что	1	1
3108	занимает точку зрения	1	1
3109	вглядеться в самую	1	1
3110	иначе хотя раньше	1	1
3111	преобразившего ритуал всенощной	1	1
3112	нами одно из	1	1
3113	хранения и передачи	1	1
3114	ментальному взору читателя	1	1
3115	начальным словам любимого	1	1
3116	в качестве одного	1	1
3117	в форме несобственно-прямой	1	1
3118	в молчание бахтин	1	1
3119	прозу чехова от	1	1
3120	героя отчасти же	1	1
3121	матери героя архиерей	1	1
3122	в маркированном положении	2	1
3123	ситуацию пасхального празднества	1	1
3124	отличающая прозу чехова	1	1
3125	не на событие	1	1
3126	очерчивания эпизодов и	1	1
3127	с гипотетической авторской	1	1
3128	писателя ведь чехов	1	1
3129	были слабые будьте	1	1
3130	ей не все	1	1
3131	тогда как славу	1	1
3132	побочным ее продуктом	1	1
3133	неожиданности да и	1	1
3134	вместе со всеми	1	1
3135	нового персонажа глава	1	1
3136	забыт всеми кроме	1	1
3137	похоже было как	2	1
3138	вербное воскресенье в	1	1
3139	и пространстве с	1	1
3140	докторов перед смертью	1	1
3141	первого цикла когда	1	1
3142	инстанцией первого эпизода	1	1
3143	в пятнадцатом эта	1	1
3144	вновь как и	1	1
3145	главному герою еще	1	1
3146	преображения освобождения детской	1	1
3147	чтобы стать логикой	1	1
3148	свою худобу и	1	1
3149	самом верю ли	1	1
3150	как часовая стрелка	1	1
3151	то недолжное существование	1	1
3152	павлу об этом	1	1
3153	самым создающего эффект	1	1
3154	не мог выговорить	1	1
3155	когда-то много-много лет	1	1
3156	и ненужному что	1	1
3157	героя без воскресения	1	1
3158	героя из дольней	1	1
3159	текста которая здесь	1	1
3160	следует иметь в	1	1
3161	переносом во времени	1	1
3162	спал всю ночь	1	1
3163	семантического параллелизма если	1	1
3164	оделся и поехал	1	1
3165	преображению умирающего человека	1	1
3166	построена таким образом	1	1
3167	утрачивает свою лиминальную	1	1
3168	а ван геннепа	1	1
3169	интонационно-стилистически не отличается	1	1
3170	семантической границы между	1	1
3171	количества звеньев если	1	1
3172	переклички между двумя	1	1
3173	тональности повествующего голоса	1	1
3174	дважды встречается в	1	1
3175	краткий эпизод в	1	1
3176	у матери умирающего	1	1
3177	светило солнце и	1	1
3178	уходит бог знает	1	1
3179	сомнение и неуверенность	1	1
3180	пока еще не	1	1
3181	в залитый светом	1	1
3182	пасхе игнорирующую смерть	1	1
3183	о своей матери	2	1
3184	речи главного героя	1	1
3185	длительности и на	1	1
3186	глагольных времен старуха	1	1
3187	структуру в мифологическую	1	1
3188	и целовала его	1	1
3189	вспоминал это сообщение	1	1
3190	эпизодов и связывания	1	1
3191	заключительную главу нумерологические	1	1
3192	эпизодов составляет три	1	1
3193	этого эпизода карета	1	1
3194	бессмертия матери материнского	1	1
3195	границам и дополнительной	1	1
3196	явной рассогласованности глагольных	1	1
3197	уединение предающегося воспоминаниям	1	1
3198	солнцем и он	2	1
3199	сисоя натирающего тело	1	1
3200	выше но сменяющая	1	1
3201	однако кумулятивность рассматриваемой	1	1
3202	теперь возле умирающего	1	1
3203	возможность увидеть лиминальную	1	1
3204	звучать и после	1	1
3205	которая точно во	1	1
3206	из гостиной голоса	1	1
3207	в новейшее время	1	1
3208	заутрене слышно было	1	1
3209	он живет не	1	1
3210	центрального персонажа продолжает	1	1
3211	бахтин может ощущаться	1	1
3212	верили несогласованность между	1	1
3213	в один голос	1	1
3214	своего рода тематическое	1	1
3215	постукивая палочкой а	1	1
3216	создается отсутствием келейника	1	1
3217	степени здесь сохраняется	1	1
3218	нарративике хх столетия	1	1
3219	качестве чуда сверхсобытия	1	1
3220	героя доносимой до	1	1
3221	к проникновению в	1	1
3222	и пара начальных	1	1
3223	постигает преосвященного тогда	1	1
3224	случай употребления настоящего	1	1
3225	ребенку не в	1	1
3226	следует трактовать как	1	1
3227	в обоих эпизодах	1	1
3228	жизни персонажа и	1	1
3229	т.д при такой	1	1
3230	то в конечном	1	1
3231	тексте не существует	1	1
3232	ни один человек	1	1
3233	то ударили к	1	1
3234	завершающий фрагмент текста	1	1
3235	шестые эпизоды и	1	1
3236	роли преосвященного петра	1	1
3237	всю церковь и	1	1
3238	обязанностями и физически	1	1
3239	пасхального воскресного дня	1	1
3240	и неуверенность ни	1	1
3241	последнем мы и	2	1
3242	обретает сын человеческий	1	1
3243	они неразрывно объединены	1	1
3244	специальном сюжетологическом значении	1	1
3245	главы рассказа вторая	1	1
3246	обстоит дело теперь?	1	1
3247	самую суть проблемной	1	1
3248	убеждениям что соответствовало	1	1
3249	было как и	1	1
3250	нарратора и персонажа	1	1
3251	вновь павлушей и	1	1
3252	владыкой волнует все	1	1
3253	дополнительного персонажа сопровождается	1	1
3254	в третьем от	1	1
3255	дословная передача речей	1	1
3256	героя в рамках	1	1
3257	не мог бы	1	1
3258	но не страны	1	1
3259	звеньев если же	1	1
3260	из дольней жизни	1	1
3261	между собой интрига	1	1
3262	эпизоде где о	1	1
3263	почти полное забвение	1	1
3264	усиливает зеркальный эффект	1	1
3265	имеем дело с	4	1
3266	от обремененного должностными	1	1
3267	но существенный сдвиг	1	1
3268	особое место своеобразного	1	1
3269	страдающего тела увиденный	1	1
3270	итеративный по терминологии	1	1
3271	данном случае неестественной	1	1
3272	участок текста выделенный	1	1
3273	ее сыне тем	1	1
3274	будто и читатель	1	1
3275	пространстве преосвященный посидел	1	1
3276	в детство и	1	1
3277	и т.п то	1	1
3278	такие вкрапления отнюдь	1	1
3279	неощутим он приходится	1	1
3280	увидел у себя	1	1
3281	укрывался одеялом сменяется	1	1
3282	числе и после	1	1
3283	что чеховский павлуша	1	1
3284	ван геннепа и	1	1
3285	доминирует на протяжении	1	1
3286	племянницей последняя служба	1	1
3287	тому же как	1	1
3288	узнает о приезде	1	1
3289	облик героя чего	1	1
3290	от которой освобождается	1	1
3291	больше дьяконицей чем	2	1
3292	первой формы ко	1	1
3293	это сообщение составляет	1	1
3294	такая символическая деталь	1	1
3295	возраст пока еще	1	1
3296	или хотя бы	1	1
3297	событию даже чудотворное	1	1
3298	и в заключительном	1	1
3299	времени в речи	1	1
3300	на протяжении последних	1	1
3301	он идет по	1	1
3302	задумавшись то в	1	1
3303	эпизоды перекликаются резкими	1	1
3304	начальной фразе эпизода	1	1
3305	толпой молящихся он	1	1
3306	и придает ему	1	1
3307	строй двуголосого повествования	1	1
3308	имеется ряд вставных	1	1
3309	дрожит от обремененного	1	1
3310	эпизодов текста содержит	1	1
3311	весело интеллигибельная стройность	1	1
3312	внимание на некоторые	1	1
3313	из церкви в	1	1
3314	из переломного эпизода	1	1
3315	душа дрожит от	1	1
3316	хвалу пасхе игнорирующую	1	1
3317	на него приходится	1	1
3318	всеобщего единения собравшихся	1	1
3319	также следующее место	1	1
3320	ухода сисоя преосвященный	1	1
3321	игуменья из дальнего	1	1
3322	чуждо простому человеку	1	1
3323	описания текста которая	1	1
3324	подвергается глоссализационному размежеванию	1	1
3325	дискурсии в этом	1	1
3326	его и братьев	1	1
3327	бы желая разгадать	2	1
3328	окружающих образом достигает	1	1
3329	весеннее солнышко у	1	1
3330	хотя раньше тоже	1	1
3331	границы между жизнью	1	1
3332	лет проведенных за	1	1
3333	начала и конца	4	1
3334	девять душ детей	1	1
3335	в чем каяться	1	1
3336	текста содержит в	1	1
3337	что хотела искала	1	1
3338	существенно углубляется как	1	1
3339	одного из персонажей	1	1
3340	тексте небезосновательны достаточно	1	1
3341	как в случае	1	1
3342	сисой эпизод образован	1	1
3343	здесь сохраняется повествованием	1	1
3344	одиннадцать душ то	1	1
3345	на своего дядю	2	1
3346	детства думая о	1	1
3347	отчасти мотивировано полудремотным	1	1
3348	но и третий	1	1
3349	проявляет себя в	1	1
3350	может квалифицироваться как	1	1
3351	и его противостояние	1	1
3352	микрособытия например обед	1	1
3353	но еще не	1	1
3354	длится подобно крестным	1	1
3355	эпизода только когда	1	1
3356	слышно было как	1	1
3357	происходящего в том	1	1
3358	в которых весело	1	1
3359	епархиального архиерея который	1	1
3360	широкое небо залитое	2	1
3361	восьми часов утра	1	1
3362	во вторник после	1	1
3363	и читатель вместе	1	1
3364	уже не помнила	1	1
3365	когда она уехала	1	1
3366	о преосвященном петре	1	1
3367	одного и того	2	1
3368	ему что он	1	1
3369	то в третьем	1	1
3370	монастырь в третьем	1	1
3371	в этом последнем	2	1
3372	воскрес знаменательно что	1	1
3373	преосвященство ваша мамаша	1	1
3374	известно камень совершенно	1	1
3375	умирающий видит со	1	1
3376	но и забыт	1	1
3377	о воскресении простого	1	1
3378	архиерея но о	1	1
3379	идти куда угодно	1	1
3380	прошел через посредство	1	1
3381	то что видит	1	1
3382	всех что доставляет	1	1
3383	сходилась начинала рассказывать	1	1
3384	как и в	1	1
3385	и в юность	1	1
3386	а также и	1	1
3387	двадцать четыре эпизода	1	1
3388	явственно редуцирована после	1	1
3389	двенадцатым архиереем поразительны	1	1
3390	предлога чтобы встать	1	1
3391	после возвращения сообщение	1	1
3392	после обеда приезжали	1	1
3393	для автора способом	1	1
3394	за человек и	1	1
3395	робко вошла мать	2	1
3396	организован появлением дорогих	1	1
3397	простого обыкновенного человека	2	1
3398	чтобы встать и	1	1
3399	и незначительным но	1	1
3400	в следующем эпизоде	1	1
3401	преосвященнейший как именует	1	1
3402	симметрия начала и	1	1
3403	событие о котором	1	1
3404	удается хотя они	1	1
3405	трагической иронии со	1	1
3406	при соотнесении с	1	1
3407	смерти очередного архиерея	1	1
3408	эпизоды представляют собой	1	1
3409	окружающих его людей	1	1
3410	впрочем за пределами	1	1
3411	монахи пели стройно	1	1
3412	рациональной намеренности этого	1	1
3413	времена различные и	1	1
3414	полный старик с	1	1
3415	деталь как омовение	1	1
3416	героя до которого	1	1
3417	оно и не	1	1
3418	я лично в	1	1
3419	эпизоде то же	1	1
3420	внутренне отрешенный от	1	1
3421	в своем предсмертном	1	1
3422	то в его	1	1
3423	альтернативный мотив влекущего	1	1
3424	первые два фрагмента	1	1
3425	коммуникативного события в	1	1
3426	мотивировано полудремотным состоянием	1	1
3427	уехала то ударили	1	1
3428	перенос его в	1	1
3429	и не сливаются	1	1
3430	в собор когда	1	1
3431	перед смертью архиерея	1	1
3432	уже никто не	1	1
3433	собственными ключевой повествовательный	1	1
3434	фразе эпизода они	1	1
3435	не ндравится нечего	1	1
3436	где он неявным	1	1
3437	реверсивного преображения служит	1	1
3438	от боли в	1	1
3439	между голосами повествователя	1	1
3440	ее продуктом жестом	1	1
3441	владыкой но мать	1	1
3442	непосредственно волею жизни	1	1
3443	от донарративных структур	1	1
3444	взору читателя предстает	1	1
3445	физически мучительной для	1	1
3446	в заключительном эпизоде	1	1
3447	событийного ряда возбуждающем	1	1
3448	может быть и	1	1
3449	последней главы отмеченном	1	1
3450	повседневных фактов жизни	1	1
3451	употребления настоящего времени	1	1
3452	сюжетологическом значении термина	1	1
3453	доложил келейник когда	1	1
3454	может быть только	1	1
3455	существенно меняет смысловую	1	1
