N	4gram	Tiupa_Anal	Hudozhes
3079	исход неопределимого центрального героя	1	1
3080	что по своему коммуникативному	1	1
3081	то идиллика нового времени	1	1
3082	в основе своей героический	1	1
3083	жизнь мою я трепещу	1	1
3084	однако герой не вопрошает	1	1
3085	между ними имеется принципиальная	1	1
3086	качестве виртуальной личности бессмертно	1	1
3087	не мне а всеобщему	1	1
3088	но в равной степени	1	1
3089	строй элегического дистиха все	1	1
3090	можно вести речь о	1	1
3091	границы остающейся в прошлом	1	1
3092	а все-таки она вертится	1	1
3093	внутренней как в стихотворении	1	1
3094	постигающая пушкинского пророка вследствие	1	1
3095	влияние со стороны художественной	1	1
3096	как трагически повел себя	1	1
3097	в уникальную художественную реальность	1	1
3098	такого выбора не всегда	1	1
3099	адекватное созерцание сатирического изображения	1	1
3100	всех подобных случаях эстетическая	1	1
3101	эту свободу и погибнуть	1	1
3102	становится его эстетической доминантой	1	1
3103	жажды трагический персонаж какова	1	1
3104	верифицируемым знанием верификация такого	1	1
3105	всех без исключения персонажей	1	1
3106	бы перевод его в	1	1
3107	компетенция жанра при несоответствии	1	1
3108	в стихотворении пушкина что	1	1
3109	авторское любование этим поведением	1	1
3110	приобретает определяющее значение драматический	1	1
3111	выбор чтобы самой утратой	1	1
3112	исключения персонажей ревизора сатирик	1	1
3113	восполняет ущербность своего объекта	1	1
3114	увидел победил или а	1	1
3115	для него концепты героя	1	1
3116	энергия страдания способность к	1	1
3117	праведность катерины в грозе	1	1
3118	преходяще обречено небытию в	1	1
3119	если не внешним то	1	1
3120	и другие модальности эстетического	1	1
3121	локализует ее в малом	1	1
3122	что она разрушает себя	1	1
3123	не разграничивавшим однако при	1	1
3124	типах ситуаций или героев	1	1
3125	доказать именно эту свободу	1	1
3126	островского образцом идиллического присутствия	1	1
3127	форма трагедии вполне факультативна	1	1
3128	тяжких дум избыток подобна	1	1
3129	фактически точными они бытуют	1	1
3130	коммуникативного события на поучающего	1	1
3131	воспоминании о котором как	1	1
3132	и мощно-крылатая мысль прерываемая	1	1
3133	говорить сжимается сердце элегическое	1	1
3134	себя гегелевское определение личности	1	1
3135	так и любое произведение	1	1
3136	любой своей внешней границы	1	1
3137	трагизма и элегизма поскольку	1	1
3138	это не безысходное одиночество	1	1
3139	кладет начало героике древнейшему	1	1
3140	романтиками чужд умилению идиллико-элегической	1	1
3141	самом наличии определенных языковых	1	1
3142	силе и оказываясь тем	1	1
3143	верификация такого знания означала	1	1
3144	еще нет на стадии	1	1
3145	гомеровой илиаде равно героизирована	1	1
3146	о своих именах обращаемые	1	1
3147	читатель может и не	1	1
3148	людьми события частной жизни	1	1
3149	начало которому было положено	1	1
3150	олицетворяя собою некий ролевой	1	1
3151	трепещу и проклинаю лирический	1	1
3152	альтернативен сатирическому здесь самоотрицание	1	1
3153	несвободен вопреки внутренней свободе	1	1
3154	переживаемый в одиночку с	1	1
3155	именно эту свободу и	1	1
3156	знания даже будучи порой	1	1
3157	виновным шеллинг перед лицом	1	1
3158	восклицает героиня чеховского водевиля	1	1
3159	для него неприемлемой судьбы	1	1
3160	высказывания своего рода хоровое	1	1
3161	природы непатетический комизм чье	1	1
3162	я-в-мире с его внешними	1	1
3163	составляющий морализаторскую премудрость притчевого	1	1
3164	гоголя или в войне	1	1
3165	и роман и лирическое	1	1
3166	креативная компетенция рассказывающего анекдот	1	1
3167	мир суть всеобщие полюса	1	1
3168	лирическое стихотворение героика трагизм	1	1
3169	с элегизмом почву в	1	1
3170	наивной и сентиментальной поэзии	1	1
3171	то юмористический подколесин в	1	1
3172	столичных балетоманов и оказывается	1	1
3173	как неадекватной его личности	1	1
3174	гордость героическая личность горда	1	1
3175	оспаривает собственную причастность внешнему	1	1
3176	в одной из своих	2	1
3177	брут не удовлетворясь своим	1	1
3178	в иной коммуникативный статус	1	1
3179	внутренняя данность индивидуальной жизни	1	1
3180	отделен от своей судьбы	1	1
3181	сверхличного ради личного а	1	1
3182	произведением художественным означает быть	1	1
3183	хотят скрыть обличают себя	1	1
3184	иначе внеположна миропорядку дурак	1	1
3185	эмоциональности однако с не	1	1
3186	не устраняемая ими данный	1	1
3187	идет полным ходом ибо	1	1
3188	к миру ирония есть	1	1
3189	авторской эмоциональности однако с	1	1
3190	даже предательство совершается героически	1	1
3191	дамы с собачкой и	1	1
3192	системе ценностей вписать свое	1	1
3193	целое ирония этимологически притворство	1	1
3194	к однозначности и прежде	1	1
3195	не друг перед другом	1	1
3196	выбирают а по своей	1	1
3197	свободного выбора в качестве	1	1
3198	жизни анекдот должен не	1	1
3199	от ролевых отношений внешнего	1	1
3200	при условии что одна	1	1
3201	по собственному произволу совершает	1	1
3202	имеем дело не более	1	1
3203	состоит в придании чему-либо	1	1
3204	частной жизни выдвинутой искусством	1	1
3205	той же природы самозабвенное	1	1
3206	внеязыковое и потому нейтральное	1	1
3207	способу мышления поскольку не	1	1
3208	туже на какие-то завинчивающиеся	1	1
3209	свою свободную волю трагический	1	1
3210	приводящего к самоотрицанию по	1	1
3211	художественности гибель никогда не	1	1
3212	и своя милыя хоти	1	1
3213	судьбы внешняя граница личности	1	1
3214	юмористический подколесин в финале	1	1
3215	героически самозабвенно олицетворяя собою	1	1
3216	одиночество трагизма и элегизма	1	1
3217	субъекты этического выбора все	1	1
3218	леромонтова или пен пан	1	1
3219	лексики например в значительной	1	1
3220	отсюда внутренняя раздвоенность порой	1	1
3221	урока из сюжета притчи	1	1
3222	сопоставлены или противопоставлены в	1	1
3223	тяжело и не прискорбно	1	1
3224	установку ее мышления фигура	1	1
3225	героя художественно не случайна	1	1
3226	множества половцев ужасошася и	1	1
3227	но и невымышленные анекдотические	1	1
3228	возвращения жизни ее действительного	1	1
3229	набокова защита лужина обычно	1	1
3230	с принадлежностью к драматургии	1	1
3231	родного дола в ценностных	1	1
3232	событием поэтому повторное выслушивание	1	1
3233	острота наизнанку глупость неуместность	1	1
3234	от всех и от	1	1
3235	в его личностности в	1	1
3236	как говорит дмитрий карамазов	1	1
3237	канона элегии пушкиным когда	1	1
3238	диалектов а в том	1	1
3239	места жизни поколений ослабляет	1	1
3240	предстает субъектом личной ответственности	1	1
3241	пределы миропорядка устанавливает вольный	1	1
3242	внутренне бесконечно и неуничтожимо	1	1
3243	и слушающих общим знанием	1	1
3244	установки оказывается чем-то внешним	1	1
3245	художественности может выступать как	1	1
3246	введено в современное литературоведение	1	1
3247	поэмы блока скифы или	1	1
3248	в культуре дифференциация типов	1	1
3249	ролевого обезличенного словарного слова	1	1
3250	а в ее соединении	1	1
3251	его рыцарской ролью в	1	1
3252	хоровое слово общенародной хвалы	1	1
3253	сатиру однако лишена сатирической	1	1
3254	ценностей имя личности оказывается	1	1
3255	своего рода оглянулся на	1	1
3256	оценке его в совершенном	1	1
3257	своего рода механизмом активизации	1	1
3258	в нем определенные возможности	1	1
3259	от уз объективности поскольку	1	1
3260	затруднено противоречием между внутренней	1	1
3261	ивана ильича самоотрицанием революции	1	1
3262	от своего достоинства своей	1	1
3263	героике и идиллике ирония	1	1
3264	нимало не дорожит своей	1	1
3265	ролью при котором внутренняя	1	1
3266	с избытком объемлет всю	1	1
3267	человеку субъективную свободу от	1	1
3268	личность горда своей причастностью	1	1
3269	не предначертанность судьбы а	1	1
3270	ущербность своего объекта и	1	1
3271	внешних связей с бытием	1	1
3272	поучаемого это разделение иерархично	1	1
3273	героизирующий ситуацию ритмико-интонационный строй	1	1
3274	этого несовпадения человека с	1	1
3275	тому архаичному состоянию общественных	1	1
3276	трагическое я есть неотвратимо	1	1
3277	не сводится к жизненному	1	1
3278	в таких случаях обычно	1	1
3279	обратное влияние со стороны	1	1
3280	природе суть то что	1	1
3281	души-личности и сверхличной одушевленности	1	1
3282	тоже роль жена тараса	1	1
3283	то я драматическое внутренне	1	1
3284	неосмеянным остается лишь свободно	1	1
3285	превратному отражению я либо	1	1
3286	себя еще возвращаясь из	1	1
3287	это всеобъемлющая характеристика художественного	1	1
3288	границ разделяющих и связывающих	1	1
3289	не знает личности как	1	1
3290	готовым заданным формам жизни	1	1
3291	я имея общую с	1	1
3292	имя в скрижали миропорядка	1	1
3293	становления героическая доминанта пушкинского	1	1
3294	личности относительно своей роли	1	1
3295	знает идиллической замкнутости дома	1	1
3296	в значительной степени зависим	1	1
3297	личностного я кризис героического	1	1
3298	патетике и иронии вдохновение	1	1
3299	субъектом личной ответственности а	1	1
3300	воспринимающего сознания бахтин говорил	1	1
3301	себе чтобы именно в	1	1
3302	прослеживается в слове о	1	1
3303	словесное кощунство и непристойность	1	1
3304	текста ведущая роль принадлежит	1	1
3305	но не верифицируемым знанием	1	1
3306	же добронравный автор гневно	1	1
3307	основаниями можно вести речь	1	1
3308	горького мать лирических героев	1	1
3309	от событийности своей жизни	1	1
3310	бахтин говорил о героизации	1	1
3311	не случайно за минуту	1	1
3312	свершают картина мира моделируемая	1	1
3313	взаимоотношений человека с человеком	1	1
3314	трагическая ситуация есть ситуация	1	1
3315	лирического героя художественно не	1	1
3316	пан хлебникова где не-я	1	1
3317	а по своей природе	1	1
3318	ни к каким шутовским	1	1
3319	всеобщего жизнесложения когда лаврецкий	1	1
3320	недостоверностью отвергает извращает осмеивает	1	1
3321	сказания или притчи это	1	1
3322	свободным как к содержанию	1	1
3323	субъективного угла любуется не	1	1
3324	значения и служит для	1	1
3325	обречено небытию в осенней	1	1
3326	неприемлемо ни для рассказчика	1	1
3327	центр миропорядка непростительно то	1	1
3328	слышит внутренний голос стыда	1	1
3329	некрасовского балета залюбовавшись бутафорской	1	1
3330	внешняя граница личности восхищенное	1	1
3331	риторика императивного монологизированного слова	1	1
3332	художественно не случайна если	1	1
3333	персонажа организующая роль страдания	1	1
3334	сатирического малого я элегический	1	1
3335	с собачкой и многих	1	1
3336	необыкновенное в новелле есть	1	1
3337	других а не пассивной	1	1
3338	ночной жанр посрамляющий умершее	1	1
3339	к хлестакову ничтожнейшими в	1	1
3340	саморазрушении ничтожного истинное могло	1	1
3341	таком случае его вступление	1	1
3342	предательство совершается героически с	1	1
3343	ними имеется принципиальная разница	1	1
3344	неотвратимо гибнущая самоубийственная личность	1	1
3345	архаичному состоянию общественных отношений	1	1
3346	границ внутреннего я если	1	1
3347	чтобы именно в этом	1	1
3348	не случайно завершается самоустранением	1	1
3349	позицией уединенного сознания осуществляет	1	1
3350	не предполагается ни столь	1	1
3351	или самозабвенная гордость героическая	1	1
3352	к содержанию анекдота ни	1	1
3353	в качестве бытийной компетенции	1	1
3354	сознание не знает личности	1	1
3355	прошлом и тем самым	1	1
3356	нарушается либо в сторону	1	1
3357	в связи с этими	1	1
3358	художественности в былинах и	1	1
3359	неведомой героическому умонастроению самоценности	1	1
3360	эстетический объект восхищенного любования	1	1
3361	человека с человеком сформировавшийся	1	1
3362	предполагает пантеистическую тайну безличного	1	1
3363	если юмористическая индивидуальность скрыта	1	1
3364	кая рана дорога братiе	1	1
3365	тайной героев дамы с	1	1
3366	личного достоинства данная модификация	1	1
3367	к субъективной сердцевине бытия	1	1
3368	принесло новый модус взаимоотношений	1	1
3369	законным местом в христианском	1	1
3370	самолюбием смысла сатирическая личность	1	1
3371	и любое произведение искусства	1	1
3372	форме определенной жанровой схемы	1	1
3373	которым человек должен отдаться	1	1
3374	своим противостоянием не миропорядку	1	1
3375	своим законным местом в	1	1
3376	под шелухой ролевого поведения	1	1
3377	однако с не меньшими	1	1
3378	каждая разлука открывает путь	1	1
3379	потому нейтральное к языку	1	1
3380	драматическая ситуация ситуация диалогической	1	1
3381	в форме индивидуального речевого	1	1
3382	служением сверхличному ратному духу	1	1
3383	мире слово сказания еще	1	1
3384	двенадцать с ее сатирическим	1	1
3385	литературе творчество карамзина писавшего	1	1
3386	внутренне свободного игрового переиначивающего	1	1
3387	какие-то завинчивающиеся колышки в	1	1
3388	к чему не прилепляйся	1	1
3389	табу дозволенное посрамление словесное	1	1
3390	интонациями он оказывается уже	1	1
3391	целого это тот или	1	1
3392	пластика статуарного жеста интонация	1	1
3393	илиаде равно героизирована ратная	1	1
3394	своего достоинства своей значимости	1	1
3395	характера делает их существенными	1	1
3396	к видам пафоса идейно-эмоциональной	1	1
3397	всеединого столь значимую для	1	1
3398	ненадолго сливается с толпой	1	1
3399	в известном смысле домонологично	1	1
3400	в драматическом художественном мире	1	1
3401	отстранения от окружающих но	1	1
3402	драматический способ существования одиночество	1	1
3403	анекдот невозможно рассказывать себе	1	1
3404	поэтому повторное выслушивание одного	1	1
3405	субъект дискурсии обладает достоверным	1	1
3406	так называемого чувства юмора	1	1
3407	не претендуют на статус	1	1
3408	анна каренина по собственному	1	1
3409	интимные связи между внутренними	1	1
3410	компетенция говорящего состоит в	1	1
3411	направленность как против безликой	1	1
3412	то же время они	1	1
3413	тексте но всегда имплицитно	1	1
3414	возвращаясь из москвы к	1	1
3415	баратынского элегическое я есть	1	1
3416	одной из наиболее ранних	1	1
3417	высказывания патетике и иронии	1	1
3418	оболочкой я ср просьбы	1	1
3419	неадекватной его личности с	1	1
3420	трагедии софокла совершает свои	1	1
3421	миропорядке пустым разбуханием субъективности	1	1
3422	миропорядка сатирическому я присуща	1	1
3423	напускным юмористический смех это	1	1
3424	одушевленности жизни приводит к	1	1
3425	в одно зрение и	1	1
3426	и таи в противоположность	1	1
3427	эстетического отношения зародившийся в	1	1
3428	мала в сравнении с	1	1
3429	личности с отвращением читая	1	1
3430	стыда за это глаза	1	1
3431	самоутверждения неустранимая двойственность трагического	1	1
3432	данному жанру как способу	1	1
3433	зольгер составляют художественную деятельность	1	1
3434	например так и его	1	1
3435	оживает становится самим собой	1	1
3436	то каждая его встреча	1	1
3437	где плутовская перемена ролевых	1	1
3438	такого рода комизм уместно	1	1
3439	эффекты могут обнаруживать и	1	1
3440	не такое слово анекдота	1	1
3441	индивидуальность за пределы миропорядка	1	1
3442	как раз ответственность свободного	1	1
3443	она глядела на них	1	1
3444	ценностью и здесь остается	1	1
3445	осмеяния которая восполняет ущербность	1	1
3446	позицию по отношению к	1	1
3447	для настоящей и будущей	1	1
3448	вся превратилась в одно	1	1
3449	претензией вследствие этой внутренней	1	1
3450	ценностей вписать свое имя	1	1
3451	редуцирован комическая апофегма то	1	1
3452	не всегда эксплицированного в	1	1
3453	роль страдания сближает драматизм	1	1
3454	забвение личностью и себя	1	1
3455	художественную целостность так и	1	1
3456	типа есть монолог в	1	1
3457	отрыв внутреннего мира личности	1	1
3458	толстовской смерти ивана ильича	1	1
3459	картину своей неповторимой жизни	1	1
3460	судьба или долг в	1	1
3461	не оглядывается на нее	1	1
3462	тип высказывания реализующий некоторую	1	1
3463	окончательного совпадения с нею	1	1
3464	о себе один из	1	1
3465	а всеобщему бытию других	1	1
3466	внутреннее я шире любой	1	1
3467	который выставляет на осмеяние	1	1
3468	половцев ужасошася и величанья	1	1
3469	словно в шляпной коробке	1	1
3470	авторской оценке его в	1	1
3471	своей патетичности серьезного отношения	1	1
3472	самой скамейки угол своего	1	1
3473	в частности сказание постулирует	1	1
3474	непререкаемости а всего лишь	1	1
3475	и в форме определенной	1	1
3476	жанр сказания исторически восходит	1	1
3477	личности субъективного миропорядка от	1	1
3478	поведением кая рана дорога	1	1
3479	отказ самосознания от своего	1	1
3480	практике может быть осуществлено	1	1
3481	реакция читателя зрителя слушателя	1	1
3482	уклада в художественной целостности	1	1
3483	не по отношению к	1	1
3484	внутренних человека и его	1	1
3485	избавлюсь от всех и	1	1
3486	многослойных границ разделяющих и	1	1
3487	в финале гоголевской женитьбы	1	1
3488	дум избыток подобна трагической	1	1
3489	собой героику малой роли	1	1
3490	себе самом ср внутреннюю	1	1
3491	эстетической практике открыли возможность	1	1
3492	миросозерцания в русской культуре	1	1
3493	изображается так что она	1	1
3494	отступая от своих событийных	1	1
3495	карнавал переживаемый в одиночку	1	1
3496	которому здесь как бы	1	1
3497	избежит невидимого тленья то	1	1
3498	постольку есть в близости	1	1
3499	состоит во внутренней непричастности	1	1
3500	расина и достоевского оно	1	1
3501	может быть определена как	1	1
3502	миропорядка от ролевых отношений	1	1
3503	не будет адекватным данному	1	1
3504	стихотворение героика трагизм комизм	1	1
3505	апология индивидуальности достигается не	1	1
3506	от окружающих но в	1	1
3507	стихотворении баратынского ропот и	1	1
3508	нарушение запрета есть профанация	1	1
3509	риторической позы излагателя народного	1	1
3510	предназначения когда персонажи не	1	1
3511	участников коммуникативного события на	1	1
3512	прощальная краса пушкин невозвратного	1	1
3513	широк человек как говорит	1	1
3514	однако между ними имеется	1	1
3515	одна из стратегий оцельнения	1	1
3516	подвига чего нет в	1	1
3517	вольный фамильярный контакт между	1	1
3518	признает никакого миропорядка жизнь	1	1
3519	карамзина и развитый романтиками	1	1
3520	жизнью в его лице	1	1
3521	как драматическое личной ответственностью	1	1
3522	слишком хочет жить и	1	1
3523	сердце элегическое я становится	1	1
3524	не только вымышленные но	1	1
3525	фауста наизнанку родство сарказма	1	1
3526	художественностью с другой стороны	1	1
3527	протопопа аввакума и героиню	1	1
3528	когда для смертного в	1	1
3529	обращаемые к хлестакову ничтожнейшими	1	1
3530	формах эстетического объекта или	1	1
3531	окна и одновременно из	1	1
3532	границ я-в-мире с его	1	1
3533	слиться эта система ценностей	1	1
3534	хоти красныя глебовны свычая	1	1
3535	чем собственно говоря и	1	1
3536	фигура могла бы разрушить	1	1
3537	используют в сочетании с	1	1
3538	с оленькой противопоставляют не	1	1
3539	к чаадаеву направляет самоопределение	1	1
3540	организующая роль страдания сближает	1	1
3541	не перейти влюбленности и	1	1
3542	разница драматическое я самоценно	1	1
3543	своей избыточности для миропорядка	1	1
3544	к субъективной стороне художественного	1	1
3545	жизни как неадекватной его	1	1
3546	даже будучи порой фактически	1	1
3547	как своей событийной границе	1	1
3548	и личной тайной героев	1	1
3549	ее присутствия в мире	1	1
3550	достоевского оно вытекает из	1	1
3551	анекдота это игра случая	1	1
3552	личной тайной героев дамы	1	1
3553	поучающего и поучаемого это	1	1
3554	своей внешней границы то	1	1
3555	мировой жизни которым человек	1	1
3556	могла наглядеться героична пластика	1	1
3557	своею и поостри сердца	1	1
3558	идиллии античности являли собой	1	1
3559	я кризис героического миросозерцания	1	1
3560	трагизм диаметрально противоположная сатире	1	1
3561	апостолов нового миропорядка их	1	1
3562	остальной жизнью в его	1	1
3563	преемственно воспроизводимой в культуре	1	1
3564	и читателей по пути	1	1
3565	героика трагизм комизм и	1	1
3566	от жанра высказывания жанр	1	1
3567	как эстетической константой текста	1	1
3568	дело не более чем	1	1
3569	активная авторская позиция осмеяния	1	1
3570	драматизма и трагизма по	1	1
3571	снимается безысходность смерти поскольку	1	1
3572	приму мир весь целиком	1	1
3573	в груди что-то давит	1	1
3574	связей с бытием ср	1	1
3575	поэтику задолго до последнего	1	1
3576	смыслов оно стремится к	1	1
3577	другие компетенции суть референтная	1	1
3578	так лирический герой блоковского	1	1
3579	пути самоутверждения неумолимо приводящего	1	1
3580	говорящий здесь только исполнитель	1	1
3581	ответственностью за свою внешнюю	1	1
3582	на обломках самовластья напишут	1	1
3583	сказания исторически восходит к	1	1
3584	из модификаций анекдотического дискурса	1	1
3585	рода механизмом активизации воспринимающего	1	1
3586	толпы так и против	1	1
3587	еще не такое слово	1	1
3588	имеет значение для настоящей	1	1
3589	модуса было введено в	1	1
3590	и проклинаю лирический герой	1	1
3591	административный ревизор чья фигура	1	1
3592	ковалевым носа оказывается равносильной	1	1
3593	граница личности восхищенное эстетическое	1	1
3594	в наличии у него	1	1
3595	с его рыцарской ролью	1	1
3596	страдают от неполноты самореализации	1	1
3597	самом ср внутреннюю праведность	1	1
3598	самым по ту сторону	1	1
3599	малейший шаг наш имеет	1	1
3600	воспринимающему сознанию той или	1	1
3601	все прочие модусы художественности	1	1
3602	других в его неизбывности	1	1
3603	собственной самобытности гоголевский тарас	1	1
3604	и свою собственную персону	1	1
3605	суда над субъективной стороной	1	1
3606	человека и его мира	1	1
3607	анна каренина слишком хочет	1	1
3608	раз оказывается ложной границей	1	1
3609	притчу в принципе можно	1	1
3610	свои преступления именно потому	1	1
3611	тоской теснится тяжких дум	1	1
3612	как против безликой объективности	1	1
3613	в принципе можно припоминая	1	1
3614	героизации наделяется обликом подвига	1	1
3615	может быть осуществлено только	1	1
3616	шиллер в статье о	1	1
3617	ужасошася и величанья своего	1	1
3618	собой так эдип в	1	1
3619	ролевой границы присутствия я	1	1
3620	мире тоже роль жена	1	1
3621	непособие верховному сюзерену великому	1	1
3622	активность адресата при этом	1	1
3623	существования одиночество но в	1	1
3624	миропорядка а в ее	1	1
3625	и персонажи сказания не	1	1
3626	внутренняя граница личности ничтожно	1	1
3627	не должно стремиться христианской	1	1
3628	в мире оказывается праздничная	1	1
3629	притчи иносказательность является своего	1	1
3630	отношения зародившийся в предромантизме	1	1
3631	характеризуется тем или иным	1	1
3632	например анна каренина по	1	1
3633	как и в гомеровой	1	1
3634	анекдота или притчи явственно	1	1
3635	героику малой роли в	1	1
3636	управляемая единым творческим законом	1	1
3637	у зеркала не своей	1	1
3638	ничто не проходит бесследно	1	1
3639	истоков элегической художественности в	1	1
3640	свое имя в скрижали	1	1
3641	утверждает герой чеховской повести	1	1
3642	собой исторически продуктивный тип	1	1
3643	зрение и не могла	1	1
3644	сердцевине бытия ср тютчевское	1	1
3645	самоопределения оказывается шире ролевой	1	1
3646	слово общенародной хвалы или	1	1
3647	размежевании я-для-себя от я-для-другого	1	1
3648	как персонаж сатирический а	1	1
3649	чеховской повести моя жизнь	1	1
3650	карамзина писавшего в одной	1	1
3651	здесь действующие лица по	1	1
3652	сама или другая? вопрошание	1	1
3653	выхода его за пределы	1	1
3654	к мужу гл xxix	1	1
3655	бахтин жизни анекдот должен	1	1
3656	целостности человеческого я кладет	1	1
3657	я-в-мире между лицом и	1	1
3658	притчей напротив предполагает как	1	1
3659	не избежит невидимого тленья	1	1
3660	и ситуации авторской позиции	1	1
3661	художественного мира становится его	1	1
3662	разъединение внутреннего я и	1	1
3663	и противостоящего ей внешнего	1	1
3664	является своего рода механизмом	1	1
3665	ирония писал зольгер составляют	1	1
3666	ответная эстетическая реакция читателя	1	1
3667	и гордости характеризует автобиографического	1	1
3668	здесь как бы удостоверяет	1	1
3669	мира личности субъективного миропорядка	1	1
3670	как бы карнавал переживаемый	1	1
3671	мне а всеобщему бытию	1	1
3672	нелепой испорченности изображается так	1	1
3673	тебе моем? имя как	1	1
3674	личности ничтожно мала в	1	1
3675	принципиальное отличие иронии от	1	1
3676	постулирует со стороны адресата	1	1
3677	сверхличному содержанию миропорядка и	1	1
3678	> кто говорит и	1	1
3679	или а все-таки она	1	1
3680	внутреннюю свободу личности смеховое	1	1
3681	и элегизма поскольку внутреннее	1	1
3682	не признает никакого миропорядка	1	1
3683	традиционные для него концепты	1	1
3684	они бытуют как слухи	1	1
3685	в равной степени и	1	1
3686	здесь странник не хозяин	1	1
3687	это тот или иной	1	1
3688	с языком ставят перед	1	1
3689	демоническое двойничество бес саввы	1	1
3690	скифы или маяковского во	1	1
3691	дмитрий карамазов в романе	1	1
3692	выводя живую индивидуальность за	1	1
3693	мы имеем дело с	1	1
3694	своего субъективного угла любуется	1	1
3695	не-я сводится к превратному	1	1
3696	как к содержанию сказания	1	1
3697	выпрыгивая из окна и	1	1
3698	козака андрий меняет прежнюю	1	1
3699	дискурсе речевой акт притчевого	1	1
3700	исключительные случаи совпадения этих	1	1
3701	и поостри сердца своего	1	1
3702	например жалобная книга чехова	1	1
3703	своей природе суть то	1	1
3704	и составляющий морализаторскую премудрость	1	1
3705	в русской культуре вызванный	1	1
3706	каждая его встреча чревата	1	1
3707	самозабвения и гордости характеризует	1	1
3708	сравнении с ее ролевой	1	1
3709	оно стремится к однозначности	1	1
3710	анекдот как бы не	1	1
3711	граница личности и его	1	1
3712	однако если идиллии античности	1	1
3713	поскольку провозглашает веселую относительность	1	1
3714	свободу и погибнуть заявляя	1	1
3715	по признаку доведенности или	1	1
3716	свою жизнь герой не	1	1
3717	глядела на них вся	1	1
3718	коммуникативным событием поэтому повторное	1	1
3719	в круге очерченном с	1	1
3720	чрънигова отня злата стола	1	1
3721	не тебя так пылко	1	1
3722	равновесие нарушается либо в	1	1
3723	слушающих общим знанием поэтому	1	1
3724	или притчи явственно солирует	1	1
3725	полусне анна спрашивает себя	1	1
3726	наизнанку родство сарказма с	1	1
3727	выдвинутой искусством нового времени	1	1
3728	принято говорить сжимается сердце	1	1
3729	за это глаза ее	1	1
3730	война аналогична своей эстетической	1	1
3731	ложных границ существования обретения	1	1
3732	героизирована ратная удаль обеих	1	1
3733	аналогична своей эстетической модальностью	1	1
3734	элегизм чужд идиллическому снятию	1	1
3735	модуса художественности а не	1	1
3736	типа возникает новая форма	1	1
3737	несовпадения личности со своей	1	1
3738	наглядеться героична пластика статуарного	1	1
3739	одинокий бездомный странник с	1	1
3740	это случается с героем	1	1
3741	поскольку единство места жизни	1	1
3742	жизнь герой не оглядывается	1	1
3743	или жизнь других общество	1	1
3744	бахтин может ощущаться завершенная	1	1
3745	тем самым принадлежащей не	1	1
3746	в жизнесложении принципиально затруднено	1	1
3747	художественного текста ведущая роль	1	1
3748	личность и становится сама	1	1
3749	жизни выдвинутой искусством нового	1	1
3750	коммуникацию не будет адекватным	1	1
3751	морализаторскую премудрость притчевого назидания	1	1
3752	как субъекта самоопределения стать	1	1
3753	в скрижали миропорядка и	1	1
3754	интересом к жизни за	1	1
3755	гордости характеризует автобиографического героя	1	1
3756	гиперболизированное и в сущности	1	1
3757	драматическое внутренне бесконечно и	1	1
3758	женитьбы напротив оживает становится	1	1
3759	риторика ролевого обезличенного словарного	1	1
