N	2gram	Vygotskiy_	Myshleni
3608	составляют основу	1	1
3609	она любит	1	1
3610	он видел	1	1
3611	другой и	1	1
3612	и форму	1	1
3613	и психологически	2	1
3614	такой мере	1	1
3615	кратчайшему расстоянию	1	1
3616	так часто	1	1
3617	чрезвычайно простой	1	1
3618	мнение что	2	1
3619	исходили из	3	1
3620	так в	4	1
3621	взгляда мы	1	1
3622	станет совершенно	1	1
3623	это нечто	1	1
3624	двух элементов	2	1
3625	их друг	1	1
3626	совершенно аналогично	1	1
3627	той областью	1	1
3628	самое замечательное	3	1
3629	чувства которые	3	1
3630	том в	2	1
3631	выражение и	1	1
3632	жизнь и	2	1
3633	правильности этого	1	1
3634	не говоря	1	1
3635	мы может	1	1
3636	конечно это	1	1
3637	евгений онегин	1	1
3638	с областью	1	1
3639	обычно в	1	1
3640	человека в	3	1
3641	между реальным	1	1
3642	развивается с	1	1
3643	указывали на	1	1
3644	чем эта	1	1
3645	исключительно и	1	1
3646	до тех	2	1
3647	попытаться найти	1	1
3648	преобладающее значение	1	1
3649	заключается самая	1	1
3650	построен на	1	1
3651	применить к	1	1
3652	невозможно потому	2	1
3653	правильного понимания	1	1
3654	является ли	2	1
3655	сознание как	1	1
3656	обратным образом	2	1
3657	выхода за	1	1
3658	т.п и	1	1
3659	человека все	1	1
3660	и образов	1	1
3661	но столь	1	1
3662	камень и	1	1
3663	отклонения от	3	1
3664	и достаточно	1	1
3665	по прямой	1	1
3666	отделен от	1	1
3667	я только	1	1
3668	опираемся на	1	1
3669	событий и	3	1
3670	не находит	1	1
3671	существует связь	1	1
3672	заложен в	1	1
3673	и рассуждения	1	1
3674	не видим	1	1
3675	восприятий и	1	1
3676	это то	1	1
3677	противоречия в	1	1
3678	с все	2	1
3679	что психология	3	1
3680	не статически	1	1
3681	не станет	1	1
3682	что-нибудь и	1	1
3683	обозначать одновременно	1	1
3684	первые два	1	1
3685	и всех	1	1
3686	предмет может	1	1
3687	что поскольку	1	1
3688	что под	1	1
3689	этого нет	1	1
3690	него и	1	1
3691	со своими	1	1
3692	самого толстого	1	1
3693	бы говорит	1	1
3694	факт он	1	1
3695	основу для	1	1
3696	целого как	1	1
3697	над его	1	1
3698	все содержание	1	1
3699	того времени	1	1
3700	мимоходом говорит	1	1
3701	обращаться к	1	1
3702	вокруг двух	1	1
3703	двум различным	1	1
3704	означало бы	1	1
3705	действительности следовательно	1	1
3706	быть прямо	1	1
3707	в узком	1	1
3708	по моему	2	1
3709	сущность всякого	1	1
3710	и прежде	1	1
3711	свидетельствуют о	1	1
3712	мы слышим	1	1
3713	глазами и	1	1
3714	останавливается на	1	1
3715	сводится исключительно	1	1
3716	структура совершенно	1	1
3717	слово имеет	1	1
3718	истинную природу	1	1
3719	и меньше	1	1
3720	исследованиях которые	1	1
3721	те результаты	1	1
3722	природа его	1	1
3723	соответствует тому	1	1
3724	быть отделен	1	1
3725	которые естественно	1	1
3726	не лежат	1	1
3727	нас это	1	1
3728	говоря означает	1	1
3729	мы переживаем	5	1
3730	и идея	1	1
