N	2gram	Tiupa_Hudo	Narrotol
4445	или смеется	1	1
4446	время здесь	1	1
4447	имело бы	1	1
4448	бумаги заполнен	1	1
4449	и собственного	1	1
4450	категории людей	1	1
4451	п чудаков	3	1
4452	можно встретиться	1	1
4453	а три	1	1
4454	со шляпой	1	1
4455	тиволи казались	1	1
4456	спасаем человечества	1	1
4457	ракет доносившиеся	1	1
4458	словом пыль	1	1
4459	он видел	2	1
4460	голову седину	1	1
4461	знаем лишь	1	1
4462	этом что	1	1
4463	она думала	1	1
4464	перед смертью	2	1
4465	других демонстративно	1	1
4466	старшая из	1	1
4467	крылова жестко	1	1
4468	у душечки	1	1
4469	в личностном	1	1
4470	не со	1	1
4471	сне или	1	1
4472	ведущего за	1	1
4473	тайной и	1	1
4474	интерпретации в	1	1
4475	убеждениях а	1	1
4476	является непосредственным	1	1
4477	на тему	1	1
4478	не объяснено	1	1
4479	м пришвин	1	1
4480	столь легко	1	1
4481	чехов организовал	1	1
4482	в стороне	1	1
4483	тем обесценил	1	1
4484	последний рядовой	1	1
4485	мировой жизни	1	1
4486	диаметрально противоположны	3	1
4487	художника и	1	1
4488	другое событие	1	1
4489	к постижению	1	1
4490	его обмен	1	1
4491	и без	1	1
4492	учитывает переменные	1	1
4493	романтику чехов	1	1
4494	молодежь только	1	1
4495	с кисочкой	1	1
4496	болью в	1	1
4497	художником это	1	1
4498	сценки импрессионистов	1	1
4499	нас к	2	1
4500	он любили	1	1
4501	совершенно новые	1	1
4502	неадекватны их	1	1
4503	себя от	1	1
4504	судьба предназначила	1	1
4505	[...] сказал	1	1
4506	споре несомненно	1	1
4507	взгляд с	1	1
4508	на рассказе	2	1
4509	есть мера	1	1
4510	человеческих я	2	1
4511	анекдот в	2	1
4512	а их	1	1
4513	понятны чем	1	1
4514	в кресле	1	1
4515	является не	1	1
4516	чем лечить	1	1
4517	наивном гимне	1	1
4518	чехов прибегает	1	1
4519	имеющее опоры	1	1
4520	встретиться с	2	1
4521	на душе	1	1
4522	что неизбежно	1	1
4523	главы и	2	1
4524	при таком	1	1
4525	на улицах	1	1
4526	читавший гамбургской	1	1
4527	а п	14	1
4528	есть только	1	1
4529	однако это	1	1
4530	себе характера	1	1
4531	обесценил свою	1	1
4532	психологический облик	1	1
4533	посылают любимой	1	1
4534	любовь которая	2	1
4535	явление людям	1	1
4536	резедой и	1	1
4537	и я	1	1
4538	сколь бы	1	1
4539	фразой началось	1	1
4540	в такой	2	1
4541	на всем	1	1
4542	личности не	3	1
4543	которая проникает	1	1
4544	остановимся на	3	1
4545	опубликованный петербургской	1	1
4546	как солдат	1	1
4547	после армейской	1	1
4548	он почувствовал	1	1
4549	внешней активностью	1	1
4550	кажется счастливым	1	1
4551	так чехов	1	1
4552	зеленый сад	1	1
4553	лирически узнавая	1	1
4554	что праздность	2	1
4555	искренности писавшего	1	1
4556	можем тем	1	1
4557	нисколько не	1	1
4558	жизни между	1	1
4559	удав и	1	1
4560	мертвыми никому	1	1
4561	о бессмертии	1	1
4562	он мечтал	1	1
4563	силу детерминизма	1	1
4564	как историческом	1	1
4565	сестер волчаниновых	1	1
4566	своей чисто	1	1
4567	совет егора	1	1
4568	притчевой установке	1	1
4569	на его	2	1
4570	глубокого чувства	1	1
4571	и смысловой	2	1
4572	этих деталей	1	1
4573	он успокаивал	1	1
4574	интереса из	1	1
4575	она подхваченная	1	1
4576	с другом	1	1
4577	человеческое я	2	1
4578	решительно отступает	1	1
4579	им казалось	1	1
4580	резко нарушил	1	1
4581	на полноту	1	1
4582	то можно	1	1
4583	дмитрии гуров	1	1
4584	к вам	1	1
4585	возвратимся к	1	1
4586	живешь точно	1	1
4587	связываясь в	1	1
4588	ее тонкую	1	1
4589	двор [...]	1	1
4590	собой его	1	1
4591	якобы самобытного	1	1
4592	для осмысления	2	1
4593	своего умения	1	1
4594	чего в	1	1
4595	не глядя	1	1
4596	никто никого	1	1
4597	письма было	1	1
4598	того современной	1	1
4599	а так	1	1
4600	кругозора героя	3	1
4601	ребятки на	1	1
4602	тему некоммуникабельности	1	1
4603	однако чехов	1	1
4604	ведущий к	1	1
4605	действующие лица	2	1
4606	самое замечательное	1	1
4607	мы тем	1	1
4608	описано с	1	1
4609	умел воспользоваться	1	1
4610	только пример	1	1
4611	их переживания	1	1
4612	восклицает как?	1	1
4613	ефимья жива	1	1
4614	человека внутреннюю	1	1
4615	не хочется	1	1
4616	не впадая	1	1
4617	длинных и	1	1
4618	героя через	1	1
4619	иносказательность общение	1	1
4620	правота в	1	1
4621	которой только	1	1
4622	притчевого склада	1	1
4623	ему не	3	1
4624	следующей главе	3	1
4625	однако им	1	1
4626	однако его	1	1
4627	есть здоровые	1	1
4628	лицами укрупнение	1	1
4629	жизнь и	2	1
4630	качестве некоторого	1	1
4631	историзм ее	1	1
4632	о длинных	1	1
4633	видевшая в	1	1
4634	но всепроникающей	1	1
4635	на свете	2	1
4636	в банке	1	1
4637	автономии под	1	1
4638	произведения с	2	1
4639	индивидуальная форма	1	1
4640	которая как	1	1
4641	мордатый с	1	1
4642	поскольку она	1	1
4643	показывает в	1	1
4644	интересующей нас	1	1
4645	спора рассказчика-художника	1	1
4646	нее ни	1	1
4647	настроениях чеховских	1	1
4648	обусловленности поведения	1	1
4649	счастливым когда	1	1
4650	внешним конструированием	1	1
4651	и тех	3	1
4652	разве действующие	1	1
4653	искренне попросту	1	1
4654	характеру она	1	1
4655	сменяется другим	1	1
4656	потерявшем голову	1	1
4657	двери палкой	1	1
4658	о ради	1	1
4659	том случае	2	1
4660	бытия как	3	1
4661	его словам	1	1
4662	исчезновению самой	1	1
4663	эту миссию	1	1
4664	со-переживание жизни	1	1
4665	на собеседника	1	1
4666	менее едва	1	1
4667	сергеевна ходила	1	1
4668	не педагог	1	1
4669	бестактно острит	1	1
4670	повествователя но	1	1
4671	так мило	1	1
4672	характеры священны	1	1
4673	с самого	1	1
4674	нашей наблюдательности	1	1
4675	поздравлении о	1	1
4676	коврина чье	1	1
4677	домашних животных	1	1
4678	и треск	1	1
4679	ей мисюсь	1	1
4680	xx века	1	1
4681	оно в	1	1
4682	ночь шла	1	1
4683	самоактуализация личности	3	1
4684	себя всякими	1	1
4685	особи в	1	1
4686	по романам	1	1
4687	солдатским сукном	1	1
4688	теории малых	1	1
4689	личность чеховского	2	1
4690	которая может	1	1
4691	самоактуализацию как	1	1
4692	которая шипела	1	1
4693	взбунтовавшийся гуров	1	1
4694	словно впервые	1	1
4695	деревни царица	1	1
4696	второй и	1	1
4697	ролевую характерность	1	1
4698	на свои	2	1
4699	в тишине	1	1
4700	случае если	2	1
4701	что свойственно	2	1
4702	очерченный характер	2	1
4703	личность необходимо	1	1
4704	футлярный характер	1	1
4705	очень разным	1	1
4706	героев романтиками	1	1
4707	только субъективно	1	1
4708	обращая внимания	1	1
4709	грустные минуты	1	1
4710	отношений столь	1	1
4711	создавался литературный	1	1
4712	голосам встреча	1	1
4713	практическая правота	1	1
4714	пошлой дрянной	1	1
4715	жизни для	1	1
4716	гурова фиксируется	1	1
4717	паре со	1	1
4718	в самых	1	1
4719	контексте второй	1	1
4720	третьей главы	3	1
4721	раз того	1	1
4722	понималось воспроизведение	1	1
4723	исчерпанность персонажа	1	1
4724	я напротив	1	1
4725	никитин учитель	1	1
4726	дама невысокого	1	1
4727	детерминизма обстоятельств	1	1
4728	характера в	4	1
4729	моложавости влюбленности	1	1
4730	искуснейшей в	1	1
4731	ни один	1	1
4732	хора говорящих	1	1
4733	линков обобщающая	1	1
4734	порывает с	1	1
4735	герой еще	1	1
4736	именно этим	2	1
4737	человеке прежде	1	1
4738	оставляя после	1	1
4739	точки с	1	1
4740	открытие весьма	1	1
4741	известной искренности	1	1
4742	персонаж рассказа	1	1
4743	я к	1	1
4744	праздного интереса	1	1
4745	главе уже	1	1
4746	овдовевшей героини	1	1
4747	в акте	1	1
4748	дедушки говорила	1	1
4749	в обычно	1	1
4750	три взаимно	1	1
4751	слова отождествление	1	1
4752	всей первой	1	1
4753	в столь	1	1
4754	интерпретаторами вместе	1	1
4755	началось сердцебиение	1	1
4756	прямо как	1	1
4757	но потерявшем	1	1
4758	проблемной ситуации	1	1
4759	деловитость серьезность	1	1
4760	с совершенно	1	1
4761	покой потерян	1	1
4762	кабинетов водолечебницы	1	1
4763	вполне заурядным	1	1
4764	влюбленности в	1	1
4765	пожалуй трудно	1	1
4766	замечательное самое	1	1
4767	жизни лишена	1	1
4768	многом ошибаемся	1	1
4769	ведь и	1	1
4770	сознания так	1	1
4771	мы должны	1	1
4772	на другое	1	1
4773	жизни вместо	1	1
4774	качестве личности	1	1
4775	никитин самодовольно	1	1
4776	в искусстве	1	1
4777	новыми лицами	1	1
4778	двух жизней	1	1
4779	мыслей в	1	1
4780	причем глава	1	1
4781	он достиг	1	1
4782	сумел увлечься	1	1
4783	действительно пыль	1	1
4784	наиболее характерной	1	1
4785	невозможно но	1	1
4786	он однако	1	1
4787	ядро духовной	1	1
4788	эстетической завершенности	1	1
4789	же индивидуальная	1	1
4790	волынский разве	1	1
4791	характер беликова	1	1
4792	эта сторона	1	1
4793	точно больничным	1	1
4794	уступает значимости	1	1
4795	но она	1	1
4796	делаем то	1	1
4797	два человека	1	1
4798	рассказчик на	1	1
4799	всепроникающей авторской	1	1
4800	как учителя	1	1
4801	и рассказа	1	1
4802	созерцательности и	1	1
4803	качестве рождественского	1	1
4804	ладу с	2	1
4805	в глухонемом	1	1
4806	проза чехова	1	1
4807	тишины и	2	1
4808	всего его	1	1
4809	с аверинцева	2	1
4810	люди с	1	1
4811	плана в	1	1
4812	около дома	1	1
4813	не тождественные	1	1
4814	не стоял	1	1
4815	кризис все	1	1
4816	ли ночью	1	1
4817	символическую значимость	1	1
4818	историю своей	1	1
4819	к области	2	1
4820	[...] точно	2	1
4821	в трактире	1	1
4822	отношений между	1	1
4823	водолечебницы тоже	1	1
4824	и причина	1	1
4825	и переклички	1	1
4826	героя его	1	1
4827	ногах только	1	1
4828	особая личностно-актуальная	1	1
4829	рассказов написанных	1	1
4830	только у	1	1
4831	все отчетливее	2	1
4832	у кого	1	1
4833	не приносит	1	1
4834	в нашей	1	1
4835	владеет но	1	1
4836	бессмысленного письма	1	1
4837	внутренних миров	1	1
4838	содержателен чем	1	1
4839	побуждает взглянуть	1	1
4840	в течении	1	1
4841	свининой которая	1	1
4842	жизнь есть	3	1
4843	при кукине	2	1
4844	притчи поскольку	1	1
4845	одного слова	1	1
4846	военых постановлений	1	1
4847	авторской и	1	1
4848	белые-белые ребятки	1	1
4849	сада тиволи	1	1
4850	в xix	2	1
4851	отличать от	1	1
4852	хватая себя	1	1
4853	этом один	1	1
4854	легко одерживает	1	1
4855	ту чистую	1	1
4856	письма солдатом	1	1
4857	героя сердцем	1	1
4858	духовной индивидуальности	1	1
4859	подспудная содержательность	1	1
4860	но напротив	1	1
4861	назначению утратившее	1	1
4862	или как	1	1
4863	характера тогда	1	1
4864	стих совсем	1	1
4865	две необходимые	1	1
4866	герою своему	1	1
4867	какие-то особенные	1	1
4868	диалог-разноголосица столкновение	1	1
4869	разговаривать не	1	1
4870	оставляя их	1	1
4871	нам о	2	1
4872	доступно человеку	1	1
4873	творческий кризис	1	1
4874	благодаря притчевой	1	1
4875	не объектом	1	1
4876	в гостиничном	1	1
4877	публикации рассказа	1	1
4878	человеку если	1	1
4879	позиции гурова	1	1
4880	все та	2	1
4881	лиды отрицать	1	1
4882	уникальному объединяющимся	1	1
4883	половины рассказа	3	1
4884	и деревья	1	1
4885	и уникальному	1	1
4886	сапожник и	1	1
4887	ошибочно как	2	1
4888	хочется чтобы	1	1
4889	столкновение реплик	2	1
4890	генерал или	1	1
4891	национально-исторической жизни	2	1
4892	единичность но	1	1
4893	первая фраза	1	1
4894	иначе в	1	1
4895	тоже добрая	1	1
4896	писал егор	1	1
4897	же пустота	1	1
4898	практический же	1	1
4899	что можно	2	1
4900	и ей	3	1
4901	герое прежде	1	1
4902	делает вероятно	1	1
4903	внешних обстоятельств	2	1
4904	но совершенно	1	1
4905	только характеры	1	1
4906	чувства а	1	1
4907	заурядным характером	1	1
4908	знающего личной	1	1
4909	однако фрагменты	1	1
4910	него и	2	1
4911	на уровне	1	1
4912	соответствующий ему	1	1
4913	и егорова	1	1
4914	найден подлинный	1	1
4915	головой запылившаяся	1	1
4916	данного произведения	1	1
4917	молодежи и	1	1
4918	генерал и	1	1
4919	чьи симпатии	1	1
4920	жарящейся свининой	1	1
4921	я субъекта	1	1
4922	непрочитанным однако	1	1
4923	облекается в	1	1
4924	бабушки от	1	1
4925	его чехова	1	1
4926	так художник	1	1
4927	шляпу гуров	1	1
4928	обнаруживается ущербность	1	1
4929	ее полные	1	1
4930	суть проблемной	1	1
4931	например тоска	1	1
4932	учителя жизни	1	1
4933	умершая от	1	1
4934	внятной и	1	1
4935	осознает реальные	1	1
4936	началом совет	1	1
4937	в плане	1	1
4938	номер к	1	1
4939	ефимьи столь	1	1
4940	в четвертом	2	1
4941	организации текста	1	1
4942	свои усилия	1	1
4943	всемирно-историческом масштабе	1	1
4944	гурова приехавшего	1	1
4945	на других	2	1
4946	событие смерти	1	1
4947	я линков	3	1
4948	ему самому	1	1
4949	принадлежащих очень	1	1
4950	горькую мысль	1	1
4951	увлечение оленьки	1	1
4952	объективно существующего	1	1
4953	произведения не	4	1
4954	все знают?	1	1
4955	есть сосредоточенное	1	1
4956	сменяя друг	1	1
4957	ходе социальной	1	1
4958	анна только	1	1
4959	муж ефимьи	1	1
4960	обстоятельствами угадывалась	1	1
4961	лев и	1	1
4962	водолечебницы чтобы	1	1
4963	в людях	1	1
4964	может показаться	1	1
4965	сама судьба	2	1
4966	а явление	1	1
4967	и вопреки	1	1
4968	настаивать на	1	1
4969	стал засыпать	1	1
4970	точно во	1	1
4971	чеховскому рассказу	2	1
4972	искусно сохраните	1	1
4973	и важнее	1	1
4974	стыда за	1	1
4975	внутреннюю сторону	1	1
4976	главные участницы	1	1
4977	насмешливой наблюдательности	1	1
4978	его положении	1	1
4979	только извне	1	1
4980	что изображает	1	1
4981	в голову	3	1
4982	и значимым	1	1
4983	и нашей	1	1
4984	излагаются интроспективно	1	1
4985	напротив чтобы	1	1
4986	еще влажный	1	1
4987	других характеров	1	1
4988	меня самого	2	1
4989	в будущее	1	1
4990	трактире у	1	1
4991	на словах?	1	1
4992	переживающим как	1	1
4993	холодных зимних	1	1
4994	нелепая чернильница	1	1
4995	моральное поражение	1	1
4996	из серых	1	1
4997	рассуждает о	1	1
4998	личный опыт	1	1
4999	повествователя завершающего	1	1
5000	целях бытия	2	1
5001	глаза что-то	1	1
5002	своей встречи	1	1
5003	любви испытываемого	1	1
5004	в исходном	1	1
5005	себе другого	1	1
5006	анекдотический диалог-разноголосица	1	1
5007	раньше она	1	1
5008	происходит в	1	1
5009	волчаниновых и	1	1
5010	взысканий это	1	1
5011	все еще	3	1
5012	есть творец	1	1
5013	содержательность бессмысленного	1	1
5014	день провел	1	1
5015	понятно в	1	1
5016	что максимальное	1	1
5017	тоска в	1	1
5018	идейного спора	1	1
5019	приобретает анекдотически-исповедальный	1	1
5020	никаких мыслей	1	1
5021	беспокойно биться	1	1
5022	старцева перестало	1	1
5023	слово этой	1	1
5024	роль читателя	1	1
5025	достаточно вспомнить	1	1
5026	происходящего но	1	1
5027	можно так	1	1
5028	составляет духовное	1	1
5029	нуждается в	2	1
5030	пророка знающего	1	1
5031	изумлением и	2	1
5032	слушает или	1	1
5033	до сего	1	1
5034	романного психологического	1	1
5035	человек не	1	1
5036	егору уравнивала	1	1
5037	швейцаром водолечебницы	1	1
5038	чисто внешней	2	1
5039	то хочется	1	1
5040	довольства что	1	1
5041	у каких-то	1	1
5042	белую шею	1	1
5043	может и	3	1
5044	гвоздями абсурдная	1	1
5045	типажности как	1	1
5046	б м	2	1
5047	чеховские координаты	1	1
5048	растворяется в	1	1
5049	событий и	1	1
5050	лиды мать	1	1
5051	как ему	1	1
5052	очень здоровая	1	1
5053	по комнатам	1	1
5054	сам а	1	1
5055	вдруг открывается	1	1
5056	творчестве чехова	3	1
5057	скука бестактно	1	1
5058	виду что	1	1
5059	читаем что	1	1
5060	ориентирована на	1	1
5061	внимание гурова	1	1
5062	дороже и	1	1
5063	остро вопрос	1	1
5064	обстоятельств жизни	1	1
5065	пьянствует в	1	1
5066	констатировать его	1	1
5067	соотнесенную с	1	1
5068	а я	1	1
5069	в далеком	1	1
5070	духовной близости	1	1
5071	собственной характерности	1	1
5072	мнению б	1	1
5073	как вещь	1	1
5074	гуров в	3	1
5075	все утихло	1	1
5076	сильного характера	1	1
5077	в лице	3	1
5078	достоверности живого	1	1
5079	чехов акцентирует	1	1
5080	нем пейзажиста	1	1
5081	уязвима но	1	1
5082	обладательница сильного	1	1
5083	внутреный старик	1	1
5084	душе героя	1	1
5085	лишь примере	1	1
5086	образованию филолог	1	1
5087	лессингу не	1	1
5088	этом наивном	1	1
5089	какой ожидает	1	1
5090	может претендовать	1	1
5091	последнем разговоре	1	1
5092	ощутимой но	1	1
5093	же неуместна	1	1
5094	частности лишь	1	1
5095	хотелось того	1	1
5096	прежнего якобы	1	1
5097	раздраженного критика	1	1
5098	представителей решительно	1	1
5099	вскрытие бесконечной	1	1
5100	себе а	1	1
5101	миропорядка это	1	1
5102	василисы и	1	1
5103	сердце гурова	1	1
5104	старшенького целуя	1	1
5105	любых событий	1	1
5106	поскольку быть	1	1
