N	4gram	Tiupa_Narr	Narrotol
3199	случаен художественно концептуален эпизоды	1	1
3200	в организации кадров внутреннего	1	1
3201	архиерея охватившего всю церковь	1	1
3202	и в будущем эта	1	1
3203	детстве и загранице до	1	1
3204	и внутренняя до сих	1	1
3205	чеховского героя одаривает всех	1	1
3206	с его циклической конструкцией	1	1
3207	мать уже обращается к	1	1
3208	умирание наступает не сразу	1	1
3209	нулевая фаза в развитии	1	1
3210	плодотворным ни для первого	1	1
3211	эпизодов текста содержит в	1	1
3212	зрения оказывается для читателя	1	1
3213	было девять душ детей	1	1
3214	юродивый но в своем	1	1
3215	повествователем о неадекватности отношения	1	1
3216	центрального персонажа если бы	1	1
3217	том что именно в	1	1
3218	племянницы в спальню вошел	1	1
3219	в его детских воспоминаниях	1	1
3220	деревья и небо и	1	1
3221	незначительнее всех что доставляет	1	1
3222	не в чем каяться	1	1
3223	над проснувшимися к жизни	1	1
3224	полноте цельный внутри себя	1	1
3225	восприятие происходящего в том	1	1
3226	то в финале рассказа	1	1
3227	что у матери умирающего	1	1
3228	нем самом всеми кроме	1	1
3229	наконец пара двенадцатых эпизодов	1	1
3230	наделяет этот итеративный по	1	1
3231	архиерея еракин становится незначительнее	1	1
3232	с которым можно было	1	1
3233	освобождения детской души целый	1	1
3234	и не в его	1	1
3235	но все же переносом	1	1
3236	в забвении вместо славы	1	1
3237	монологизированного слова которое здесь	1	1
3238	интриги? или неким побочным	1	1
3239	взгляда на мир общая	1	1
3240	первая эпизод под вербное	1	1
3241	раз свечным салом своего	1	1
3242	раз строгая циклическая согласованность	1	1
3243	живет не по убеждениям	1	1
3244	финале рассказа напротив сохранение	1	1
3245	умирания героя окружающими ничего	1	1
3246	будет по всей вероятности	2	1
3247	будто бы умирающий видит	1	1
3248	стилистических ни аксиологических расхождений	1	1
3249	болезни то в его	1	1
3250	как недавним пребыванием архиерея	1	1
3251	называемой в тексте эпизода	1	1
3252	рода но и символическую	1	1
3253	том что быть может	1	1
3254	все те же люди	2	1
3255	таким образом будто бы	1	1
3256	в залитый светом панкратиевский	1	1
3257	его своею массою с	1	1
3258	бы не видеть этих	1	1
3259	городишки сохраняется совершенно неотличимой	1	1
3260	рачьими глазами и рассуждением	1	1
3261	тексте отсутствует даже малейший	1	1
3262	в эпизоде первого цикла	1	1
3263	ушло куда-то очень-очень далеко	1	1
3264	гостиной голоса сисоя матери	1	1
3265	поговорил с ним искренне	1	1
3266	петра вновь становящегося павлушей	1	1
3267	цели вследствие чего открывается	1	1
3268	лег в постель к	1	1
3269	часовая стрелка дважды за	1	1
3270	массою с этого момента	1	1
3271	коим образом не мог	1	1
3272	эпизода отрезку времени когда	1	1
3273	для кумулятивной интриги чеховскому	1	1
3274	эпизодах внутренне отрешенный от	1	1
3275	персонажа является цитатными вкраплениями	1	1
3276	худобу и умаление поскольку	1	1
3277	матерью а теперь возле	1	1
3278	первого ни для второго	1	1
3279	фигурой покашливающего за стеной	1	1
3280	еще принадлежащей детству кати	1	1
3281	обособления текстуально манифестированный отъездом	1	1
3282	между русской жизнью и	1	1
3283	опять становясь павлом он	1	1
3284	робела говорила редко и	1	1
3285	фигурами а с белыми	1	1
3286	в себе самом верю	1	1
3287	построения связаны между собой	1	1
3288	уже не помнила что	1	1
3289	страдающего тела увиденный матерью	1	1
3290	длительности и на разных	1	1
3291	связаны между собой неоднократно	1	1
3292	забыт и собирающиеся на	1	1
3293	центрального персонажа продолжает звучать	1	1
3294	времени в речи повествователя	1	1
3295	укрывался одеялом сменяется интроспективным	1	1
3296	за границу нестерпимо захотелось	2	1
3297	только то что видит	1	1
3298	и затрагивает только речи	1	1
3299	весело постукивая палочкой а	1	1
3300	зрелой чеховской прозы мы	1	1
3301	длинный и три слова	1	1
3302	выросла перед глазами белая	1	1
3303	начальной фразе эпизода они	1	1
3304	бухали ему в ноги	1	1
3305	служба в церкви и	1	1
3306	наличия во внешнем бытии	1	1
3307	жизнь он идет быстро	1	1
3308	визитам игуменьи и трех	1	1
3309	не подвергается глоссализационному размежеванию	1	1
3310	героя архиерей в нем	1	1
3311	он оделся и поехал	1	1
3312	вставать и его противостояние	1	1
3313	про чертог украшенный чувствовал	1	1
3314	неимоверно длинный потом наступила	1	1
3315	жизни и физически мучительной	1	1
3316	начальный фрагмент повествования образует	1	1
3317	у чехова усмотреть смыслосообразную	1	1
3318	естественного процесса и является	1	1
3319	угнетало его своею массою	1	1
3320	эпизода нет переносов во	1	1
3321	есть весенними проснувшимися деревьями	1	1
3322	не дожил такое прочтение	1	1
3323	чуждого миру детства что	1	1
3324	благовеста или глухого уездного	1	1
3325	сменой ракурса выстроен аналогично	1	1
3326	наличие хотя бы слабо	1	1
3327	сухих чехов отталкивается от	1	1
3328	следующем эпизоде точка зрения	1	1
3329	тем более что мы	1	1
3330	явления девочки чьи волосы	1	1
3331	употребления настоящего времени в	1	1
3332	циклическими процессами и ритуальными	1	1
3333	событию даже чудотворное рождение	1	1
3334	как религиозная легенда о	1	1
3335	демонстративно пусты они сводятся	1	1
3336	кого-либо еще кроме самого	1	1
3337	теперь начинает означать время	1	1
3338	несущественны поскольку из обоих	1	1
3339	еретически пессимистической притчи о	1	1
3340	дискурсами что никогда не	1	1
3341	этой системе координат практически	1	1
3342	когда он размышлял о	1	1
3343	противостояние тому мелкому и	1	1
3344	материнство этой старухи специально	1	1
3345	вспомним что чеховский павлуша	1	1
3346	только когда прочли уже	1	1
3347	двенадцать приехав к себе	2	1
3348	тематического нарастания наступает смерть	1	1
3349	на мир общая неловкость	1	1
3350	персонажа если бы между	1	1
3351	содержанием самого коммуникативного события	1	1
3352	в результате ли его	1	1
3353	жизнью и заграницей здесь	1	1
3354	т.п за освобождение из	1	1
3355	окружающего мира архиерей не	1	1
3356	зрения нарратора которому ведома	1	1
3357	но не страны мертвых	1	1
3358	чехова усмотреть смыслосообразную событийность	1	1
3359	текстом преимущественно в форме	1	1
3360	двоится читатель имеет возможность	1	1
3361	четко делятся на две	1	1
3362	контрасту с начальным единением	1	1
3363	усиливает ненавязчивый эффект уподобления	1	1
3364	эпизодов напоминающая закономерный ход	1	1
3365	рассогласованности глагольных времен старуха	1	1
3366	в последние дни жизни	1	1
3367	во втором эпизоде в	1	1
3368	посмертным воскресным пасхальным звоном	1	1
3369	вызывающего смех если не	1	1
3370	воскресении простого обыкновенного человека	1	1
3371	сестер если за все	1	1
3372	эпизодов имеет место своего	1	1
3373	виду весенний и пасхально-литургический	1	1
3374	салом своего рода помазание	1	1
3375	повседневных фактов жизни героя	1	1
3376	в его событийной полноте	2	1
3377	и персонажа были совмещены	1	1
3378	лишено самостоятельной значимости волнующая	1	1
3379	теми же словами он	1	1
3380	смог бы но мотивировка	1	1
3381	об этом свидетельствует не	1	1
3382	мотивные переклички своего рода	1	1
3383	которые жили в памяти	1	1
3384	времени и пространстве с	1	1
3385	бы рассказ в новеллу	1	1
3386	эпизоде увидеть своего рода	1	1
3387	богаче чем было на	1	1
3388	только бы не видеть	1	1
3389	сохраняется совершенно неотличимой от	1	1
3390	же как и в	1	1
3391	весьма точной характеристике и.н	1	1
3392	выделенная графически реплика согласия	1	1
3393	поскольку обладает более глубоким	1	1
3394	у матери умирающего героя	1	1
3395	быть прочитан как сказание	1	1
3396	делает героя в духовном	1	1
3397	бодрого здорового настроения героя	1	1
3398	она возила и его	1	1
3399	разрушила бы грань между	1	1
3400	и содержательнее она альтернативна	1	1
3401	возбуждал в людях несмотря	1	1
3402	речь центрального персонажа продолжает	1	1
3403	возможность увидеть лиминальную ситуацию	1	1
3404	сверхсобытия входит ангелоподобной рыжие	1	1
3405	бы отдал но и	1	1
3406	если начальный эпизод был	1	1
3407	согласованность перекликающихся эпизодов напоминающая	1	1
3408	отдал но и альтернативный	1	1
3409	но и символическую фигуру	1	1
3410	противоположно ему владыка преосвященнейший	1	1
3411	сообщение составляет явную антитезу	1	1
3412	только прямыми их совпадениями	1	1
3413	преосвященного о детстве и	1	1
3414	стало темно кругом представились	1	1
3415	он слушая про жениха	1	1
3416	отделена от последующих абзацем	1	1
3417	они неразрывно объединены в	1	1
3418	эпизоды связаны фигурой покашливающего	1	1
3419	уединившимся в алтаре архиереем	1	1
3420	неразрывно объединены в едином	1	1
3421	связи приезд матери и	1	1
3422	не о смерти очередного	1	1
3423	уже была оспорена это	1	1
3424	рассказ кажется мог бы	1	1
3425	двадцать четыре эпизода четко	1	1
3426	альтернативным ей комплексом мотивов	1	1
3427	архиерея семантическая опустошенность этих	1	1
3428	здешней жизни с таким	1	1
3429	и вообще чувствовала себя	1	1
3430	богатых дам помещиц которые	1	1
3431	символическую фигуру носительницы живой	1	1
3432	один человек не поговорил	1	1
3433	лично в небесследность и	1	1
3434	монашескими фигурами а с	1	1
3435	людей так и его	1	1
3436	украшенный чувствовал не раскаяние	1	1
3437	постигаем мир не таким	1	1
3438	форме несобственно-прямой речи имитируя	1	1
3439	ткань текста дискурсивно артикулирующую	1	1
3440	чуду нежданного явления девочки	1	1
3441	глухого уездного городишки сохраняется	1	1
3442	могла выговорить ни одного	1	1
3443	явно недостает количества звеньев	1	1
3444	он приходится на четвертую	1	1
3445	еракин а во втором	1	1
3446	до еретически пессимистической притчи	1	1
3447	все благополучно точно так	2	1
3448	о неадекватности отношения окружающих	1	1
3449	максимуме его признаков а	1	1
3450	и т.д при такой	1	1
3451	стало причиной тихого плача	1	1
3452	с такой системой координат	1	1
3453	героем рассказа что освобождает	1	1
3454	младенческому способу присутствия в	1	1
3455	сохраняется повествованием и его	1	1
3456	и с точки зрения	1	1
3457	последний из выделяемых эпизодов	1	1
3458	приобретает символическую значимость оно	1	1
3459	внешней а он уже	1	1
3460	самую суть проблемной ситуации	1	1
3461	а до воскресенья-то и	1	1
3462	зато в архиерее много	1	1
3463	проникновению в смысл рассказа	1	1
3464	стилистическая маркированность голосов весьма	1	1
3465	столь же аналогично пасхальному	1	1
3466	архиерея состоит в своего	1	1
3467	пространстве на протяжении этого	1	1
3468	может быть прочитано как	1	1
3469	не могла выговорить ни	1	1
3470	солнце и было шумно	1	1
3471	хотя оно и не	1	1
3472	уподобляется кумулятивной катастрофе однако	1	1
3473	дней часов с другой	1	1
3474	без четверти двенадцать приехав	2	1
3475	редуцирована после обеда приезжали	1	1
3476	жизненная установка человека подлинное	1	1
3477	или кого-либо еще кроме	1	1
3478	же несомненна сколько не	1	1
3479	но имеется ряд вставных	1	1
3480	не только лейтмотив каменных	1	1
3481	не удается хотя они	1	1
3482	камень совершенно чуждо простому	1	1
3483	эпизодов разумеется усиливает зеркальный	1	1
3484	в детстве а в	1	1
3485	от первой формы ко	1	1
3486	катю эта очевидная граница	1	1
3487	же надежда на будущее	2	1
3488	и альтернативный мотив влекущего	1	1
3489	краткий эпизод в полном	1	1
3490	приезжала игуменья из дальнего	1	1
3491	прежде робела говорила редко	1	1
3492	картин жизни пасхального благовеста	1	1
3493	следующую фазу сюжетного партнерства	1	1
3494	от тех кто не	1	1
3495	несостоятельна предположение же о	1	1
3496	петра а непосредственно волею	1	1
3497	забыл об ее сыне	1	1
3498	ракурсы нарратора и персонажа	1	1
3499	собирающиеся на выгоне не	1	1
3500	в заключительном эпизоде где	1	1
3501	с прошлым в кольцо	1	1
3502	каменных плит монастыря давящих	1	1
3503	размежевание тем более что	1	1
3504	от бодрого здорового настроения	1	1
3505	слитых в светлой праздничности	1	1
3506	первособытию христианской культуры распятию	1	1
3507	без вас приехали доложил	1	1
3508	рассказа а в тех	1	1
3509	сорока внуков что актуализирует	1	1
3510	пополам переломами настроения шестые	1	1
3511	приезде матери то в	1	1
3512	введение новой фигуры и	1	1
3513	полудремотным состоянием героя отчасти	1	1
3514	в себе два слова	1	1
3515	в финале рассказа напротив	1	1
3516	о жизни на том	1	1
3517	памяти отцов и дедов	1	1
3518	его краткости и незначительности	1	1
3519	на одном полюсе тьма	1	1
3520	мыслимо именно как вознесение	1	1
3521	юродивый вспомним что чеховский	1	1
3522	из дальнего монастыря а	1	1
3523	с архиереем что вообще	1	1
3524	эпизода к эпизоду в	1	1
3525	зеленой бородой выпученными рачьими	1	1
3526	обнаруживаемые между первыми вторыми	1	1
3527	и племянницы в конце	1	1
3528	не страны мертвых а	1	1
3529	художественного высказывания в частности	1	1
3530	предсмертный лик героя образует	1	1
3531	если не вглядеться в	1	1
3532	хорошо теми же словами	1	1
3533	погребении в тексте отсутствует	1	1
3534	экзистенциально павел есть юродивый	1	1
3535	были извещены повествователем о	1	1
3536	если бы между ними	1	1
3537	уездного городишки сохраняется совершенно	1	1
3538	в юности что они	2	1
3539	монахом не случайно того	1	1
3540	возвращения в детство это	1	1
3541	том свете в той	1	1
3542	из-за гребенки как сияние	1	1
3543	этой нарративной матрицы предстает	1	1
3544	нет переносов во внешнем	1	1
3545	со всеми уже забыл	1	1
3546	видением героя и с	1	1
3547	возвращения архиерея к себе	1	1
3548	десятых эпизодах внутренне отрешенный	1	1
3549	закономерностей текста глубокая обратная	1	1
3550	кроме самого умирающего далее	1	1
3551	церковь и преобразившего ритуал	1	1
3552	здесь не только шире	1	1
3553	светило солнце и было	1	1
3554	такому пониманию хотя оно	1	1
3555	позднего чехова как правило	1	1
3556	также повторами ряда мотивов	1	1
3557	нарратологического описания текста которая	1	1
3558	согласно весьма точной характеристике	1	1
3559	посредство некоего созерцающего ума	1	1
3560	из дольней жизни как	1	1
3561	матери героя архиерей в	1	1
3562	героя отчасти же усиливает	1	1
3563	что похоже было как	1	1
3564	христа поскольку каждому приходится	1	1
3565	верха каменных плит и	1	1
3566	давящих героя низких потолков	1	1
3567	мир не таким каким	1	1
3568	здорового настроения героя к	1	1
3569	пели про жениха и	1	1
3570	тех кто не верили	1	1
3571	параллельных эпизодов что преобразило	1	1
3572	в судьбе героя и	1	1
3573	о детях о внуках	2	1
3574	по двенадцать первая дюжина	1	1
3575	двумя их циклами при	1	1
3576	умирание героя в рамках	1	1
3577	метками лет дней часов	1	1
3578	всеобщего единения собравшихся в	1	1
3579	с ним искренне попросту	1	1
3580	обнаруживают себя с одной	1	1
3581	человеческой мысли о детях	1	1
3582	дальнего монастыря а когда	1	1
3583	с его зеленой бородой	1	1
3584	которых он жизнь бы	1	1
3585	прошлого и с точки	1	1
3586	устремленного к пуанту и	1	1
3587	возраст пока еще принадлежащей	1	1
3588	так называла оба одиннадцатых	1	1
3589	своего рода общий знаменатель	1	1
3590	когда служба кончилась было	2	1
3591	кумулятивной интриги чеховскому рассказу	1	1
3592	в произведении и событие	1	1
3593	заново выстрадать свое обретение	1	1
3594	памяти а также и	1	1
3595	детстве а в ходе	1	1
3596	настоящим и во второй	1	1
3597	поскольку вслед за нею	1	1
3598	начальный эпизод был моментом	1	1
3599	персонажей глава четвертая в	1	1
3600	а в пятнадцатом эта	1	1
3601	евангелия ныне прославися сын	1	1
3602	с этого момента более	1	1
3603	не все верили несогласованность	1	1
3604	допустимым для автора способом	1	1
3605	тяжкого монастырского запаха хоть	1	1
3606	его мысленного возвращения в	1	1
3607	в данном случае неестественной	1	1
3608	а непосредственно волею жизни	1	1
3609	смеются над зеленоватой бородой	1	1
3610	жизней слитых в светлой	1	1
3611	не случайно того кого	1	1
3612	семантической параллели между уходом	1	1
3613	других жизней слитых в	1	1
3614	становясь павлом он идет	1	1
3615	вертикальной оппозицией низа и	1	1
3616	учителя жизни мудреца пророка	1	1
3617	уже не мог выговорить	1	1
3618	героя в духовном отношении	1	1
3619	эпизодов и связывания их	1	1
3620	может быть воспринята и	1	1
3621	которому ведома не только	1	1
3622	о воскресении господнем парадоксальное	1	1
3623	применяется выявленный строй нарративного	1	1
3624	уже умер но еще	1	1
3625	как только стало темно	1	1
3626	всех что доставляет герою	1	1
3627	манифестированный отъездом из монастыря	1	1
3628	зеркальный эффект семантической параллели	1	1
3629	совершенно чуждо простому человеку	1	1
3630	за границу а далее	1	1
3631	ни коим образом не	1	1
3632	мы увидим впоследствии картину	1	1
3633	между собой интрига может	1	1
3634	которое мы можем обозначить	1	1
3635	ему даже веры не	1	1
3636	читателя оказывается противопоставленной забвению	1	1
3637	что освобождает и его	1	1
3638	должностными обязанностями и физически	1	1
3639	ни было причинно-следственной связи	1	1
3640	начальным единением наступает почти	1	1
3641	и событие самого рассказывания	1	1
3642	не ндравится нечего там	1	1
3643	этого тяжкого монастырского запаха	1	1
3644	усиливается явлением нового персонажа	1	1
3645	размежеванию с его собственным	1	1
3646	такое прочтение обратило бы	1	1
3647	именует архиерея еракин становится	1	1
3648	не все было ясно	2	1
3649	пасхальный день будущее смыкается	1	1
3650	напомнить что у матери	1	1
3651	продуктом жестом трагической иронии	1	1
3652	забвение в таком случае	1	1
3653	переносов во внешнем времени	1	1
3654	героя и с характеристикой	1	1
3655	всем миром прослеженный циклический	1	1
3656	мы узнаем о болезни	1	1
3657	меняет смысловую перспективу события	1	1
3658	герой думает о своей	1	1
3659	детства то есть прошлого	1	1
3660	жить даже белые кресты	1	1
3661	затем следует краткий эпизод	1	1
3662	глазами и рассуждением о	1	1
3663	двенадцатых эпизодов вновь как	1	1
3664	четвертую фразу где инспективный	1	1
3665	докторов перед смертью архиерея	1	1
3666	и после смерти преосвященного	1	1
3667	ракурс повествования когда он	1	1
3668	впереди лишь новое настоящее	1	1
3669	зеркала сделать не смог	1	1
3670	солнце или луна пение	1	1
3671	антиномией тьмы и света	1	1
3672	как хорошо думал он	1	1
3673	не с черными монашескими	1	1
3674	текста если начальный эпизод	1	1
3675	душевной угнетенности от которой	1	1
3676	поскольку из обоих этих	1	1
3677	здесь ценностно несущественны поскольку	1	1
3678	матери сообщают о его	1	1
3679	разрушают повествовательного текста напротив	1	1
3680	марии тимофеевны двоящаяся на	1	1
3681	от которой освобождается умирающий	1	1
3682	на протяжении последних дней	1	1
3683	ноги низ на другом	1	1
3684	преосвященный далеко не героический	1	1
3685	с вытянутыми физиономиями просительницы	1	1
3686	прошлом году как будет	2	1
3687	эпизод был моментом всеобщего	1	1
3688	глоссализационному размежеванию с его	1	1
3689	все дела и разговоры	1	1
3690	вверх ведь ему так	1	1
3691	число двенадцать явственно приобретает	1	1
3692	но отгороженная от героя	1	1
3693	речи окружающих главного героя	1	1
3694	третий оценивающий ситуацию пасхального	1	1
3695	доктора а на другой	1	1
3696	так и в коммуникативном	1	1
3697	занимает особое место своеобразного	1	1
3698	смех если не у	1	1
3699	суть не только в	1	1
3700	мифологическая бессобытийность циклического времени	1	1
3701	классического реализма толстого или	1	1
3702	но и самого иисуса	1	1
3703	проходила ночь эту томительность	1	1
3704	и придает ему событийный	1	1
3705	материнского начала жизни однако	1	1
3706	внешне отсутствующего героя продолжает	1	1
3707	осуществляется данным текстом преимущественно	1	1
3708	же очевидным образом завершается	1	1
3709	главного героя но и	1	1
3710	обыкновению поднимались из-за гребенки	1	1
3711	его призывают к страстям	1	1
3712	света например как только	1	1
3713	обращается к нему иначе	1	1
3714	детали как боль в	1	1
3715	торопливо помолился лег в	1	1
3716	и не обрели бы	1	1
3717	одна из модификаций общего	1	1
3718	что один из этих	1	1
3719	и племянницы в спальню	1	1
3720	техники нарратологического описания текста	1	1
3721	новое настоящее по отношению	1	1
3722	чеховской прозы мы имеем	1	1
3723	мелкому и ненужному что	1	1
3724	тех неведомых ему которые	1	1
3725	христа апостольское число двенадцать	1	1
3726	причиной тихого плача архиерея	1	1
3727	определять видение повествуемого мира	1	1
3728	от описанных в обременительных	1	1
3729	игуменьи и трех докторов	1	1
3730	прозы мы имеем дело	1	1
3731	через месяц был назначен	1	1
3732	жили в памяти отцов	1	1
3733	личности героя с толпой	1	1
3734	персонажа глава вторая на	1	1
3735	бытия в универсуме с	1	1
3736	знакомимся с нею впервые	1	1
3737	с таким же чувством	1	1
3738	шумно если в третьем	1	1
3739	низких потолков не чувствовать	1	1
3740	героя без воскресения утрачивает	1	1
3741	впервые двоится читатель имеет	1	1
3742	матери и смерть центрального	1	1
3743	покоя потенциально притчевой выглядит	1	1
3744	разных местах и в	1	1
3745	папаша были слабые будьте	1	1
3746	читатель имеет возможность увидеть	1	1
3747	сисоя не ндравится нечего	1	1
3748	будьте такие добрые дядечка	1	1
3749	квалифицироваться как нулевая фаза	1	1
3750	все та же надежда	2	1
3751	дьяконицу и носительницу бессмертного	1	1
3752	третьем от конца матери	1	1
3753	архиереем поразительны мотивные переклички	1	1
3754	времени и пространстве его	1	1
3755	пятые эпизоды связаны фигурой	1	1
3756	становится символическим содержанием самого	1	1
3757	форме несобственно-прямой речи но	1	1
3758	неотличимой от всего предшествующего	1	1
3759	живет теперь единственный в	1	1
3760	утра герой окончательно ослабевает	1	1
3761	настоящего несостоявшегося будущего несостоятельна	1	1
3762	будут каждый год а	2	1
3763	личность чеховского героя одаривает	1	1
3764	не подлежит сомнению и	1	1
3765	не желая возбуждал в	1	1
3766	авторской позицией эту хвалу	1	1
3767	это существенно меняет смысловую	1	1
3768	время они неразрывно объединены	1	1
3769	неприятно волновало что на	1	1
3770	лиминальную событийность и уподобляется	1	1
3771	волнует все та же	2	1
3772	прямыми их совпадениями но	1	1
3773	с начальным единением наступает	1	1
3774	можно было бы поговорить	1	1
3775	как в рассказанном событии	1	1
3776	верю ли я лично	1	1
3777	умирающий герой рассказа оказывается	1	1
3778	страны мертвых а страны	1	1
3779	себя мир в совокупном	1	1
3780	радостной улыбкой стало причиной	1	1
3781	смерти преосвященного петра когда	1	1
3782	рифмы обнаруживаемые между первыми	1	1
3783	перенос его в пространстве	1	1
3784	о страхе какой он	1	1
3785	процитированному выше но сменяющая	1	1
3786	атрибутом детства то есть	1	1
3787	отъездом из монастыря впрочем	1	1
3788	скоро и служба кончилась	1	1
3789	сисоя преосвященный не спал	1	1
3790	тимофеевны двоящаяся на робкую	1	1
3791	рода семантические рифмы обнаруживаемые	1	1
3792	постель к разделся и	1	1
3793	изображенного времени эта фаза	1	1
3794	как именует архиерея еракин	1	1
3795	эпизоду нежданного появления купца	1	1
3796	состояние не поддается аннулированию	1	1
3797	день будущее смыкается с	1	1
3798	о котором рассказано в	1	1
3799	о нем самом всеми	1	1
3800	она сама входит к	1	1
3801	взглядом в зеркало как	1	1
3802	было как в тумане	1	1
3803	оказывается с бывшим мальчиком	1	1
3804	глазами белая зубчатая стена	1	1
3805	самым личная память читателя	1	1
3806	его людей так и	1	1
3807	умирающий видит со стороны	1	1
3808	сочетание старческого сморщенного лица	1	1
3809	в тексте не существует	1	1
3810	как учителя жизни мудреца	1	1
3811	недавним пребыванием архиерея за	1	1
3812	имеется ряд вставных квазиэпизодов	1	1
3813	преосвященного в первый раз	1	1
3814	в ноги низ на	1	1
3815	точки зрения оказывается для	1	1
3816	когда он укрывался одеялом	2	1
3817	и племянницы в начальной	1	1
3818	вместе со всеми уже	1	1
3819	и пространстве его жизни	1	1
3820	еще не воскрес знаменательно	1	1
3821	со времен принятия на	1	1
3822	в своего рода возвратном	1	1
3823	несобственно-прямой речи но переход	1	1
3824	связывания их между собой	1	1
3825	персонажа были совмещены и	1	1
3826	отсутствует даже малейший намек	1	1
3827	жизни но имеется ряд	1	1
3828	из существенных закономерностей текста	1	1
3829	тексте парадоксальное сочетание старческого	1	1
3830	сверхсобытия и поэтически свидетельствует	1	1
3831	границей так и томящим	1	1
3832	то же время они	1	1
3833	преображении петра в павла	1	1
3834	и света например как	1	1
3835	параллелизма подсказывает возможность прочтения	1	1
3836	до сих пор ракурсы	1	1
3837	одна деталь прозрачно связывающая	1	1
3838	вокруг плачущего архиерея то	1	1
3839	какой бы то ни	1	1
3840	если в архиерей впервые	1	1
3841	тому как часовая стрелка	1	1
3842	немногочисленных случаях когда рассказчик	1	1
3843	персонажа на протяжении этого	1	1
3844	проснувшимися деревьями начало заключительной	1	1
3845	нового персонажа глава вторая	1	1
3846	из гостиной голоса сисоя	1	1
3847	если за все время	1	1
3848	влиятельной в русской литературе	1	1
3849	нему иначе хотя раньше	1	1
3850	настроения аналогичного настроению любимого	1	1
3851	мог выговорить ни слова	1	1
3852	физически мучительной для больного	1	1
3853	маркированном положении оказывается центральный	1	1
3854	быть прочитан как своего	1	1
3855	предлога чтобы встать и	1	1
3856	парах эпизодов имеет место	1	1
3857	занимает точку зрения одного	1	1
3858	оказывается всего лишь уходом	1	1
3859	свою лиминальную событийность и	1	1
3860	трагической иронии со стороны	1	1
3861	обоих этих пространств герой	1	1
3862	случайного и нелепого вызывающего	1	1
3863	ндравится нечего там чего	1	1
3864	смыслосообразную событийность излагаемых повествователем	1	1
3865	матери если во втором	1	1
3866	в не меньшей степени	1	1
3867	составляющая фон сюжетного события	1	1
3868	же самое происходит и	1	1
3869	интрига может быть воспринята	1	1
3870	писателя как учителя жизни	1	1
3871	от донарративных структур реального	1	1
3872	однако кумулятивность рассматриваемой фабулы	1	1
3873	в его жизненном выборе	1	1
3874	во второй раз когда	1	1
3875	и непонятно ему было	1	1
3876	делится строго пополам переломами	1	1
3877	детскому младенческому способу присутствия	1	1
3878	веровал но все же	2	1
3879	с появлением фоновых персонажей	1	1
3880	ногах и только покидая	1	1
3881	как будет по всей	2	1
3882	может быть определена как	1	1
3883	в комнату пятые эпизоды	1	1
3884	и незначительности следует трактовать	1	1
3885	окружающих его людей так	1	1
3886	в данном случае следует	1	1
3887	не отделена от последующих	1	1
3888	не воскрес знаменательно что	1	1
3889	воскресения утрачивает свою лиминальную	1	1
3890	белая зубчатая стена и	1	1
3891	была в детстве а	1	1
3892	белые березы и черные	1	1
3893	молча с вытянутыми физиономиями	1	1
3894	те же люди что	2	1
3895	ему в столь же	1	1
3896	знающего истину и ведущего	1	1
3897	тексте случай употребления настоящего	1	1
3898	а до каких пор	2	1
3899	тематическим нарастанием как организующий	1	1
3900	ритуальными действиями в данном	1	1
3901	угнетенности от которой освобождается	1	1
3902	чехову чужд риторике учительного	1	1
3903	литературного героя и сакральной	1	1
3904	верстах от церкви с	1	1
3905	дорогих гостей матери и	1	1
3906	начала жизни однако в	1	1
3907	мог предвидеть той техники	1	1
3908	разгорается все ярче как	1	1
3909	необходимого роста напряженности устремленного	1	1
3910	героя окружающими ничего не	1	1
3911	случае с архиереем что	1	1
3912	всей своей последовательности не	1	1
3913	себя внимание такая символическая	1	1
3914	и каменных монастырских стен	1	1
3915	в качестве единого нарративного	1	1
3916	все то что было	1	1
3917	и на чем он	1	1
3918	состоянием героя отчасти же	1	1
3919	простого обыкновенного человека который	1	1
3920	столь очевидны что побуждают	1	1
3921	залитая светом но отгороженная	1	1
3922	концептуален эпизоды анализируемого нарративного	1	1
3923	в пятнадцатом эта девочка	1	1
3924	истинное его устремление остро	1	1
