N	3gram	Tiupa_Anal	TeoriaLi
5477	тебя так пылко	1	1
5478	комическом идиллическом и	1	1
5479	композиционно и ритмически	1	1
5480	и писать под	1	1
5481	жизни как утверждает	1	1
5482	ложных границ существования	1	1
5483	имея общую с	1	1
5484	ее содержание к	1	1
5485	поэтому анекдот невозможно	1	1
5486	самозванства состоит не	1	1
5487	сама оказывается объектом	1	1
5488	или попросту чудаковатое	1	1
5489	ролевых границах это	1	1
5490	людьми концентрированным образом	1	1
5491	сверхличного ради личного	1	1
5492	многих других произведений	1	1
5493	и не манифестировано	1	1
5494	чеховского водевиля медведь	1	1
5495	с острым осознанием	1	1
5496	еще нет на	1	1
5497	идиллического присутствия в	1	1
5498	ключевая драматическая ситуация	1	1
5499	души-личности и сверхличной	1	1
5500	в иной коммуникативный	1	1
5501	подвига перестают быть	1	1
5502	рифмы данного стихотворения	1	1
5503	и выводя живую	1	1
5504	звонкого д и	1	1
5505	впечатления глоссализирующий т.е	1	1
5506	индивидуальность за пределы	1	1
5507	что-то втягивало но	1	1
5508	без исключения персонажей	1	1
5509	вследствие его личной	1	1
5510	жертвенное забвение личностью	1	1
5511	сказания это позиция	1	1
5512	момент его композиции	1	1
5513	например жалобная книга	1	1
5514	долженствования не во	1	1
5515	в жизнесложении принципиально	1	1
5516	у и а	1	1
5517	инверсию лирических персонажей	1	1
5518	притчей напротив предполагает	1	1
5519	внеязыковое и потому	1	1
5520	наглядна и знаменательна	1	1
5521	за минуту до	1	1
5522	встречается лишь однажды	1	1
5523	в качестве полноударных	1	1
5524	внутренне единую систему	1	1
5525	вертикальный хронотоп высшей	1	1
5526	большого сверхличного я	1	1
5527	первоначальное отделение эстетического	1	1
5528	поколений ослабляет и	1	1
5529	любовь и позерство	1	1
5530	способность хранения и	1	1
5531	субъекта и формы	1	1
5532	истоков элегической художественности	1	1
5533	субструктура стихотворения муза	1	1
5534	смену возобновленному повествованию	1	1
5535	всего лишь самозванной	1	1
5536	открытого навстречу сокровенному	1	1
5537	всеволод сами поидоша	1	1
5538	о юморе делающем	1	1
5539	компетентность предполагающая в	1	1
5540	героическому архетипу подвига	1	1
5541	композиционная форма лирики	1	1
5542	позиции а трепетность	1	1
5543	не обязательно сообщает	1	1
5544	а а у	1	1
5545	это разделение иерархично	1	1
5546	нежданной ипостаси наиболее	1	1
5547	ожидаемых от милой	1	1
5548	и якобы несущая	1	1
5549	действующие лица по	1	1
5550	определяющее значение драматический	1	1
5551	как одинокий бездомный	1	1
5552	внутреннюю обособленность но	1	1
5553	бы разрушить художественную	1	1
5554	объектного лирического персонажа	1	1
5555	тленья то я	1	1
5556	от своих событийных	1	1
5557	и идет полным	1	1
5558	как реальная возможность	1	1
5559	миропорядку а другому	1	1
5560	совершенно не носит	1	1
5561	заявленное лишь в	1	1
5562	стало ему на	1	1
5563	позиция осмеяния которая	1	1
5564	во втором эстетическая	1	1
5565	свободно играющее ими	1	1
5566	личностным меня лирической	1	1
5567	смыслосообразно пересиливает аллитерацию	1	1
5568	в неутолимой жажде	1	1
5569	не такое слово	1	1
5570	эстетической доминантой если	1	1
5571	многого множества половцев	1	1
5572	любопытства гибнет заглядывая	1	1
5573	этих границах она	1	1
5574	том или ином	1	1
5575	я в новую	1	1
5576	строфой из благодаря	1	1
5577	при всей своей	1	1
5578	целом ряде произведений	1	1
5579	авторской темой сколь	1	1
5580	женитьбы напротив оживает	1	1
5581	малейший шаг наш	1	1
5582	что иное как	1	1
5583	и как говорит	1	1
5584	игорь и всеволод	1	1
5585	значениями приход который	1	1
5586	порой многократно воспроизводимых	1	1
5587	при фонемах а	1	1
5588	дискурсов отнюдь не	1	1
5589	гневно порицает злонравных	1	1
5590	субъектов автора и	1	1
5591	дестабилизированных висит на	1	1
5592	антонимы свобода и	1	1
5593	динамике становления героическая	1	1
5594	ратная удаль обеих	1	1
5595	и ударной строки	1	1
5596	безграничного бытия предполагает	1	1
5597	что-то давит дыханье	1	1
5598	анаграмматической инверсией первых	1	1
5599	от ролевых отношений	1	1
5600	однако что в	1	1
5601	заданность самореализации стать	1	1
5602	приходят мотивы не	1	1
5603	по преимуществу невольному	1	1
5604	всегда предносится целое	1	1
5605	и большим я	1	1
5606	внутренне свободного игрового	2	1
5607	подвигов воспевание их	1	1
5608	третьих строках строф	1	1
5609	со стороны метапоэтического	1	1
5610	авторской эмоциональности однако	1	1
5611	состоит в совмещении	1	1
5612	а не ценностно	1	1
5613	добудем однако впоследствии	1	1
5614	героическая апофегма до	1	1
5615	большинства строк многообразны	1	1
5616	вдохновения но и	1	1
5617	сентиментальной поэзии весьма	1	1
5618	уже сделанный выбор	1	1
5619	комизм чье проникновение	1	1
5620	карамзина писавшего в	1	1
5621	как субъекта самоопределения	1	1
5622	из жизни либо	1	1
5623	приходит медитация строки	1	1
5624	в его летописных	1	1
5625	солидарности с напряжением	1	1
5626	еще а овладение	1	1
5627	между внутренней свободой	1	1
5628	саркастическое я есть	1	1
5629	контекстуально смежными значениями	1	1
5630	отношений анекдот не	1	1
5631	ударение на первой	1	1
5632	стопного ямба служат	1	1
5633	героя и ситуации	1	1
5634	системе внутритекстовых дискурсов	1	1
5635	финальной немой сцене	1	1
5636	несколько счастливых неповторившихся	1	1
5637	неустранимо как реальная	1	1
5638	модусов художественности может	1	1
5639	стороны адресата позицию	1	1
5640	не знает идиллической	1	1
5641	самовластья напишут наши	1	1
5642	преодолевая их внутреннюю	1	1
5643	глоссализирующий т.е делающий	1	1
5644	в стихотворении воспоминание	1	1
5645	соответствующий тип героя	1	1
5646	уже не смятенность	1	1
5647	волосок жизни диктовка	1	1
5648	раздваивается между ними	1	1
5649	вопрошает о судьбе	1	1
5650	героически самозабвенно олицетворяя	1	1
5651	героика не сводится	1	1
5652	самоопределяясь как одинокий	1	1
5653	личного самоопределения князя	1	1
5654	речь о трагическом	1	1
5655	ответственностью за свою	1	1
5656	противостоящего ей внешнего	1	1
5657	художественного смысла чем	1	1
5658	повторы в маркированном	1	1
5659	индивидуальность неизбежно принадлежит	1	1
5660	вместе с доминирующим	1	1
5661	другая жизнь природа	1	1
5662	например так и	1	1
5663	основаниями можно вести	1	1
5664	или внутренний голос	1	1
5665	этой системе внутритекстовых	1	1
5666	эпизода ко второму	1	1
5667	специфика объектной организации	1	1
5668	крайней мере внутренней	1	1
5669	да и персонажи	1	1
5670	островского образцом идиллического	1	1
5671	случайной это восстановление	1	1
5672	только то что	1	1
5673	явственно солирует риторический	1	1
5674	в этой малости	1	1
5675	от я-для-другого в	1	1
5676	уме подавленном тоской	1	1
5677	элегий ни к	1	1
5678	силу своей избыточности	1	1
5679	или словами жан-поля	1	1
5680	времени особенно продуктивной	1	1
5681	достигается не путем	1	1
5682	встречается нечасто и	1	1
5683	лирике это явление	1	1
5684	т.п типах ситуаций	1	1
5685	и особенно глоссализации	1	1
5686	смежными значениями приход	1	1
5687	в себе этот	1	1
5688	русской поэтической традиции	1	1
5689	отвергает извращает осмеивает	1	1
5690	способ самоактуализации я	1	1
5691	предносится целое нашего	1	1
5692	первоначально озвучивает отречение	1	1
5693	сюжета два хронотопа	1	1
5694	не возникает в	1	1
5695	не проходит бесследно	1	1
5696	духовной жажды трагический	1	1
5697	гиперболизированное и в	1	1
5698	котором как принято	1	1
5699	нового времени особенно	1	1
5700	миропорядком в основе	1	1
5701	выводя живую индивидуальность	1	1
5702	с явственно знаменует	1	1
5703	способность к которому	1	1
5704	наращивания этого слоя	1	1
5705	поэзии очень часто	1	1
5706	в шутливом стихотворении	1	1
5707	с сентиментализмом не	1	1
5708	снимается безысходность смерти	1	1
5709	жизни оказывается уже	1	1
5710	заданных ролевых границах	1	1
5711	комические эффекты могут	1	1
5712	пластика статуарного жеста	1	1
5713	изначально и распределена	1	1
5714	раскола вины за	1	1
5715	ситуация художественного мира	1	1
5716	понадобились еще а	1	1
5717	по своей эстетической	1	1
5718	меня эта контекстуальная	1	1
5719	поэтического дудения муза	1	1
5720	повести моя жизнь	1	1
5721	люлькой видя и	1	1
5722	ментального внутреннего слуха	1	1
5723	лирическую героиню и	1	1
5724	основной внутренней форме	1	1
5725	свободного отказа либо	1	1
5726	помощью временной локализации	1	1
5727	знает обретение себя	1	1
5728	вести речь о	1	1
5729	качестве особого эстетического	1	1
5730	граница сопрягающая и	1	1
5731	вовлечение адресата в	1	1
5732	своей ролью при	1	1
5733	обособленность но раз-влекать	1	1
5734	рассказывать себе самому	1	1
5735	интенции лирического героя	1	1
5736	чертами сатирический художник	1	1
5737	противопоставляют не фауста	1	1
5738	этой малости неотъемлемый	1	1
5739	жизни словами гегеля	1	1
5740	едва ли не	3	1
5741	трагической художественности гибель	1	1
5742	данном случае это	1	1
5743	и примеряя ее	1	1
5744	это и позволяет	1	1
5745	гомеровой илиаде равно	1	1
5746	могут быть понижены	1	1
5747	рода границ складываются	1	1
5748	свою очередь предстает	1	1
5749	а в данном	1	1
5750	субъективностью а своей	1	1
5751	сердце но не	1	1
5752	и жизнерадостная плясовая	1	1
5753	средствами поэтической глоссализации	1	1
5754	другими звуками в	1	1
5755	обе эти стороны	1	1
5756	оказывается никем внутренняя	1	1
5757	индивидуальности достигается не	1	1
5758	героев или соответствующих	1	1
5759	драматическое же я	1	1
5760	внеролевые границы человеческой	1	1
5761	в культуре дифференциация	1	1
5762	иных жизненных ценностей	1	1
5763	этимологически притворство напротив	1	1
5764	в традициях общечеловеческой	1	1
5765	и родного дола	1	1
5766	даже предательство совершается	1	1
5767	воодушевляющим и т.д	1	1
5768	ночной хронотоп тогда	1	1
5769	этой системе кадров	1	1
5770	с личностным меня	1	1
5771	воспринимающего сознания бахтин	1	1
5772	роль страдания сближает	1	1
5773	о а и	1	1
5774	зависимые от соседства	1	1
5775	но всегда имплицитно	1	1
5776	жизни выдвинутой искусством	1	1
5777	исторически наиболее молод	1	1
5778	диссонанса раскола вины	1	1
5779	самой ситуации рассказывания	1	1
5780	ради других ожидаемых	1	1
5781	как высшей в	1	1
5782	катастрофической неуверенности в	1	1
5783	в таких случаях	1	1
5784	мастерства рассказчика не	1	1
5785	ритмически симметрично пиррихий	1	1
5786	ценностей третий стих	1	1
5787	оценки или к	1	1
5788	самой себе чтобы	1	1
5789	осуществлению той же	1	1
5790	и даже его	1	1
5791	это прощальная краса	1	1
5792	актуализирует широкие интертекстуальные	1	1
5793	пределах строки а	1	1
5794	отъединенности принципиальное отличие	1	1
5795	беспрецедентного события часто	1	1
5796	туже и туже	1	1
5797	пушкина онегин и	1	1
5798	явилась диктовать аскетическое	1	1
5799	саввы грудцына черт	1	1
5800	личности восхищенное эстетическое	1	1
5801	анекдот не признает	1	1
5802	знанию как несомненно	1	1
5803	приобретает личностную целостность	1	1
5804	причастности к бытию	1	1
5805	снятии жизненных ценностей	1	1
5806	являли собой героику	1	1
5807	т составляющих вместе	1	1
5808	тарас бульба нимало	1	1
5809	видам пафоса идейно-эмоциональной	1	1
5810	а в его	1	1
5811	общенародной хвале хуле	1	1
5812	его самоопределения захочу	1	1
5813	о и о	1	1
5814	как принято говорить	1	1
5815	свободу от уз	1	1
5816	реализация такого выбора	1	1
5817	ролевую границу любить	1	1
5818	однако внутренняя активность	1	1
5819	модуса было введено	1	1
5820	предметом целью и	1	1
5821	сердцевине бытия ср	1	1
5822	куда же вы?	1	1
5823	не отделен от	1	1
5824	тогда как притчу	1	1
5825	повторами стих передает	1	1
5826	скамья на которой	1	1
5827	рифмовка все рифмы	1	1
5828	остальной жизнью в	1	1
5829	где речевая инициатива	1	1
5830	граница личностного самоопределения	1	1
5831	могут обнаруживать и	1	1
5832	порыва и ударной	1	1
5833	должен отдаться с	1	1
5834	мире других а	1	1
5835	стороны в единое	1	1
5836	собачкой и многих	1	1
5837	степени и к	1	1
5838	анекдотическим повествованием творится	1	1
5839	мир суть всеобщие	1	1
5840	строфы композиционно усиливает	1	1
5841	горда своей причастностью	1	1
5842	личности совершается как	1	1
5843	компетенция говорящего состоит	1	1
5844	как преодоление элегической	1	1
5845	к субъективной сердцевине	1	1
5846	из уст в	1	1
5847	милой гостьи приход	1	1
5848	лишь в литературе	1	1
5849	выработка композиционных форм	1	1
5850	имеющихся в тексте	1	1
5851	трагизм комизм и	1	1
5852	музу из объектного	1	1
5853	нового времени в	1	1
5854	малой роли в	1	1
5855	это случается с	1	1
5856	личной тайной героев	1	1
5857	притча не предполагает	1	1
5858	каждый малейший шаг	1	1
5859	к одному единственному	1	1
5860	ухода рука которая	1	1
5861	сатирический художник обретает	1	1
5862	защищенностью в круге	1	1
5863	хочет жить и	1	1
5864	музой ролевой границей	1	1
5865	в присутствии другого	1	1
5866	я из картины	1	1
5867	противоположная сатире трансформация	1	1
5868	однако между ними	1	1
5869	ближе к ядру	1	1
5870	человек должен отдаться	1	1
5871	иного ключевого слова	1	1
5872	к сверхличному содержанию	1	1
5873	позицию солидарности с	1	1
5874	например героизация или	1	1
5875	солирует риторический предел	1	1
5876	становится самим собой	1	1
5877	грозе островского или	1	1
5878	ахматовой предельно проста	1	1
5879	конце первого стиха	1	1
5880	миропорядка сатирическому я	1	1
5881	фактического присутствия в	1	1
5882	анаграмматическая или паронимическая	1	1
5883	всеобщему бытию других	1	1
5884	смятение но иного	1	1
5885	точке выхода его	1	1
5886	в совершенном произведении	1	1
5887	смерти поскольку единство	1	1
5888	и сверхличное метапоэтическое	1	1
5889	искусства слова как	1	1
5890	апофегма до которой	1	1
5891	в соотношении этих	1	1
5892	хронотоп в лирике	1	1
5893	толстовской смерти ивана	1	1
5894	ореолом трагедии однако	1	1
5895	сугубо смеховой жанр	1	1
5896	уже не мыслится	1	1
5897	сатиры как эстетической	1	1
5898	маяковского во весь	1	1
5899	заданности в связи	1	1
5900	противоположность идиллическому и	1	1
5901	заглавия обладает семантическим	1	1
5902	является в нежданной	1	1
5903	данном случае мифологемы	1	1
5904	нейтральное к языку	1	1
5905	является описанный бахтиным	1	1
5906	сводится к жизненному	1	1
5907	эмоциональности однако с	1	1
5908	рода эстетическая революция	1	1
5909	границах она предстает	1	1
5910	распавшейся целостности ценой	1	1
5911	державинское но вы	1	1
5912	в ценностных рамках	1	1
5913	чисто иронической антипатетической	1	1
5914	при назывании музы	1	1
5915	образ милой гостьи	1	1
5916	составляет достаточного основания	1	1
5917	сердце элегическое я	1	1
5918	предписаниях как персонаж	1	1
5919	уединенного сознания осуществляет	1	1
5920	может быть признано	1	1
5921	смешное но обязательно	1	1
5922	стороны имеют место	1	1
5923	рода однако эта	1	1
5924	часто лирический сюжет	1	1
5925	постигающая пушкинского пророка	1	1
5926	событийных границ и	1	1
5927	между ними имеется	1	1
5928	она разрушает себя	1	1
5929	нем определенные возможности	1	1
5930	дмитрий карамазов в	1	1
5931	внутренняя активность адресата	1	1
5932	представлено только одно	1	1
5933	внутренняя широта лирического	1	1
5934	ключевой мотив ситуации	1	1
5935	спрашивает себя и	1	1
5936	объектной организации феноменов	1	1
5937	долгое время отводилась	1	1
5938	т.е такого несовпадения	1	1
5939	высказывания а весь	1	1
5940	случаев ее употребления	1	1
5941	карнавализацию событийных границ	1	1
5942	в нежданной ипостаси	1	1
5943	строфа в свою	1	1
5944	и развитый романтиками	1	1
5945	и сверхличной одушевленности	1	1
5946	глоссализации в литературной	1	1
5947	способна оборвать волосок	1	1
5948	личность горда своей	1	1
5949	но от божья	1	1
5950	самом ср внутреннюю	1	1
5951	элегический герой из	1	1
5952	культуре дифференциация типов	1	1
5953	между всеми людьми	1	1
5954	именах обращаемые к	1	1
5955	шире внешней данности	1	1
5956	художественности может быть	1	1
5957	стиху и здесь	1	1
5958	я самоценно своим	1	1
5959	первых десятилетий хх	1	1
5960	реплик текста смеховая	1	1
5961	его катастрофической неуверенности	1	1
5962	стилей социальных диалектов	1	1
5963	эстетическая ситуация управляемая	1	1
5964	некоторого основания трагическое	1	1
5965	хронотоп уединения угла	1	1
5966	самоопределению здесь и	1	1
5967	героев расина и	1	1
5968	преемственно воспроизводимой в	1	1
5969	и равнодушна к	1	1
5970	анекдота выбор лексики	1	1
5971	вторжения и вот	1	1
5972	бахтин жизни анекдот	1	1
5973	совмещения внутренней и	1	1
5974	ее необратимостью ее	1	1
5975	запрета есть профанация	1	1
5976	события свершающегося ночью	1	1
5977	в новелле есть	1	1
5978	наблюдения именно таковы	1	1
5979	от ситуации ожидания	1	1
5980	уровни субъектной организации	1	1
5981	перед другим и	1	1
5982	особенно продуктивной для	1	1
5983	в былинах и	1	1
5984	о судьбе как	1	1
5985	нередко сводятся к	1	1
5986	не меньшими основаниями	1	1
5987	христианской душе поскольку	1	1
5988	невидимого тленья то	1	1
5989	в своей патетичности	1	1
5990	е о а	1	1
5991	диктовала диктование предполагает	1	1
5992	и позерство мечтателя	1	1
5993	я кладет начало	1	1
5994	строки и якобы	1	1
5995	ритмико-интонационный строй элегического	1	1
5996	субстратом доминирующего повтора	1	1
5997	устремленность в мир	1	1
5998	развитый романтиками чужд	1	1
5999	монолог в чистом	1	1
6000	запечатлевается национальное своеобразие	1	1
6001	чья роль в	1	1
6002	что каждый малейший	1	1
6003	вдохновения в мировой	1	1
6004	известном смысле домонологично	1	1
6005	в качестве бытийной	1	1
6006	хронотоп порога и	1	1
6007	частности это проявилось	1	1
6008	которого может служить	1	1
6009	непатетический комизм чье	1	1
6010	раздвоению лирической ситуации	1	1
6011	столь же существенная	1	1
6012	относительность всего сверхличного	1	1
6013	бахтин говорил о	1	1
6014	покровом тайны таким	1	1
6015	художественно воспринимающим сознанием	1	1
6016	жизнь герой не	1	1
6017	идейно-эмоциональной оценки или	1	1
6018	лишь первой строфой	1	1
6019	стихотворение ахматовой наделено	1	1
6020	новая форма искусства	1	1
6021	трагическом комическом идиллическом	1	1
6022	не более чем	2	1
6023	преимуществу за пределами	1	1
6024	избавлюсь от всех	1	1
6025	не тот кто	1	1
6026	лишь мягко локализует	1	1
6027	вписан в большой	1	1
6028	я носитель сверхсхемного	1	1
6029	словом жизнь второй	1	1
6030	свобода отрицания внешнего	1	1
6031	стихотворение героика трагизм	1	1
6032	появляется однако с	1	1
6033	подобном случае мы	1	1
6034	гласная фонема о	1	1
6035	случайно во второй	1	1
6036	тебе моем? имя	1	1
6037	а некий нравственный	1	1
6038	самоустранением фельетонного я	1	1
6039	и дола это	1	1
6040	стопах однако в	1	1
6041	отрицания внешнего не-я	1	1
6042	воздерживаться наконец в	1	1
6043	не приводит ни	1	1
6044	универсальной диады в	1	1
6045	мире он обнаруживает	1	1
6046	этой своей отъединенности	1	1
6047	внешней заданности ролевая	1	1
6048	ему о грядущем	1	1
6049	фонетический сигнал олицетворения	1	1
6050	константой текста в	1	1
6051	ямба служат лишь	1	1
6052	личные местоимения не	1	1
6053	дозволенное посрамление словесное	1	1
6054	плутовская перемена ролевых	1	1
6055	против субъективной безосновательности	1	1
6056	как против безликой	1	1
6057	предельно проста внутренний	1	1
6058	что в соседстве	1	1
6059	жизненной практике может	1	1
6060	второй строки жизненной	1	1
6061	претензией вследствие этой	1	1
6062	их ведет по	1	1
6063	сознания к другому	1	1
6064	целое ирония этимологически	1	1
6065	однако лирическая героиня	1	1
6066	в большинстве своем	1	1
6067	кощунство и непристойность	1	1
6068	имея в виду	1	1
6069	значительной степени зависим	1	1
6070	катастрофического нарастания так	1	1
6071	и что каждый	1	1
6072	не предполагается ни	1	1
6073	на себе сверхсхемные	1	1
6074	личного самоопределения обнаруживается	1	1
6075	персонажа фонетически готовится	1	1
6076	устанавливает вольный фамильярный	1	1
6077	которого приходится точка	1	1
6078	полноценно субъектного лирического	1	1
6079	ролевых масок сопровождаемая	1	1
6080	монологического вдохновения но	1	1
6081	как своей событийной	1	1
6082	юмористический смех это	1	1
6083	слушателей преодолевая их	1	1
6084	и покрывало несовместимое	1	1
6085	под покровом тайны	1	1
6086	парадоксальное сочетание самозабвения	1	1
6087	но не тяжело	1	1
6088	образом соотнесены между	1	1
6089	свою культурную автономию	1	1
6090	избытком объемлет всю	1	1
6091	тоже роль жена	1	1
6092	выступала сверхценным ценнее	1	1
6093	жизненные ценности аллитерационная	1	1
6094	динамики приводящей к	1	1
6095	и роман и	1	1
6096	сгущением ударных о	1	1
6097	и внешней границ	1	1
6098	в европейской традиции	1	1
6099	на земле ты	1	1
6100	начальные звуки соседних	1	1
6101	только вымышленные но	1	1
6102	к чаадаеву направляет	1	1
6103	я-в-мире между лицом	1	1
6104	как говорит дмитрий	1	1
6105	трагически повел себя	1	1
6106	исключающего возможность свободы	1	1
6107	психологический парадокс характеризует	1	1
6108	изображается так что	1	1
6109	брут не удовлетворясь	1	1
6110	я относительно своей	1	1
6111	андрий меняет прежнюю	1	1
6112	и одновременно слышит	1	1
6113	мнимо героическое исполнение	1	1
6114	перед художественно воспринимающим	1	1
6115	стихотворение написано стопным	1	1
6116	обладают ключевой значимостью	1	1
6117	совпадает с сарказмом	1	1
6118	финале же стихотворения	1	1
6119	муза и является	1	1
6120	равнодостойности сознаний встречающихся	1	1
6121	аллитерирующей оппозицией стихотворения	1	1
6122	суть взаимодействия индивидуального	1	1
6123	автора и читателя	1	1
6124	например в значительной	1	1
6125	зрителя слушателя развертыванием	1	1
6126	герой не оглядывается	1	1
6127	жизненного процесса путем	1	1
6128	взглянула но основной	1	1
6129	устремляется навстречу ее	1	1
6130	самости постигающая пушкинского	1	1
6131	субститутами устанавливаются порой	1	1
6132	закон собственно и	1	1
6133	обоих типов но	1	1
6134	творческой интенции лирического	1	1
6135	в единое идиллическое	1	1
6136	личности бессмертно неустранимо	1	1
6137	стихотворения в русской	1	1
6138	философии искусства и	1	1
6139	интонацию обремененного ответственностью	1	1
6140	с элегизмом почву	1	1
6141	собой героику малой	1	1
6142	наиболее молод и	1	1
6143	своих построений порой	1	1
6144	ногах нервно движутся	1	1
6145	к мужу гл	1	1
6146	мышления поскольку не	1	1
6147	перечисленные ценности миропорядка	1	1
6148	отношения к миру	1	1
6149	лирической героини-поэтессы ассонансная	1	1
6150	встречи-разлуки полная вписанность	1	1
6151	причастностью к сверхличному	1	1
6152	вишневый сад напоминает	1	1
6153	самолюбием смысла сатирическая	1	1
6154	обнаружиться как прочная	1	1
6155	превратному отражению я	1	1
6156	фонетически готовится сгущением	1	1
6157	большей косностью относительной	1	1
6158	художественным осмыслением того	1	1
6159	я трепещу и	1	1
6160	идиллика лишь мягко	1	1
6161	взаимодействия образуют событийные	1	1
6162	вдоль улиц шумных	1	1
6163	то саркастическая псевдоиндивидуальность	1	1
6164	принадлежит двум риторическим	1	1
6165	личной духовной жажды	1	1
6166	закономерно и смыслосообразно	1	1
6167	крайне существенную инверсию	1	1
6168	данности бытия я	1	1
6169	своего рода развернутое	1	1
6170	художественное целое поэмы	1	1
6171	мы строим свою	1	1
6172	это риторика ролевого	1	1
6173	предательство совершается героически	1	1
6174	простоте лирического сюжета	1	1
6175	кладущего конец повторам	1	1
6176	отношения еще не	1	1
6177	сатирический он представлен	1	1
6178	личностную уникальность самопроявлений	1	1
6179	в маркированном положении	1	1
6180	идиллии античности являли	1	1
6181	либо от мира	1	1
6182	существования способа присутствия	1	1
6183	приход музы этой	1	1
6184	ипостаси наиболее ощутимые	1	1
6185	центральной стопе ударный	1	1
6186	содержанию сказания это	1	1
6187	водевиля медведь может	1	1
6188	оживает становится самим	1	1
6189	в подобном случае	1	1
6190	предполагает хоровой сказание	1	1
6191	мы имеем не	1	1
6192	своей значимости своего	1	1
6193	строфе в из	1	1
6194	ролевой маски пошлости	1	1
6195	на почве одноименной	1	1
6196	диктовала уточненная таким	1	1
6197	весь его текст	1	1
6198	целостное забвение всего	1	1
6199	странничества пространственного и/или	1	1
6200	и связывающих ее	1	1
6201	с контекстуально смежными	1	1
6202	это не безысходное	1	1
6203	себе этот психологический	1	1
6204	потоке оговоримся также	1	1
6205	героя и авторской	1	1
6206	эстетическим аналогом духовно-практического	1	1
6207	провел с лизой	1	1
6208	готовым заданным формам	1	1
6209	ключевыми словами дешифрующими	1	1
6210	художественного внимания суть	1	1
6211	остается в тени	1	1
6212	веком героев бытийная	1	1
6213	многократно воспроизводимых в	1	1
6214	с решимостью несокрушимого	1	1
6215	существование приобретает личностную	1	1
6216	ты драматический хронотоп	1	1
6217	античности в этой	1	1
6218	все перечисленные ценности	1	1
6219	становится ритмической кульминацией	1	1
6220	и служит для	1	1
6221	внешними границами в	1	1
6222	коммуникативная характеристика того	1	1
6223	адресата позицию сотворчества	1	1
6224	есмы ци не	1	1
6225	разбираемое стихотворение ахматовой	1	1
6226	трагедии софокла совершает	1	1
6227	ознаменовалась не только	1	1
6228	ночью вертикальный хронотоп	1	1
6229	откровение того что	1	1
6230	героем толстовской смерти	1	1
6231	легкой жизнерадостной поэзии	1	1
6232	в музе ахматовой	1	1
6233	практике может быть	1	1
6234	частности прозаизмы а	1	1
6235	чем с публицистикой	1	1
6236	героя прямая медитация	1	1
6237	в снятии жизненных	1	1
6238	я в контексте	1	1
6239	внежизненно-активной позиции свойственной	1	1
6240	жертвенная готовность отказаться	1	1
6241	замирания внимательно взглянула	1	1
6242	некоего единичного эксцесса	1	1
6243	избыточности для миропорядка	1	1
6244	посещает лирическую героиню	1	1
6245	хвалы или хулы	1	1
6246	автобиографического героя жития	1	1
6247	глоссализации так и	1	1
6248	в стихе как	1	1
6249	становления героическая доминанта	1	1
6250	манифестирует авторскую активность	1	1
6251	шелухой ролевого поведения	1	1
6252	из наиболее ранних	1	1
6253	жизни подобно аристофану	1	1
6254	настоящей и будущей	1	1
6255	отдаться с которыми	1	1
6256	кладет начало героике	1	1
6257	слуха в частности	1	1
6258	стихотворение венчает тройной	1	1
6259	и проклинаю лирический	1	1
6260	ведь это не	1	1
6261	ценностной дистанции между	1	1
6262	и не прискорбно	1	1
6263	никем внутренняя свобода	1	1
6264	определенные задания реализуют	1	1
6265	как прочная сохраняющаяся	1	1
6266	ими служебного долга	1	1
6267	подвергается героизации наделяется	1	1
6268	бунина на фоне	1	1
6269	у него убеждения	1	1
6270	илиаде равно героизирована	1	1
6271	является художественным осмыслением	1	1
6272	юмора умения отрешиться	1	1
6273	формы высказывания напротив	1	1
6274	в статике пребывания	1	1
6275	иной преемственно воспроизводимой	1	1
6276	соотнесены между собой	1	1
6277	эта система ценностей	1	1
6278	читая жизнь мою	1	1
6279	безграничную внутреннюю свободу	1	1
6280	в художественной целостности	1	1
6281	эпизод ожидания строфа	1	1
6282	сгущения придается облик	1	1
6283	риторика ролевого обезличенного	1	1
6284	всеобщего или сверхличного	1	1
6285	поскольку оно существенным	1	1
6286	остается индивидуальность однако	1	1
6287	обладает достоверным но	1	1
6288	надиндивидуальным трансцендентным восходит	1	1
6289	имеем дело с	1	1
6290	непричастного к самоопределению	1	1
6291	зародившийся в предромантизме	1	1
6292	субъективной стороне художественного	1	1
6293	очередь предстает как	1	1
6294	татаро-монгольским нашествием приводит	1	1
6295	же стихотворения аллитерация	1	1
6296	жития протопопа аввакума	1	1
6297	сарказмом имея в	1	1
6298	уровни объектной организации	1	1
6299	ее внутренней субъективности	1	1
6300	самим собой так	1	1
6301	отвечает поскольку вместо	1	1
6302	я-в-мире обоснована эстетическая	1	1
6303	окказиональными антонимами лирическая	1	1
6304	жанр посрамляющий умершее	1	1
6305	за пределами классической	1	1
6306	с толпой столичных	1	1
6307	подобных случаях эстетическая	1	1
6308	типов высказывания в	1	1
6309	для сатиры как	1	1
6310	приложение запечатленного в	1	1
6311	частности наличие так	1	1
6312	жанровая форма трагедии	1	1
6313	внешних и внутренних	1	1
6314	к тому архаичному	1	1
6315	под шелухой ролевого	1	1
6316	организовано художественное целое	1	1
