N	3gram	Tiupa_Hudo	Narrotol
2792	со швейцаром водолечебницы	1	1
2793	худой высокий с	1	1
2794	счастливым когда около	1	1
2795	известной искренности писавшего	1	1
2796	и прямо как	1	1
2797	словом пыль еще	1	1
2798	тип под которым	1	1
2799	чужая тайна личного	1	1
2800	мир произведения особая	1	1
2801	епархиального архиерея который	1	1
2802	характер обособляя человеческое	1	1
2803	василисой письма не	1	1
2804	моральное поражение в	1	1
2805	идейного спора рассказчика-художника	1	1
2806	каждому характерное в	1	1
2807	и.н сухих чехов	1	1
2808	есть бескорыстная самоактуализация	1	1
2809	лида может полюбить	1	1
2810	уже знаем нечто	1	1
2811	бессмысленного письма солдатом	1	1
2812	мнению б м	1	1
2813	не смеет произнести	1	1
2814	святители-угодники там теперь	1	1
2815	только земца [...]	1	1
2816	не менее выполняет	1	1
2817	внутреный старик со	1	1
2818	жизнь чеховского человека	1	1
2819	в следующем эпизоде	1	1
2820	лишь то что	1	1
2821	хотелось пожить пожить	1	1
2822	подлинное прозрение которым	1	1
2823	этом читатель относится	1	1
2824	одеялом с забором	1	1
2825	равно в пределах	1	1
2826	он восклицает как?	1	1
2827	старшенького целуя его	1	1
2828	относится к герою	1	1
2829	и привыкший тут	1	1
2830	была такою в	1	1
2831	знающего личной тайны	1	1
2832	шляпу но потерявшем	1	1
2833	или сытый здоровый	1	1
2834	противоположном безумие коврина	1	1
2835	произнести ни единого	1	1
2836	классического реализма однако	1	1
2837	ближним нельзя сидеть	1	1
2838	в литературе личности	1	1
2839	ночь шла спать	1	1
2840	мезонином вообще обострен	1	1
2841	озадачена а порой	1	1
2842	в я линков	3	1
2843	пьянствует в таком	1	1
2844	постепенное укрупнение плана	1	1
2845	в другом и	1	1
2846	в родном углу	2	1
2847	словно впервые замечает	1	1
2848	весь сияет от	1	1
2849	пришвин это не	1	1
2850	него уже было	1	1
2851	содержателен чем это	1	1
2852	отношениях к анне	1	1
2853	не вызывало никаких	1	1
2854	в самой лиде	1	1
2855	видит в герое	1	1
2856	чем это бездушное	1	1
2857	тому что счастье	1	1
2858	построена так словно	1	1
2859	и нужное на	1	1
2860	делах и прочих	1	1
2861	собою довольства что	1	1
2862	то и его	1	1
2863	он видел как	1	1
2864	встречаемся в рассказе	1	1
2865	гуров мы не	1	1
2866	в театре самое	1	1
2867	как можно догадаться	1	1
2868	жалостливая барышня с	1	1
2869	приедет сюда ах	1	1
2870	и важнее человека	1	1
2871	присутствует в тексте	1	1
2872	продукт ответственной самоактуализации	1	1
2873	назначении кабинетов водолечебницы	1	1
2874	и опять потянул	1	1
2875	в его утопически-нигилистических	1	1
2876	после точки с	1	1
2877	восклицанием выражающим мысли	1	1
2878	и высокая иносказательность	1	1
2879	неодетых женщин и	1	1
2880	чеховские координаты в	1	1
2881	на всем свете	1	1
2882	личность же индивидуальная	1	1
2883	другое событие [...]	1	1
2884	позиции характер этот	1	1
2885	говорит о своей	1	1
2886	можно встретиться с	1	1
2887	пыли со всадником	1	1
2888	объединяющимся в личностном	1	1
2889	и его обмен	1	1
2890	степени противостоит как	1	1
2891	шею красивые серые	1	1
2892	именно в этом	1	1
2893	трактире у сестры	1	1
2894	как-то там ефимья	1	1
2895	художника перед лидой	1	1
2896	и олеандром молодежь	1	1
2897	личность не только	1	1
2898	личность необходимо отнестись	1	1
2899	этого характера переменчиво	1	1
2900	неуместна как и	1	1
2901	мечтал каждый вечер	1	1
2902	лиды и причина	1	1
2903	коврина чье уединенное	1	1
2904	мертвыми никому не	1	1
2905	и пространстве появляются	1	1
2906	[...] сказал я	1	1
2907	не растворяется в	1	1
2908	генерал и последний	1	1
2909	чеховского человека есть	1	1
2910	с которым можно	1	1
2911	в жизни ионыча	1	1
2912	может быть реализована	1	1
2913	если бы эти	1	1
2914	общественная активность способна	1	1
2915	своей определенности личность	1	1
2916	моложавости влюбленности в	1	1
2917	мы тем не	1	1
2918	поражение в глазах	1	1
2919	себя где-нибудь в	1	1
2920	относясь при этом	1	1
2921	сестер волчаниновых упоенно	1	1
2922	и веселы и	1	1
2923	никитин и откуда	1	1
2924	жарящейся свининой которая	1	1
2925	словами как василиса	1	1
2926	со-переживание жизни на	1	1
2927	все та же	2	1
2928	индивидуальная форма общечеловеческого	1	1
2929	письме однако фрагменты	1	1
2930	армейской службы он	1	1
2931	восклицает как? как?	1	1
2932	отвечают реальной действительности	1	1
2933	что повествователь наделяет	1	1
2934	соответствующий ему своей	1	1
2935	больничным одеялом с	1	1
2936	здесь присутствует одновременно	1	1
2937	суть неотождествимые аспекты	1	1
2938	в одном кадре	1	1
2939	от дедушки говорила	1	1
2940	же итог его	1	1
2941	деятельная характер ее	1	1
2942	пыли чернильница символически	1	1
2943	преимущество художника перед	1	1
2944	бытия на кладбище	1	1
2945	два разнородных строя	1	1
2946	но всепроникающей авторской	1	1
2947	стих совсем однако	1	1
2948	результат сознательного самоопределения	1	1
2949	итог его рассуждений	1	1
2950	нелепицу глухонемого слова	1	1
2951	ощутить карикатурную нелепицу	1	1
2952	с мезонином вообще	1	1
2953	я не могу	1	1
2954	себе другого для	1	1
2955	а три взаимно	1	1
2956	слово но совершенно	1	1
2957	ефимьи столь же	1	1
2958	и смерти каждого	3	1
2959	из народной жизни	1	1
2960	не означает что	1	1
2961	второй царица небесная	1	1
2962	личности увиденной как	1	1
2963	наблюдательности что касается	1	1
2964	реалистическим романом единство	1	1
2965	героя субъекта интереса	1	1
2966	фразеология военых постановлений	1	1
2967	простодушной духовностью матери	1	1
2968	у чехова как	2	1
2969	своего папашу который	1	1
2970	характера персонажа пожалуй	1	1
2971	мотивированным обстоятельствами угадывалась	1	1
2972	как слепой или	1	1
2973	этой искуснейшей в	1	1
2974	взысканий это опять-таки	1	1
2975	в плане как	1	1
2976	к социальной типажности	1	1
2977	в контексте второй	1	1
2978	и слово шляпа	1	1
2979	которых может быть	1	1
2980	люди без тайны	1	1
2981	с мнением согласно	1	1
2982	и та же	1	1
2983	дел прав так	1	1
2984	не слушает или	1	1
2985	праздности например когда	1	1
2986	мысль то испытывает	1	1
2987	все эти здоровые	1	1
2988	ранее представленные читателю	1	1
2989	опять-таки готовое жанровое	1	1
2990	пронюхали подлецы подумал	1	1
2991	и дифференцированной обусловленности	1	1
2992	как это обычно	1	1
2993	а визит генерала	1	1
2994	свете нет ближе	1	1
2995	задергал нижней губой	1	1
2996	пыль еще раз	1	1
2997	легко представить себе	1	1
2998	или не смеет	1	1
2999	весь день провел	1	1
3000	рода нерассказанный анекдот	1	1
3001	сияет от солнца	1	1
3002	больницы и школы	1	1
3003	и он понял	1	1
3004	которые окружают гурова	1	1
3005	и глядел неподвижно	1	1
3006	значительный вклад в	1	1
3007	начинается так у	1	1
3008	рассказе никто никого	1	1
3009	повторяемостью того что	1	1
3010	мы узнаем о	1	1
3011	в прошлом году	1	1
3012	характер так создавался	1	1
3013	тихая добродушная жалостливая	1	1
3014	как и все	1	1
3015	читатель чьи симпатии	1	1
3016	кривенко иной раз	1	1
3017	а липовский о	1	1
3018	принадлежащих очень разным	1	1
3019	теперь на всем	1	1
3020	всемирно-историческом масштабе практический	1	1
3021	страницах рассказа в	1	1
3022	единство характерного и	1	1
3023	укрупнение плана выделение	1	1
3024	удав и кролик	1	1
3025	деле не была	1	1
3026	это бездушное флю-флю-флю	1	1
3027	что сообщалось о	1	1
3028	носил ли шляпу	1	1
3029	ничего не будут	1	1
3030	его внешним обликом	1	1
3031	творческий кризис все	1	1
3032	пыль срывало шляпы	1	1
3033	его любовь ему	1	1
3034	в другом отношении	1	1
3035	только что вернулась	1	1
3036	то анекдот в	1	1
3037	рождественском поздравлении о	1	1
3038	лишь дли того	1	1
3039	потянул руку к	1	1
3040	с его началом	1	1
3041	разве было что-нибудь	1	1
3042	общения о неуничтожимости	1	1
3043	социальной устроенности обеспеченности	1	1
3044	внешность и характер	1	1
3045	с подлинным художником	1	1
3046	с кисочкой как	1	1
3047	чтобы за характером	1	1
3048	себе и к	1	1
3049	под крыши деревья	1	1
3050	перекликаясь друг с	1	1
3051	самоактуализация и адаптация	1	1
3052	мнимое средство общения	1	1
3053	слово не случайно	1	1
3054	же обоснованы но	1	1
3055	главным объектом насмешливого	1	1
3056	их открытыми для	1	1
3057	не случайна ее	1	1
3058	отношения между людьми	1	1
3059	все отчетливее кристаллизуется	1	1
3060	это не я	1	1
3061	жалосливая и т	1	1
3062	содержит в себе	2	1
3063	не уставная фраза	1	1
3064	до повторений диктуемой	1	1
3065	ситуацию учитывает переменные	1	1
3066	аспекты нашего самоопределения	1	1
3067	наследует это открытие	1	1
3068	любовь которая была	1	1
3069	нею бежал белый	1	1
3070	с другом связываясь	1	1
3071	системе которых может	1	1
3072	бытия и доила	1	1
3073	мыслима только субъективно	1	1
3074	повествователь наделяет обновленного	1	1
3075	универсальному так и	1	1
3076	победу удаляя покоряющуюся	1	1
3077	чтобы вся жизнь	1	1
3078	от лессинговой аксиомы	1	1
3079	становится внятной и	1	1
3080	уставная фраза перьвейший	1	1
3081	характерности к робости	1	1
3082	гуров постоял немного	1	1
3083	внешнюю сторону жизни	1	1
3084	этом вопреки лессингу	1	1
3085	а п чудаков	3	1
3086	как солдат в	1	1
3087	торопясь разглагольствует какой	1	1
3088	пожить пожить и	1	1
3089	а по причине	1	1
3090	чтобы тотчас забыть	1	1
3091	крылова жестко очерченный	1	1
3092	томится недовольством собой	1	1
3093	у кого до	1	1
3094	человеческого общения о	1	1
3095	этой своей чисто	1	1
3096	и люди без	1	1
3097	жизни и смерти	4	1
3098	подлинным художником хотя	1	1
3099	между характером и	1	1
3100	пьет чай в	1	1
3101	раньше она любила	1	1
3102	но ведь к	1	1
3103	открытие весьма отчужденно	1	1
3104	не отгороженная от	1	1
3105	силу детерминизма обстоятельств	1	1
3106	печку дремала ли	1	1
3107	социально-ролевым формам человеческих	1	1
3108	ней есть жалкое	1	1
3109	входит без церемонии	1	1
3110	с темной родинкой	1	1
3111	романтику чехов тем	1	1
3112	одновременно и высокая	1	1
3113	активность способна оказаться	1	1
3114	сторону жизни притча	1	1
3115	этой связи к	1	1
3116	сердцем и головой	1	1
3117	мы не знаем	1	1
3118	с действительной жизнью	1	1
3119	заурядным характером но	1	1
3120	я верю в	1	1
3121	будущее какая была	1	1
3122	ли шляпу гуров	1	1
3123	о назначении кабинетов	1	1
3124	могло осуществить взаимодействие	1	1
3125	понял ясно что	1	1
3126	уже две недели	1	1
3127	я субъекта самоопределения	1	1
3128	серьезность непоколебимая правильность	1	1
3129	приданое к тому	1	1
3130	глазами и опять	1	1
3131	ладу с покоем	2	1
3132	письма было бессмысленным	1	1
3133	и в контексте	1	1
3134	прежнего якобы настоящего	1	1
3135	что человек есть	1	1
3136	говорили субъектов праздного	1	1
3137	в качестве личности	1	1
3138	понять плачет она	1	1
3139	волынский разве действующие	1	1
3140	вслед за поздравлением	1	1
3141	отдельную ситуацию учитывает	1	1
3142	вечном сне какой	1	1
3143	жизни в целом	1	1
3144	две необходимые чеховские	1	1
3145	общечеловеческого которое отнюдь	1	1
3146	жизни как она	1	1
3147	и уважать в	1	1
3148	определенной категории людей	1	1
3149	профанации слова отождествление	1	1
3150	в лице своих	1	1
3151	конструированием своего я	1	1
3152	это социальная обособленность	1	1
3153	по образованию филолог	1	1
3154	царица небесная святители-угодники	1	1
3155	срывало шляпы кажется	1	1
3156	дедушка тихий добрый	1	1
3157	лишена этого внимания	1	1
3158	и как будто	1	1
3159	кажется счастливым когда	1	1
3160	характер приходится к	1	1
3161	спать и видела	1	1
3162	деловитость серьезность непоколебимая	1	1
3163	берете однако и	1	1
3164	сытый здоровый мордатый	1	1
3165	свете став женой	1	1
3166	овнешненность исчерпанность персонажа	1	1
3167	другого для других	1	1
3168	ощущение достоверности живого	1	1
3169	где конкретно-историческая проблематика	1	1
3170	словесности интересен не	1	1
3171	бесконечной и дифференцированной	1	1
3172	болью в финале	1	1
3173	же не все	1	1
3174	она терпит моральное	1	1
3175	это уже не	1	1
3176	генерал не запоминает	1	1
3177	тайны так и	1	1
3178	же побуждает взглянуть	1	1
3179	машей предстает простым	1	1
3180	и видела во	1	1
3181	только в магнитном	1	1
3182	по его словам	1	1
3183	притчи общечеловеческом измерении	1	1
3184	высокая иносказательность общение	1	1
3185	самому и к	1	1
3186	есть бахус приобретает	1	1
3187	вписанный в нее	1	1
3188	историю своей встречи	1	1
3189	воспользоваться так а	1	1
3190	так мило одеты	1	1
3191	кукине видевшая в	1	1
3192	личность же мыслима	1	1
3193	способ существования характерным	1	1
3194	недовольству жизнью к	1	1
3195	концовке фразы после	1	1
3196	возмущена ничто не	1	1
3197	вспомнить некоторые жанровые	1	1
3198	иного раздраженного критика	1	1
3199	свою главную мысль	1	1
3200	а как к	1	1
3201	свежий генерал или	1	1
3202	такой девушки можно	1	1
3203	с его внешним	1	1
3204	на кладбище он	1	1
3205	столь же мало	2	1
3206	и фыркала и	1	1
3207	ее и к	1	1
3208	глядят на него	1	1
3209	которой только что	1	1
3210	себе перенесенным на	1	1
3211	поразившую гурова живешь	1	1
3212	снегу навалило под	1	1
3213	чехова даже общественная	1	1
3214	поэтому вслед за	1	1
3215	женитьба никитина в	1	1
3216	ее лицам самоактуализация	1	1
3217	открытие классического реализма	1	1
3218	объективно чужое я	1	1
3219	пробуждении у читателя	1	1
3220	рядового с генералом	1	1
3221	мире притча же	1	1
3222	уж пронюхали подлецы	1	1
3223	у него уже	1	1
3224	анекдотический диалог-разноголосица столкновение	1	1
3225	получение письма из	1	1
3226	того чтобы создать	1	1
3227	глядела она безучастно	1	1
3228	чужое я наблюдаемое	1	1
3229	укрупнение плана в	1	1
3230	отношений столь же	1	1
3231	в.я линков обобщающая	1	1
3232	в общении с	1	1
3233	к иной жизни	1	1
3234	мысли и воображения	1	1
3235	впадая в романтику	1	1
3236	не делает вероятно	1	1
3237	странице письма появляется	1	1
3238	читавший гамбургской драматургии	1	1
3239	где в каждой	1	1
3240	теплая изящная полная	1	1
3241	в его отношениях	1	1
3242	пытается выстроить в	1	1
3243	замечательное самое важное	1	1
3244	в мир произведения	1	1
3245	он чувствовал глубокое	1	1
3246	и событий вдруг	1	1
3247	чехов решительно отступает	1	1
3248	иначе благодаря притчевой	1	1
3249	как человека ее	1	1
3250	полярностей чтобы за	1	1
3251	в цепочки создают	1	1
3252	порывает с действительной	1	1
3253	авторским восклицанием выражающим	1	1
3254	дороже и важнее	1	1
3255	входит в жизнь	1	1
3256	столь случайные детали	1	1
3257	словами но еще	1	1
3258	читателя в ее	1	1
3259	об одном как-то	1	1
3260	у каких-то людей	1	1
3261	билось сердце сердцебиение	1	1
3262	никого не слушает	1	1
3263	пространстве появляются оба	1	1
3264	сторону жизни эта	1	1
3265	не все было	1	1
3266	однако здесь присутствует	1	1
3267	практический же итог	1	1
3268	художественной сверхзадачи чехова	1	1
3269	смысл побуждая задуматься	1	1
3270	собачкой самый общий	1	1
3271	сохранившем шляпу но	1	1
3272	того чтобы воспринимать	1	1
3273	ночью и все	1	1
3274	объектом насмешливого наблюдения	1	1
3275	как хотелось того	1	1
3276	в чеховском тексте	1	1
3277	быть может во	1	1
3278	другому человеку и	1	1
3279	анализа предполагающего вскрытие	1	1
3280	сидел больной в	1	1
3281	усилия на то	1	1
3282	добрая жалосливая и	1	1
3283	собственной жизни вместо	1	1
3284	не каждому характерное	1	1
3285	калош превращается в	1	1
3286	с соломоновой суетой	1	1
3287	с самого начала	1	1
3288	как и казарменная	1	1
3289	панихида например мы	1	1
3290	веселы и когда	1	1
3291	но служит в	1	1
3292	исходном для притчи	1	1
3293	и адаптация суть	1	1
3294	что создает ощущение	1	1
3295	себе и своей	1	1
3296	замечает в зеркале	1	1
3297	другому как к	1	1
3298	фразой повествователя завершающего	1	1
3299	столе чернильница серая	1	1
3300	и внутренним в	1	1
3301	координаты в системе	1	1
3302	чувствовали что эта	1	1
3303	это открытие весьма	1	1
3304	когда около дома	1	1
3305	стоял и глядел	1	1
3306	и внешней праздности	1	1
3307	присутствие тайны когда	1	1
3308	в берете однако	1	1
3309	с красным затылком	1	1
3310	запылившаяся чернильница при	1	1
3311	с забором серым	1	1
3312	сама судьба предназначила	1	1
3313	вдруг открывается подспудная	1	1
3314	смежные но не	1	1
3315	же надежда на	1	1
3316	швейцаром водолечебницы тоже	1	1
3317	нервностью и называл	1	1
3318	рассказа он восклицает	1	1
3319	окружают гурова в	1	1
3320	оказаться футляром личности	1	1
3321	том что он	1	1
3322	изящная полная любви	1	1
3323	наблюдаемое и описываемое	1	1
3324	менее выполняет эту	1	1
3325	еще влажный от	1	1
3326	равнодушии к жизни	2	1
3327	каждый вечер ложась	1	1
3328	у чехова настолько	1	1
3329	мягкую белую шею	1	1
3330	сюда ах скучно	1	1
3331	на нее то	1	1
3332	своего служения ближним	1	1
3333	выстроить в своем	1	1
3334	самоопределения выбора жизненной	1	1
3335	представителю чего-то общего	1	1
3336	упоенно живет этой	1	1
3337	только что словно	1	1
3338	довольства что сумел	1	1
3339	стала говорить и	1	1
3340	например мы узнаем	1	1
3341	н учить это	1	1
3342	или не умеет	1	1
3343	это не случай	1	1
3344	более понятны чем	1	1
3345	над своею нервностью	1	1
3346	б м мейлаха	1	1
3347	на свои вопросы	1	1
3348	без церемонии не	1	1
3349	и что в	1	1
3350	в чеховском мире	3	1
3351	цепочки создают смыслы	1	1
3352	же как и	2	1
3353	адаптации личности к	1	1
3354	равного себе характера	1	1
3355	с была на	1	1
3356	типажный психологический облик	1	1
3357	в рождественском поздравлении	1	1
3358	реализме стойко уверовавших	1	1
3359	серым длинным с	1	1
3360	положительных рассудительных и	1	1
3361	противоречивой автономии под	1	1
3362	детали несущественные с	1	1
3363	мы не спасаем	1	1
3364	диктуемой ею фразы	1	1
3365	благостные причитания ефимьи	1	1
3366	на холст живописца	1	1
3367	как василиса или	1	1
3368	а объектный вещный	1	1
3369	него вдруг забилось	2	1
3370	вплоть до повторений	1	1
3371	рассудительных и религиозно-убежденных	1	1
3372	любила своего папашу	1	1
3373	создают смыслы важные	1	1
3374	только не знающего	1	1
3375	издаваемых жарящейся свининой	1	1
3376	провел с головной	1	1
3377	романом единство характерного	1	1
3378	и психологическом есть	1	1
3379	рождается в точке	1	1
3380	зрелый чеховский рассказ	1	1
3381	чувство стыда за	1	1
3382	еще можно встретиться	1	1
3383	и когда все	1	1
3384	личность внутренняя сторона	1	1
3385	из поля зрения	1	1
3386	бумаге торопясь разглагольствует	1	1
3387	историзм ее характера	1	1
3388	нервная сознательная жизнь	2	1
3389	срывало шляпы необязательность	1	1
3390	павильоне у верне	1	1
3391	в системе которых	1	1
3392	характером мотивированным обстоятельствами	1	1
3393	которые глядят на	1	1
3394	стороне лиды отрицать	1	1
3395	эстетически чуткий читатель	1	1
3396	демонстрируемые явно душевные	1	1
3397	в ее поступке	1	1
3398	ту где персонаж	1	1
3399	социальной типажности как	1	1
3400	инобытие личности для	2	1
3401	нужное на свете	1	1
3402	ее поступке обнаруживается	1	1
3403	что эта их	1	1
3404	сообщалось о герое	1	1
3405	разглагольствует какой есть	1	1
3406	василисы и ефимьи	1	1
3407	искренне попросту по-человечески	1	1
3408	жизнь есть сосредоточенное	1	1
3409	благодаря характеру никитина	1	1
3410	характер это социальная	1	1
3411	шляпа в паре	1	1
3412	не правда ли?	1	1
3413	смысл художественного события	1	1
3414	своего счастья преодолевший	1	1
3415	ближе дороже и	1	1
3416	здесь не служит	1	1
3417	уравнивала рядового с	1	1
3418	сверхзадачи чехова которая	1	1
3419	стараясь уловить свою	1	1
3420	жива ли слово	1	1
3421	до чехова по	1	1
3422	предугадывает последующее развитие	1	1
3423	сформировавшийся в системе	1	1
3424	своими кипарисами имел	1	1
3425	мягким взглядом очень	1	1
3426	к обретенной социальной	1	1
3427	и уже начиналась	1	1
3428	для друга [...]	1	1
3429	поговорил с ним	1	1
3430	ходила в берете	1	1
3431	какие-то особенные мысли	1	1
3432	сергеевна и он	1	1
3433	объективно существующего другого	1	1
3434	чужой дом назначаемый	1	1
3435	учитывает переменные мелькающие	1	1
3436	но и самого	1	1
3437	масштабы своего служения	1	1
3438	одинокого накопительства то	1	1
3439	не оставляет места	1	1
3440	гурова к анне	1	1
3441	одна и та	1	1
3442	за авторским восклицанием	1	1
3443	пока егор на	1	1
3444	писателя как учителя	1	1
3445	реализма однако чехов	1	1
3446	классической монады равного	1	1
3447	я к модификациям	1	1
3448	у людей положительных	1	1
3449	с мезонином где	1	1
3450	однако им она	1	1
3451	узнавая себя в	1	1
3452	точно больничным одеялом	1	1
3453	приятной улыбкой и	1	1
3454	к окружающим ее	1	1
3455	мыслей в ее	1	1
3456	откуда они все	1	1
3457	об известной искренности	1	1
3458	внешним инобытием среди	1	1
3459	переменные мелькающие впечатления	1	1
3460	им она не	1	1
3461	и всей первой	1	1
3462	национально-исторической жизни характеры	1	1
3463	обсуждают проблему внучат	1	1
3464	излишней носил ли	1	1
3465	произведения особая личностно-актуальная	1	1
3466	нежели у его	1	1
3467	уязвима но достаточно	1	1
3468	музыки и треск	1	1
3469	внешней стороны то	1	1
3470	не любил бывать	1	1
3471	конечном счете характер	1	1
3472	том случае если	2	1
3473	нам внешнюю сторону	1	1
3474	по романам и	1	1
3475	в направил свои	1	1
3476	происходит и с	1	1
3477	в творческом наследии	1	1
3478	человеческих отношений столь	1	1
3479	она из деревни	1	1
3480	того что лида	1	1
3481	личности лида для	1	1
3482	генерал или сытый	1	1
3483	с внутренним я	1	1
3484	у себя в	1	1
3485	его ролевой типажный	1	1
3486	молодежи и т	1	1
3487	она думала о	1	1
3488	определенной социально-психологической характерностью	1	1
3489	есть продукт ответственной	1	1
3490	художником это диалогически-личностная	1	1
3491	назначению утратившее способность	1	1
3492	любви начинается так	1	1
3493	мысли словами как	1	1
3494	внешним конструированием своего	1	1
3495	где-нибудь в белеве	1	1
3496	не более содержателен	1	1
3497	видит в нем	1	1
3498	позиции писателя как	1	1
3499	то чтобы обрести	1	1
3500	как к единичному	1	1
3501	человеку и к	1	1
3502	представляет собой один	1	1
3503	качестве рождественского поздравления	1	1
3504	о ради такой	1	1
3505	интроспекция здесь не	1	1
3506	в кривенко иной	1	1
3507	на ногах только	1	1
3508	крыши деревья белые-белые	1	1
3509	создает ощущение его	1	1
3510	самоопределения личностность человека	1	1
3511	розовый свежий генерал	1	1
3512	толстого универсалиями повседневного	1	1
3513	в частности бездеятельность	1	1
3514	не обращая внимания	1	1
3515	малых дел прав	1	1
3516	старухой обсуждают проблему	1	1
3517	пепел одинокого накопительства	1	1
3518	тогда как во	1	1
3519	притчевое слово не	1	1
3520	где персонаж выступает	1	1
3521	воли и чувства	1	1
3522	на этом свете	2	1
3523	русской литературе позиции	1	1
3524	замигал глазами и	1	1
3525	определений таков что	1	1
3526	том смысле как	1	1
3527	случайно речь повествователя	1	1
3528	как он сам	2	1
3529	но мы делаем	1	1
3530	вот он достиг	1	1
3531	никак не могло	1	1
3532	выявляются в качестве	1	1
3533	искуснейшей в своей	1	1
3534	эта нелепая чернильница	1	1
3535	в павильоне у	1	1
3536	любил бывать дома	1	1
3537	деталей очевидна если	1	1
3538	внимания на неодетых	1	1
3539	вместо того чтобы	2	1
3540	кристаллизуется в своей	1	1
3541	личности наиболее характерной	1	1
3542	службы он живет	1	1
3543	реальные масштабы своего	1	1
3544	детство тоскливую юность	1	1
3545	мордатый с красным	1	1
3546	ли печку дремала	1	1
3547	учитель словесности интересен	1	1
3548	каждой могиле чувствуется	1	1
3549	здоровый мордатый с	1	1
3550	герою нс как	1	1
3551	своей встречи с	1	1
3552	к своему невежеству	1	1
3553	два а три	1	1
3554	в паре со	1	1
3555	существовании этого человека	1	1
3556	рассказе простодушной духовностью	1	1
3557	словах? поэтому вслед	1	1
3558	его единичность но	1	1
3559	как характер внешняя	1	1
3560	мило одеты и	1	1
3561	несомненно на стороне	1	1
3562	он бы крайне	1	1
3563	я поэтому обладательница	1	1
3564	и в сердце	1	1
3565	холст живописца достаточно	1	1
3566	письма однако им	1	1
3567	знаем а анна	1	1
3568	чистая благородная теплая	1	1
3569	с изумлением и	2	1
3570	то что я	2	1
3571	то что мы	1	1
3572	он мечтал каждый	1	1
3573	действующих лиц у	1	1
3574	чего-то общего культуры	1	1
3575	из деревни царица	1	1
3576	затылком егор или	1	1
3577	она любила своего	1	1
3578	а в поле	1	1
3579	как ошибочно сводить	1	1
3580	из церкви и	1	1
3581	реализм xix в	1	1
3582	собой понятия смежные	1	1
3583	натура активная деятельная	1	1
3584	делает вероятно пьянствует	1	1
3585	она залилась слезами	1	1
3586	позднего толстого универсалиями	1	1
3587	не будут делать	1	1
3588	инвективах против теории	1	1
3589	коричневой лысиной он	1	1
3590	жизни на святках	1	1
3591	ложное искаженное инобытие	1	1
3592	было доступно человеку	1	1
3593	и по глазам	1	1
3594	как симптом эпохи	1	1
3595	людьми оставляя их	1	1
3596	и всеобщность поскольку	1	1
3597	предполагающего вскрытие бесконечной	1	1
3598	анекдот и притча	2	1
3599	формам человеческих отношений	1	1
3600	огонек личной тайны	1	1
3601	глухонемом мире притча	1	1
3602	номер к анне	1	1
3603	когда все утихло	1	1
3604	пол гостиничного номера	1	1
3605	рука со шляпой	1	1
3606	неуничтожимости духовной близости	1	1
3607	жизни есть бескорыстная	1	1
3608	была на столе	1	1
3609	героев воспитанных на	1	1
3610	с запятой приводит	1	1
3611	прежде чем закончить	1	1
3612	художник же в	1	1
3613	что листок бумаги	1	1
3614	хоть бы один	1	1
3615	это происшествие иначе	1	1
3616	лица тип в	1	1
3617	смеет произнести ни	1	1
3618	бытию характер здесь	1	1
3619	о чем собственно	1	1
3620	от лица повествователя	2	1
3621	в следующей главе	3	1
3622	героини из поля	1	1
3623	как по набережной	1	1
3624	зрения внимание гурова	1	1
3625	отнестись к другому	1	1
3626	представлена в рассказе	1	1
3627	лев и солнце	1	1
3628	сильно билось сердце	1	1
3629	неловкости моложавости влюбленности	1	1
3630	флю-флю-флю и в	1	1
3631	сохраните черты характера	1	1
3632	однако и слово	1	1
3633	так и психологическом	1	1
3634	поступает мыслит чувствует	1	1
3635	это от бабушки	1	1
3636	решительно отказывается от	1	1
3637	сменяя друг друга	1	1
3638	впечатления внешнего мира	1	1
3639	глава построена так	1	1
3640	сознания героя в	1	1
3641	со своей дочерью	1	1
3642	на свете став	1	1
3643	которому чеховская проза	1	1
3644	их переживания излагаются	1	1
3645	нее личность же	1	1
3646	начале рассказа затем	1	1
3647	якобы самобытного жизнестроения	1	1
3648	своим вполне заурядным	1	1
3649	личную тайну настолько	1	1
3650	анекдот на тему	1	1
3651	ее личностная неполноценность	1	1
3652	и тем обесценил	1	1
3653	гуманистические мотивы в	1	1
3654	нашей наблюдательности что	1	1
3655	в отдельную ситуацию	1	1
3656	холодных зимних ночах	1	1
3657	это прежде всего	2	1
3658	неоригинальной пословично-поговорочной афористичностью	1	1
3659	в рассказе на	1	1
3660	он и стал	1	1
3661	и о которой	1	1
3662	впервые в одном	1	1
3663	новых лиц сидя	1	1
3664	драматургии никитин учитель	1	1
3665	собственно и пишет	1	1
3666	нет и не	1	1
3667	зовут лишь то	1	1
3668	он понял ясно	1	1
3669	ради такой девушки	1	1
3670	упускать из виду	1	1
3671	мейлаха не стоял	1	1
3672	чем закончить рассказ	1	1
3673	еще не выделился	1	1
3674	тоже добрая жалосливая	1	1
3675	в берете за	1	1
3676	читателя самостоятельного отношения	1	1
3677	своего рода нерассказанный	1	1
3678	системе внешних обстоятельств	1	1
3679	они все знают?	1	1
3680	из толпы из	1	1
3681	полные розовые щеки	1	1
3682	которая шипела и	1	1
3683	вдруг забилось сердце	2	1
3684	лицами укрупнение плана	1	1
3685	него теперь на	1	1
3686	слышит или не	1	1
3687	непоколебимая правильность лиды	1	1
3688	разговоре с машей	1	1
