N	2gram	Bakhtin_Pr	FransuaR
3566	все жанры	1	1
3567	к смертной	1	1
3568	не соответствует	1	1
3569	души и	1	1
3570	тем не	2	1
3571	по мнению	1	1
3572	дней но	2	1
3573	мудреца и	1	1
3574	и нужно	2	1
3575	но был	1	1
3576	всего поражает	1	1
3577	на стр	1	1
3578	последующем развитии	2	1
3579	и никакой	1	1
3580	случиться и	1	1
3581	был сам	2	1
3582	различиях в	1	1
3583	и второго	1	1
3584	площади или	1	1
3585	веков стали	1	1
3586	народных массах	1	1
3587	лежит в	1	1
3588	с резкими	1	1
3589	и проповеди	1	1
3590	веков преимущественно	1	1
3591	ясным из	1	1
3592	и человек	1	1
3593	в зависимости	3	1
3594	ибо карнавал	1	1
3595	каждом образе	1	1
3596	положение и	1	1
3597	ли мы	1	1
3598	в ожидании	1	1
3599	и говорят	1	1
3600	является отрицанием	1	1
3601	радикальных смен	1	1
3602	использовал его	1	1
3603	комическое и	1	1
3604	таков этот	1	1
3605	смеются все	1	1
3606	дальнейшем мы	1	1
3607	при изучении	1	1
3608	доведено до	1	1
3609	или хотя	1	1
3610	нельзя конечно	1	1
3611	дни постановок	1	1
3612	конечно на	1	1
3613	в реальный	1	1
3614	существенно амбивалентным	1	1
3615	типа и	1	1
3616	совершенно чуждый	1	1
3617	что совершается	1	1
3618	как особый	2	1
3619	себе не	1	1
3620	слово здесь	3	1
3621	носят еще	1	1
3622	себя как	2	1
3623	падает именно	1	1
3624	и последующего	1	1
3625	чем иным	1	1
3626	в методах	1	1
3627	если эти	1	1
3628	вырабатываются и	1	1
3629	позволяют нам	1	1
3630	именно такова	1	1
3631	иным как	1	1
3632	письме к	1	1
3633	и героем	1	1
3634	например как	2	1
3635	открыты и	1	1
3636	собою и	2	1
3637	и маленькие	1	1
3638	пороге и	2	1
3639	знакомая нам	1	1
3640	мира все	1	1
3641	балаганной комике	1	1
3642	могло бы	3	1
3643	типа в	3	1
3644	и крайне	1	1
3645	проявляется и	2	1
3646	атмосферу его	1	1
3647	литературу в	1	1
3648	сочеталось с	1	1
3649	вопроса о	1	1
3650	на которую	1	1
3651	очень велик	1	1
3652	сократа как	2	1
3653	они утратили	1	1
3654	есть свой	1	1
3655	материалом для	1	1
3656	вошел в	1	1
3657	особое время	1	1
3658	к литературе	1	1
3659	пор в	1	1
3660	той поистине	1	1
3661	момент здесь	1	1
3662	обновления человека	1	1
3663	очень показательное	1	1
3664	земле и	2	1
3665	карнавал был	1	1
3666	образов которые	1	1
3667	карнавал как	1	1
3668	вышедшие из	1	1
3669	не одного	2	1
3670	и падения	1	1
3671	сущности на	1	1
3672	риторический элемент	1	1
3673	традиции до	1	1
3674	по данному	2	1
3675	благодаря своему	1	1
3676	с индивидуальной	1	1
3677	в структуре	4	1
3678	детей в	1	1
3679	органическое целое	1	1
3680	мистерии и	2	1
3681	страшно становилось	1	1
3682	гротеском и	1	1
3683	человека который	1	1
3684	у сореля	1	1
3685	за тот	1	1
3686	форм редуцированного	1	1
3687	было только	1	1
3688	в празднике	1	1
3689	преисподней нужно	1	1
3690	его вариациях	1	1
3691	комментарием к	1	1
3692	его смысла	1	1
3693	романа прежде	1	1
3694	и определяет	1	1
3695	не завершен	1	1
3696	неотделим от	1	1
3697	содержание но	1	1
3698	только но	1	1
3699	его жизнь	2	1
3700	большое значение	1	1
3701	идеологической жизни	1	1
3702	действительности правда	1	1
3703	всего священного	1	1
3704	дальше мы	1	1
3705	на луну	3	1
3706	стиль и	1	1
3707	боккаччо рабле	1	1
3708	свое развитие	1	1
3709	таков прежде	1	1
3710	по-новому в	1	1
3711	всех празднествах	1	1
3712	с большой	3	1
3713	сохраняется но	1	1
3714	бессмертия души	3	1
3715	не учитывает	1	1
3716	план это	1	1
3717	называемый гиппократов	1	1
3718	всего образ	1	1
3719	внешний характер	2	1
3720	жизнь как	1	1
3721	де бержерака	2	1
3722	а живое	1	1
3723	его был	1	1
3724	увидеть и	1	1
3725	о самом	1	1
3726	вера в	1	1
3727	многие и	1	1
3728	амбивалентность не	1	1
3729	было существенно	1	1
3730	его употребления	1	1
3731	могут стать	1	1
3732	лжи и	2	1
3733	пространство и	2	1
3734	над ней	1	1
3735	и раскрыть	1	1
3736	и таковы	1	1
3737	их предметом	1	1
3738	своих произведениях	1	1
3739	но ее	1	1
3740	идее своей	1	1
3741	и завершенности	1	1
3742	почти всех	1	1
3743	жизни часто	1	1
3744	обновляющий мир	1	1
3745	столь же	1	1
3746	принадлежность к	1	1
3747	жанр и	2	1
3748	моральные устои	1	1
3749	большое влияние	2	1
3750	из очень	1	1
3751	кое-что от	2	1
3752	его радостью	1	1
3753	чаще всего	1	1
3754	а вне	1	1
3755	коснемся только	1	1
3756	карнавальное действо	1	1
3757	слова как	1	1
3758	вот он	1	1
3759	юмора и	1	1
3760	дон-кихота сервантеса	1	1
3761	смех этот	1	1
3762	на идеологическую	1	1
3763	это типичные	1	1
3764	нашего краткого	1	1
3765	очень важным	1	1
3766	каждого из	2	1
3767	и стыдно	1	1
3768	затем когда	1	1
3769	высшее на	1	1
3770	наглядной форме	1	1
3771	наше время	1	1
3772	совершенно иному	1	1
3773	отлично понимает	1	1
3774	романа не	1	1
3775	от народных	1	1
3776	были бы	1	1
3777	высота и	1	1
3778	у кеведо	1	1
3779	одежды наизнанку	1	1
3780	относится ко	1	1
3781	бы мне	1	1
3782	смехом из	1	1
3783	но несколько	2	1
3784	сатурналий в	1	1
3785	раскрывается не	1	1
3786	мироощущение с	1	1
3787	чрезвычайно близка	1	1
3788	был очень	1	1
3789	именно от	1	1
3790	друга в	1	1
3791	он стремится	1	1
3792	судьбы людей	1	1
3793	встречается у	1	1
3794	удалении от	1	1
3795	поскольку мы	1	1
3796	видел и	2	1
3797	показывает что	1	1
3798	живет в	3	1
3799	на ее	2	1
3800	всегда строится	2	1
3801	слово для	1	1
3802	и религиозных	1	1
3803	она имеет	1	1
3804	вольная карнавальная	1	1
3805	и резкие	1	1
3806	но тон	1	1
3807	рожает а	1	1
3808	делая его	1	1
3809	эти отношения	3	1
3810	очень сложное	1	1
3811	нашего времени	1	1
3812	веселым карнавальным	1	1
3813	карнавальных вольностей	2	1
3814	площадь со	1	1
3815	к новой	1	1
3816	дает им	1	1
3817	и карнавальная	2	1
3818	все действие	1	1
3819	он почти	1	1
3820	церковный праздник	1	1
3821	половины xvii	2	1
3822	со специфическими	1	1
3823	не ставит	1	1
3824	в петербургских	1	1
3825	некоторые же	1	1
3826	себе оба	2	1
3827	глава четвертая	1	1
3828	проходит через	1	1
3829	вопреки им	1	1
3830	для творчества	2	1
3831	тысячелетий в	1	1
3832	оказываются здесь	2	1
3833	мог стать	1	1
3834	только они	2	1
3835	она становится	1	1
3836	слова мы	1	1
3837	но нас	1	1
3838	типа были	1	1
3839	зрения этого	1	1
3840	именно об	1	1
3841	других писателей	1	1
3842	задача всей	1	1
3843	всех норм	1	1
3844	индивидуальная и	1	1
3845	и ложь	1	1
3846	смеха была	1	1
3847	литературы но	1	1
3848	и делают	1	1
3849	сам сократ	1	1
3850	это размышление	1	1
3851	изображении преисподней	1	1
3852	мы выделили	1	1
3853	в россии	1	1
3854	показать что	1	1
3855	корней в	1	1
3856	всем остальным	1	1
3857	и амбивалентности	1	1
3858	претендует на	1	1
3859	кажется не	1	1
3860	общественного строя	1	1
3861	жанров почти	1	1
3862	основе и	2	1
3863	тему об	2	1
3864	высокое с	1	1
3865	отдельного человека	1	1
3866	смех при	1	1
3867	и позволило	1	1
3868	наш анализ	1	1
3869	к пределу	1	1
3870	в шесть	1	1
3871	игры с	1	1
3872	логических и	1	1
3873	внешних проявлений	1	1
3874	вопросов на	1	1
3875	с собою	1	1
3876	акакия акакиевича	1	1
3877	и полнее	1	1
3878	не знать	1	1
3879	смертной казни	2	1
3880	как нам	1	1
3881	олимпийских играх	1	1
3882	смеха на	1	1
3883	построено на	2	1
3884	собою в	2	1
3885	стар и	1	1
3886	зажженную свечу	1	1
3887	была возможна	1	1
3888	быть конечно	1	1
3889	индивидуальной и	1	1
3890	стало быть	1	1
3891	был даже	1	1
3892	эту традицию	1	1
3893	современности в	1	1
3894	с производительным	1	1
3895	самое это	1	1
3896	у дверей	2	1
3897	который и	1	1
3898	многообразно переплетаются	1	1
3899	царстве мертвых	2	1
3900	карнавала несколько	1	1
3901	само же	1	1
3902	основные функции	2	1
3903	синьор отец	1	1
3904	здесь происходит	1	1
3905	именно тем	2	1
3906	и объединяет	1	1
3907	карнавальные войны	1	1
3908	самое главное	1	1
3909	и уничтожение	1	1
3910	художественная мысль	1	1
3911	под прикрытием	2	1
3912	мы переходим	1	1
3913	становится чисто	1	1
3914	и гофмана	1	1
3915	достоинствах испанского	1	1
3916	чего она	1	1
3917	он тоже	1	1
3918	становится рабом	1	1
3919	moccoli римского	1	1
3920	ибо не	1	1
3921	малейшей степени	1	1
3922	которой стало	1	1
3923	указывал со	1	1
3924	и зад	1	1
3925	она оказалась	1	1
3926	аттическая комедия	1	1
3927	и живой	2	1
3928	и ругательствами	1	1
3929	и другой	4	1
3930	и полнота	1	1
3931	на олимпийских	1	1
3932	открытие внутреннего	1	1
3933	кипел и	1	1
3934	королев и	1	1
3935	друга это	1	1
3936	сошлись в	1	1
3937	речи не	1	1
3938	зависимости от	3	1
3939	лицо зад	1	1
3940	бытовым явлением	1	1
3941	внизу народ	1	1
3942	редуцированной форме	2	1
3943	из которого	1	1
3944	в сне	9	1
3945	здесь о	2	1
3946	атмосферу в	1	1
3947	оценки и	1	1
3948	лежащего в	1	1
3949	есть одновременно	1	1
3950	нем живут	1	1
3951	что сама	1	1
3952	вообще характерен	1	1
3953	и замкнутого	1	1
3954	литературной традицией	1	1
3955	ощущает себя	1	1
3956	на исполнителей	1	1
3957	у генриха	1	1
3958	такие моменты	1	1
3959	ли вы	1	1
3960	романа действие	1	1
3961	друга и	1	1
3962	глубокого изучения	1	1
3963	огромна на	1	1
3964	такие как	2	1
3965	а во	3	1
3966	свободы в	1	1
3967	и трагическую	2	1
3968	в комическом	1	1
3969	это я	1	1
3970	с различными	2	1
3971	потому и	1	1
3972	автора в	2	1
3973	однако нужно	1	1
3974	время игры	2	1
3975	свидания с	1	1
3976	на более	1	1
3977	к третьему	1	1
3978	формирования новой	1	1
3979	увиденного и	1	1
3980	возможно было	1	1
3981	действие романа	1	1
3982	существенно и	1	1
3983	имеется и	1	1
3984	их лежит	1	1
3985	имел свою	1	1
3986	нужно заметить	1	1
3987	и безумия	2	1
3988	видениях в	1	1
3989	оторвать от	1	1
3990	судьбы и	1	1
3991	человечества и	1	1
3992	сценической площадки	1	1
3993	романного целого	1	1
3994	эти вариации	1	1
3995	характер ведь	1	1
3996	прямым и	1	1
3997	в сознании	2	1
3998	бытовой жизни	1	1
3999	распространение в	1	1
4000	в теоретическом	1	1
4001	конкретной и	1	1
4002	с высоты	3	1
4003	а они	1	1
4004	смерти у	1	1
4005	нет надобности	1	1
4006	условиях классового	1	1
4007	только вот	1	1
4008	можно без	1	1
4009	был он	1	1
4010	наиболее ярко	1	1
4011	только наиболее	1	1
4012	эта позиция	2	1
4013	суждения по	1	1
4014	все карнавальные	1	1
4015	заключенных в	1	1
4016	и фантастики	2	1
4017	человека но	1	1
4018	рождается и	1	1
4019	высшей степени	1	1
4020	нас интересуют	2	1
4021	этого термина	1	1
4022	и порядок	1	1
4023	и изречения	1	1
4024	истории литературы	1	1
4025	же принципа	1	1
4026	близок к	2	1
4027	можно себе	1	1
4028	касаемся здесь	3	1
4029	известные нам	1	1
4030	это жанр	1	1
4031	равно и	2	1
4032	данной эпохи	1	1
4033	над всем	1	1
4034	более широкая	1	1
4035	произведения как	1	1
4036	ведь именно	1	1
4037	этой области	2	1
4038	характерен прежде	1	1
4039	глава пятая	1	1
4040	их новое	1	1
4041	понимает его	2	1
4042	события эпохи	1	1
4043	тем он	1	1
4044	особенности словесного	1	1
4045	этого у	1	1
4046	у тебя	1	1
4047	с очень	1	1
4048	лишь то	1	1
4049	с сатурналиями	2	1
4050	не единственным	1	1
4051	нам раскрыть	1	1
4052	он владеет	3	1
4053	и развиваются	1	1
4054	карнавальной культуры	1	1
4055	необходимо однако	1	1
4056	спрятавшись за	1	1
4057	вопросов для	1	1
4058	под своими	1	1
4059	глубоко амбивалентен	2	1
4060	в полном	1	1
4061	господствовали в	1	1
4062	первый момент	1	1
4063	карнавализованные коллективы	1	1
4064	с той	1	1
4065	т.п наконец	1	1
4066	элементы пародии	1	1
4067	прошлого к	1	1
4068	главы мы	1	1
4069	signore padre	1	1
4070	на площадь	1	1
4071	особенности произведений	2	1
4072	универсализм этого	1	1
4073	что через	1	1
4074	ограниченной и	1	1
4075	с разными	1	1
4076	слова не	2	1
4077	памяти в	1	1
4078	есть уже	1	1
4079	самого смеха	1	1
4080	и последних	1	1
4081	часть и	1	1
4082	рядом друг	1	1
4083	два суждения	2	1
4084	конкретно-чувственных формах	1	1
4085	совершенно невозможны	1	1
4086	высоких жанрах	1	1
4087	просто как	1	1
4088	особого типа	1	1
4089	xviii и	3	1
4090	перейти в	1	1
4091	о характере	1	1
4092	единое но	1	1
4093	жизни слова	4	1
4094	бытия и	5	1
4095	два фантастических	1	1
4096	всей нашей	1	1
4097	народ на	1	1
4098	высокие жанры	1	1
4099	а то	1	1
4100	будем называть	2	1
4101	не классическая	1	1
4102	смеховой элемент	2	1
4103	и разнородными	1	1
4104	стихи и	1	1
4105	царство и	1	1
4106	положение в	2	1
4107	города парижа	1	1
4108	всей художественной	1	1
4109	бессмертии души	1	1
4110	им и	1	1
4111	направлениями и	2	1
4112	даже особую	1	1
4113	божества в	1	1
4114	и формирования	1	1
4115	ли не	1	1
4116	в выборе	1	1
4117	писать стихи	1	1
4118	зимы и	1	1
4119	сущности совершенно	1	1
4120	резко отличны	1	1
4121	исключительной жизненной	1	1
4122	передо мною	1	1
4123	почти всеми	1	1
4124	войти в	3	1
4125	нами типичная	1	1
4126	была неразрывно	1	1
4127	этом достаточно	1	1
4128	функции этих	1	1
4129	его же	1	1
4130	выдержано в	1	1
4131	уже ни	1	1
4132	этого места	1	1
4133	и главное	2	1
4134	он прежде	1	1
4135	чтобы сделать	1	1
4136	как слово	3	1
4137	трактовку в	1	1
4138	и тех	1	1
4139	конкретен и	1	1
4140	когда по	1	1
4141	всем их	2	1
4142	гораздо шире	1	1
4143	обычно в	3	1
4144	известны всем	1	1
4145	надо его	1	1
4146	формы которого	1	1
4147	сервантеса и	1	1
4148	стремиться к	1	1
4149	ликующий смех	1	1
4150	в прямой	1	1
4151	работу о	1	1
4152	не ограничен	1	1
4153	он ни	1	1
4154	карнавальный огонь	1	1
4155	ярмарочные дни	1	1
4156	она должна	1	1
4157	гораздо меньше	1	1
4158	балаганной комики	1	1
4159	понимания мира	1	1
4160	жанры даже	1	1
4161	встречается с	1	1
4162	и утверждение	1	1
4163	предметом нашего	1	1
4164	сходятся и	1	1
4165	праздником дураков	1	1
4166	чисто литературной	1	1
4167	автора к	1	1
4168	из обычной	3	1
4169	самую гущу	1	1
4170	по-разному и	1	1
4171	литературе но	1	1
4172	как уже	1	1
4173	имеются и	1	1
4174	и между	5	1
4175	и глубокий	1	1
4176	этом мире	1	1
4177	нельзя не	1	1
4178	и ликование	1	1
4179	степени не	1	1
4180	и страшно	1	1
4181	всей истории	1	1
4182	романа это	1	1
4183	с высокой	1	1
4184	юлиана отступника	2	1
4185	роль которую	1	1
4186	во многие	2	1
4187	нужно было	1	1
4188	хода жизни	1	1
4189	традиции которая	1	1
4190	на античном	1	1
4191	отношений между	2	1
4192	пор они	1	1
4193	смотрит на	1	1
4194	останавливаться на	1	1
4195	а этот	1	1
4196	характерологически или	1	1
4197	ведь если	2	1
4198	тех разнообразных	1	1
4199	на самую	1	1
4200	с человеком	3	1
4201	связано и	1	1
4202	исключительным и	1	1
4203	карнавал по	1	1
4204	быть найдены	1	1
4205	его а	1	1
4206	чужим и	1	1
4207	над собою	2	1
4208	в платоновском	2	1
4209	временными границами	1	1
4210	не интересует	1	1
4211	площади кипел	1	1
4212	последнее и	1	1
4213	на различных	1	1
4214	и современная	1	1
4215	праздник сбора	1	1
4216	сенеки не	1	1
4217	живых и	1	1
4218	праздника например	1	1
4219	находиться в	1	1
4220	получают значение	1	1
4221	в литературном	1	1
4222	этот символ	1	1
4223	превращается у	1	1
4224	аналогичное явление	1	1
4225	самый термин	1	1
4226	была окружена	1	1
4227	стыдно мне	1	1
4228	этом и	1	1
4229	в высшей	1	1
4230	ее возникновения	1	1
4231	с глубокой	1	1
4232	карнавального короля	4	1
4233	им для	1	1
4234	есть из	2	1
4235	возрождения он	1	1
4236	в зону	2	1
4237	и художественной	2	1
4238	имеют в	1	1
4239	смысле а	1	1
4240	сюжетные ситуации	2	1
4241	далекие отзвуки	1	1
4242	и скаррона	1	1
4243	употребляется как	1	1
4244	человеческой природы	1	1
4245	все социальные	1	1
4246	в вечном	1	1
4247	на устную	4	1
4248	пасхальным смехом	1	1
4249	страха благоговения	1	1
4250	в костюме	1	1
4251	человек ощущает	1	1
4252	словами в	2	1
4253	пародии нового	1	1
4254	а я	3	1
4255	оставил глубокий	1	1
